,P,Exp P,Log P,Log Exp P
7973505,2.88e-05,2.3685297962700833e-05,4.541,4.626
7825377,2.91e-05,2.3795462139271534e-05,4.536,4.624
5487227,2.92e-05,2.3905626315842236e-05,4.535,4.621
6930718,2.96e-05,2.4015790492412938e-05,4.529,4.62
3521096,2.99e-05,2.412595466898364e-05,4.524,4.618
7973539,3.01e-05,2.4236118845554342e-05,4.521,4.616
7825373,3.1e-05,2.4346283022125044e-05,4.509,4.614
6356390,3.1e-05,2.4456447198695746e-05,4.509,4.612
7825392,3.2e-05,2.4566611375266444e-05,4.495,4.61
8783035,3.23e-05,2.4676775551837146e-05,4.491,4.608
5035427,3.25e-05,2.4786939728407848e-05,4.488,4.606
9340942,3.26e-05,2.489710390497855e-05,4.487,4.604
7973484,3.26e-05,2.5007268081549252e-05,4.487,4.602
4488417,3.3e-05,2.5117432258119954e-05,4.481,4.6
1197216,3.34e-05,2.5227596434690655e-05,4.476,4.598
1197201,3.35e-05,2.5337760611261357e-05,4.475,4.596
2247084,3.36e-05,2.544792478783206e-05,4.474,4.594
4998342,3.37e-05,2.555808896440276e-05,4.472,4.592
2329774,3.38e-05,2.5668253140973463e-05,4.471,4.591
7825742,3.38e-05,2.577841731754416e-05,4.471,4.589
9340922,3.39e-05,2.5888581494114863e-05,4.47,4.587
9340936,3.42e-05,2.5998745670685565e-05,4.466,4.585
7973475,3.44e-05,2.6108909847256267e-05,4.463,4.583
8645084,3.5e-05,2.621907402382697e-05,4.456,4.581
6561659,3.51e-05,2.632923820039767e-05,4.455,4.58
7048484,3.52e-05,2.6439402376968373e-05,4.453,4.578
2329785,3.53e-05,2.6549566553539075e-05,4.452,4.576
7825387,3.55e-05,2.6659730730109777e-05,4.45,4.574
7973499,3.56e-05,2.676989490668048e-05,4.449,4.572
2329773,3.57e-05,2.6880059083251177e-05,4.447,4.571
761752,3.58e-05,2.699022325982188e-05,4.446,4.569
1242171,3.58e-05,2.710038743639258e-05,4.446,4.567
8644991,3.61e-05,2.7210551612963283e-05,4.442,4.565
761747,3.62e-05,2.7320715789533984e-05,4.441,4.564
761753,3.62e-05,2.7430879966104686e-05,4.441,4.562
6561642,3.63e-05,2.7541044142675388e-05,4.44,4.56
4998330,3.7e-05,2.765120831924609e-05,4.432,4.558
5487087,3.77e-05,2.7761372495816792e-05,4.424,4.557
8645065,3.79e-05,2.7871536672387494e-05,4.421,4.555
206477,3.81e-05,2.7981700848958192e-05,4.419,4.553
206481,3.81e-05,2.8091865025528894e-05,4.419,4.551
761684,3.81e-05,2.8202029202099596e-05,4.419,4.55
761686,3.82e-05,2.8312193378670298e-05,4.418,4.548
761690,3.82e-05,2.8422357555241e-05,4.418,4.546
1242340,3.87e-05,2.85325217318117e-05,4.412,4.545
8139669,3.9e-05,2.8642685908382404e-05,4.409,4.543
761627,3.9e-05,2.8752850084953105e-05,4.409,4.541
5487229,3.91e-05,2.8863014261523807e-05,4.408,4.54
761639,3.96e-05,2.897317843809451e-05,4.402,4.538
9424192,3.96e-05,2.908334261466521e-05,4.402,4.536
5487125,3.99e-05,2.919350679123591e-05,4.399,4.535
5487085,4e-05,2.930367096780661e-05,4.398,4.533
5487126,4e-05,2.9413835144377313e-05,4.398,4.531
8644980,4.01e-05,2.9523999320948015e-05,4.397,4.53
5487119,4.01e-05,2.9634163497518717e-05,4.397,4.528
9254615,4.02e-05,2.974432767408942e-05,4.396,4.527
4109515,4.02e-05,2.985449185066012e-05,4.396,4.525
761703,4.03e-05,2.9964656027230823e-05,4.395,4.523
4109512,4.04e-05,3.0074820203801525e-05,4.394,4.522
7973486,4.04e-05,3.0184984380372226e-05,4.394,4.52
206472,4.04e-05,3.0295148556942925e-05,4.394,4.519
1197202,4.04e-05,3.0405312733513627e-05,4.394,4.517
1826048,4.05e-05,3.051547691008433e-05,4.393,4.515
5487233,4.12e-05,3.0625641086655034e-05,4.385,4.514
1005574,4.19e-05,3.073580526322573e-05,4.378,4.512
9340940,4.22e-05,3.084596943979643e-05,4.375,4.511
8645076,4.24e-05,3.0956133616367136e-05,4.373,4.509
8645081,4.25e-05,3.1066297792937835e-05,4.372,4.508
5487058,4.28e-05,3.117646196950854e-05,4.369,4.506
5487222,4.29e-05,3.128662614607924e-05,4.368,4.505
1198450,4.3e-05,3.1396790322649944e-05,4.367,4.503
8645078,4.31e-05,3.150695449922064e-05,4.366,4.502
7973477,4.32e-05,3.161711867579135e-05,4.365,4.5
5487231,4.33e-05,3.1727282852362046e-05,4.364,4.499
8645080,4.34e-05,3.183744702893275e-05,4.363,4.497
1242535,4.35e-05,3.194761120550345e-05,4.362,4.496
8644952,4.36e-05,3.205777538207415e-05,4.361,4.494
8644961,4.36e-05,3.2167939558644853e-05,4.361,4.493
206482,4.39e-05,3.227810373521555e-05,4.358,4.491
1198038,4.39e-05,3.238826791178626e-05,4.358,4.49
8645073,4.42e-05,3.2498432088356956e-05,4.355,4.488
8645137,4.42e-05,3.260859626492766e-05,4.355,4.487
206480,4.44e-05,3.271876044149836e-05,4.353,4.485
8645125,4.48e-05,3.2828924618069065e-05,4.349,4.484
5734193,4.49e-05,3.293908879463976e-05,4.348,4.482
2639222,4.49e-05,3.304925297121047e-05,4.348,4.481
8644972,4.5e-05,3.315941714778117e-05,4.347,4.479
8644951,4.52e-05,3.3269581324351865e-05,4.345,4.478
7511572,4.53e-05,3.337974550092257e-05,4.344,4.477
5487182,4.55e-05,3.348990967749327e-05,4.342,4.475
8644953,4.61e-05,3.3600073854063974e-05,4.336,4.474
8644960,4.63e-05,3.371023803063467e-05,4.334,4.472
1245492,4.68e-05,3.382040220720538e-05,4.33,4.471
9649055,4.68e-05,3.393056638377608e-05,4.33,4.469
9424156,4.69e-05,3.404073056034678e-05,4.329,4.468
7825657,4.69e-05,3.415089473691748e-05,4.329,4.467
8644992,4.7e-05,3.426105891348818e-05,4.328,4.465
9424320,4.71e-05,3.4371223090058884e-05,4.327,4.464
9424159,4.76e-05,3.448138726662958e-05,4.322,4.462
7825788,4.76e-05,3.459155144320029e-05,4.322,4.461
1198447,4.76e-05,3.4701715619770986e-05,4.322,4.46
3262248,4.76e-05,3.481187979634169e-05,4.322,4.458
1245506,4.77e-05,3.492204397291239e-05,4.321,4.457
9424157,4.81e-05,3.5032208149483096e-05,4.318,4.456
9649091,4.82e-05,3.5142372326053794e-05,4.317,4.454
7824357,4.85e-05,3.52525365026245e-05,4.314,4.453
2247554,4.88e-05,3.53627006791952e-05,4.312,4.451
9424317,4.89e-05,3.5472864855765896e-05,4.311,4.45
9648969,4.9e-05,3.55830290323366e-05,4.31,4.449
9649172,4.91e-05,3.56931932089073e-05,4.309,4.447
5487183,4.92e-05,3.5803357385478005e-05,4.308,4.446
206467,4.93e-05,3.5913521562048704e-05,4.307,4.445
7824596,4.94e-05,3.602368573861941e-05,4.306,4.443
7973519,4.94e-05,3.613384991519011e-05,4.306,4.442
9424315,4.95e-05,3.624401409176081e-05,4.305,4.441
3565370,5.01e-05,3.635417826833151e-05,4.3,4.439
9648983,5.04e-05,3.6464342444902217e-05,4.298,4.438
2598658,5.04e-05,3.6574506621472915e-05,4.298,4.437
5487188,5.05e-05,3.6684670798043614e-05,4.297,4.436
9424160,5.06e-05,3.679483497461432e-05,4.296,4.434
1198484,5.1e-05,3.690499915118502e-05,4.292,4.433
9648979,5.11e-05,3.701516332775572e-05,4.292,4.432
8644955,5.11e-05,3.712532750432642e-05,4.292,4.43
9424171,5.17e-05,3.7235491680897126e-05,4.287,4.429
6930706,5.22e-05,3.7345655857467825e-05,4.282,4.428
5487135,5.25e-05,3.745582003403853e-05,4.28,4.426
9649140,5.3e-05,3.756598421060923e-05,4.276,4.425
2200564,5.32e-05,3.767614838717993e-05,4.274,4.424
9169587,5.33e-05,3.778631256375063e-05,4.273,4.423
9341401,5.34e-05,3.789647674032133e-05,4.272,4.421
9424212,5.35e-05,3.8006640916892036e-05,4.272,4.42
8645010,5.48e-05,3.8116805093462735e-05,4.261,4.419
9648790,5.49e-05,3.822696927003344e-05,4.26,4.418
8587215,5.5e-05,3.833713344660414e-05,4.26,4.416
7617574,5.53e-05,3.8447297623174844e-05,4.257,4.415
8645072,5.54e-05,3.855746179974554e-05,4.256,4.414
5428953,5.55e-05,3.866762597631625e-05,4.256,4.413
5487128,5.56e-05,3.8777790152886946e-05,4.255,4.411
5487173,5.56e-05,3.8887954329457644e-05,4.255,4.41
8645128,5.58e-05,3.899811850602835e-05,4.253,4.409
8645005,5.59e-05,3.910828268259905e-05,4.253,4.408
8645034,5.59e-05,3.921844685916975e-05,4.253,4.407
7824241,5.6e-05,3.932861103574045e-05,4.252,4.405
9649118,5.61e-05,3.943877521231116e-05,4.251,4.404
8139473,5.65e-05,3.9548939388881856e-05,4.248,4.403
6665629,5.66e-05,3.965910356545256e-05,4.247,4.402
9424202,5.66e-05,3.976926774202326e-05,4.247,4.4
9649153,5.68e-05,3.9879431918593965e-05,4.246,4.399
7857133,5.71e-05,3.998959609516466e-05,4.243,4.398
8644993,5.75e-05,4.009976027173536e-05,4.24,4.397
2333513,5.76e-05,4.020992444830607e-05,4.24,4.396
9649003,5.77e-05,4.0320088624876765e-05,4.239,4.394
8645004,5.78e-05,4.043025280144747e-05,4.238,4.393
1198477,5.78e-05,4.054041697801817e-05,4.238,4.392
9649123,5.79e-05,4.0650581154588874e-05,4.237,4.391
8645180,5.79e-05,4.076074533115957e-05,4.237,4.39
3323661,5.82e-05,4.087090950773028e-05,4.235,4.389
8645020,5.83e-05,4.0981073684300977e-05,4.234,4.387
8644987,5.85e-05,4.1091237860871675e-05,4.233,4.386
8645061,5.87e-05,4.120140203744238e-05,4.231,4.385
8645012,5.87e-05,4.131156621401308e-05,4.231,4.384
8644975,5.87e-05,4.1421730390583784e-05,4.231,4.383
1245469,5.88e-05,4.153189456715448e-05,4.231,4.382
5487232,5.89e-05,4.164205874372519e-05,4.23,4.38
8645038,5.89e-05,4.1752222920295886e-05,4.23,4.379
9648835,5.9e-05,4.186238709686659e-05,4.229,4.378
8644942,5.91e-05,4.197255127343729e-05,4.228,4.377
9424152,5.91e-05,4.2082715450007995e-05,4.228,4.376
8644971,5.92e-05,4.2192879626578694e-05,4.228,4.375
8645018,5.95e-05,4.230304380314939e-05,4.225,4.374
8645037,5.96e-05,4.24132079797201e-05,4.225,4.372
9649127,5.96e-05,4.2523372156290796e-05,4.225,4.371
9424294,5.97e-05,4.26335363328615e-05,4.224,4.37
7656105,5.99e-05,4.27437005094322e-05,4.223,4.369
8644998,6.01e-05,4.2853864686002905e-05,4.221,4.368
1959464,6.01e-05,4.2964028862573604e-05,4.221,4.367
9648975,6.01e-05,4.307419303914431e-05,4.221,4.366
5734381,6.02e-05,4.318435721571501e-05,4.22,4.365
8645103,6.02e-05,4.329452139228571e-05,4.22,4.364
9424206,6.03e-05,4.340468556885641e-05,4.22,4.362
8645111,6.03e-05,4.351484974542711e-05,4.22,4.361
4488375,6.04e-05,4.3625013921997815e-05,4.219,4.36
9053915,6.05e-05,4.373517809856851e-05,4.218,4.359
8645091,6.06e-05,4.384534227513922e-05,4.218,4.358
8644994,6.1e-05,4.395550645170992e-05,4.215,4.357
8372897,6.11e-05,4.406567062828062e-05,4.214,4.356
8101775,6.11e-05,4.417583480485132e-05,4.214,4.355
8645126,6.12e-05,4.4285998981422026e-05,4.213,4.354
5487179,6.12e-05,4.4396163157992725e-05,4.213,4.353
8645168,6.14e-05,4.450632733456343e-05,4.212,4.352
8645124,6.14e-05,4.461649151113413e-05,4.212,4.351
8645047,6.15e-05,4.472665568770483e-05,4.211,4.349
7018167,6.19e-05,4.483681986427553e-05,4.208,4.348
4116993,6.2e-05,4.494698404084623e-05,4.208,4.347
6665702,6.22e-05,4.5057148217416936e-05,4.206,4.346
8645048,6.23e-05,4.5167312393987634e-05,4.206,4.345
8645045,6.25e-05,4.527747657055834e-05,4.204,4.344
9366629,6.25e-05,4.538764074712904e-05,4.204,4.343
8645066,6.25e-05,4.5497804923699743e-05,4.204,4.342
8645154,6.27e-05,4.560796910027044e-05,4.203,4.341
4414728,6.28e-05,4.571813327684114e-05,4.202,4.34
3323694,6.29e-05,4.5828297453411846e-05,4.201,4.339
5487133,6.29e-05,4.5938461629982544e-05,4.201,4.338
8645051,6.31e-05,4.604862580655325e-05,4.2,4.337
9053904,6.31e-05,4.615878998312395e-05,4.2,4.336
8645107,6.36e-05,4.626895415969465e-05,4.197,4.335
8645096,6.39e-05,4.637911833626535e-05,4.194,4.334
5487163,6.4e-05,4.648928251283606e-05,4.194,4.333
8645105,6.44e-05,4.6599446689406755e-05,4.191,4.332
8645098,6.44e-05,4.670961086597746e-05,4.191,4.331
8645086,6.45e-05,4.681977504254816e-05,4.19,4.33
1198472,6.45e-05,4.692993921911886e-05,4.19,4.329
8645120,6.46e-05,4.704010339568956e-05,4.19,4.328
8645077,6.46e-05,4.715026757226026e-05,4.19,4.327
8645104,6.46e-05,4.726043174883097e-05,4.19,4.326
8645156,6.46e-05,4.7370595925401665e-05,4.19,4.324
8645155,6.47e-05,4.748076010197237e-05,4.189,4.323
7825765,6.48e-05,4.759092427854307e-05,4.188,4.322
7973572,6.48e-05,4.7701088455113774e-05,4.188,4.321
8645095,6.49e-05,4.781125263168447e-05,4.188,4.32
8645157,6.5e-05,4.792141680825518e-05,4.187,4.319
5123675,6.52e-05,4.8031580984825876e-05,4.186,4.318
8645131,6.55e-05,4.8141745161396575e-05,4.184,4.317
6781085,6.56e-05,4.825190933796728e-05,4.183,4.316
9053907,6.58e-05,4.836207351453798e-05,4.182,4.315
1198488,6.58e-05,4.858240186767938e-05,4.182,4.314
8645158,6.6e-05,4.869256604425009e-05,4.18,4.313
1808684,6.61e-05,4.8802730220820786e-05,4.18,4.312
9424213,6.67e-05,4.891289439739149e-05,4.176,4.311
737874,6.69e-05,4.902305857396219e-05,4.175,4.31
8645142,6.7e-05,4.913322275053289e-05,4.174,4.309
8586624,6.71e-05,4.9243386927103594e-05,4.173,4.308
9366722,6.8e-05,4.935355110367429e-05,4.167,4.307
8645140,6.81e-05,4.9463715280245e-05,4.167,4.306
8645054,6.83e-05,4.9573879456815696e-05,4.166,4.305
8645127,6.85e-05,4.96840436333864e-05,4.164,4.304
9366732,6.86e-05,4.97942078099571e-05,4.164,4.303
6781105,6.86e-05,4.9904371986527805e-05,4.164,4.302
9424199,6.87e-05,5.0014536163098503e-05,4.163,4.301
2776979,6.88e-05,5.012470033966921e-05,4.162,4.3
5487170,6.89e-05,5.023486451623991e-05,4.162,4.299
4414723,6.91e-05,5.0345028692810606e-05,4.161,4.298
9648865,6.92e-05,5.045519286938131e-05,4.16,4.297
6141558,6.99e-05,5.056535704595201e-05,4.156,4.296
9424318,6.99e-05,5.0675521222522715e-05,4.156,4.295
