,P,Exp P,Log P,Log Exp P
7405481,6.16e-06,7.205470858344743e-06,5.21,5.142
5202061,6.23e-06,7.321688130253529e-06,5.206,5.135
1177693,6.25e-06,7.4379054021623155e-06,5.204,5.129
1177702,6.32e-06,7.554122674071102e-06,5.199,5.122
6212853,6.42e-06,7.670339945979887e-06,5.192,5.115
1177697,6.42e-06,7.786557217888673e-06,5.192,5.109
1177690,6.48e-06,7.90277448979746e-06,5.188,5.102
8093619,6.51e-06,8.018991761706246e-06,5.186,5.096
1177695,6.52e-06,8.135209033615032e-06,5.186,5.09
7405275,6.52e-06,8.251426305523818e-06,5.186,5.083
6564001,6.52e-06,8.367643577432604e-06,5.186,5.077
1177710,6.54e-06,8.48386084934139e-06,5.184,5.071
1177703,6.54e-06,8.600078121250177e-06,5.184,5.065
1177711,6.56e-06,8.716295393158963e-06,5.183,5.06
1177712,6.57e-06,8.83251266506775e-06,5.182,5.054
1177716,6.61e-06,8.948729936976536e-06,5.18,5.048
1177714,6.61e-06,9.064947208885322e-06,5.18,5.043
1177729,6.61e-06,9.181164480794108e-06,5.18,5.037
8926433,6.62e-06,9.297381752702894e-06,5.179,5.032
1177719,6.64e-06,9.41359902461168e-06,5.178,5.026
7405340,6.65e-06,9.529816296520467e-06,5.177,5.021
7404974,6.84e-06,9.646033568429253e-06,5.165,5.016
8926421,6.99e-06,9.762250840338039e-06,5.156,5.01
7404853,7.09e-06,9.878468112246825e-06,5.149,5.005
8926432,7.22e-06,9.994685384155612e-06,5.141,5.0
8926431,7.3e-06,1.0110902656064398e-05,5.137,4.995
2127512,7.38e-06,1.0227119927973184e-05,5.132,4.99
7406175,7.5e-06,1.034333719988197e-05,5.125,4.985
7404988,7.62e-06,1.0459554471790756e-05,5.118,4.98
5202081,7.75e-06,1.0575771743699543e-05,5.111,4.976
8926435,7.82e-06,1.0691989015608329e-05,5.107,4.971
1177722,8.1e-06,1.0808206287517115e-05,5.092,4.966
7406007,8.27e-06,1.0924423559425901e-05,5.082,4.962
8999969,8.35e-06,1.1040640831334687e-05,5.078,4.957
7405985,8.37e-06,1.1156858103243474e-05,5.077,4.952
8926438,8.55e-06,1.127307537515226e-05,5.068,4.948
6212852,8.59e-06,1.1389292647061046e-05,5.066,4.944
7406124,8.65e-06,1.150550991896983e-05,5.063,4.939
5202048,8.69e-06,1.1621727190878617e-05,5.061,4.935
8926428,8.77e-06,1.1737944462787403e-05,5.057,4.93
7406034,8.87e-06,1.185416173469619e-05,5.052,4.926
7406001,8.94e-06,1.1970379006604976e-05,5.049,4.922
7406113,9.08e-06,1.2086596278513762e-05,5.042,4.918
6212844,9.17e-06,1.2202813550422548e-05,5.038,4.914
7406182,9.2e-06,1.2319030822331334e-05,5.036,4.909
7406084,9.38e-06,1.243524809424012e-05,5.028,4.905
7406098,9.39e-06,1.2551465366148907e-05,5.027,4.901
6564003,9.43e-06,1.2667682638057693e-05,5.025,4.897
7406100,9.46e-06,1.2783899909966479e-05,5.024,4.893
1177696,9.46e-06,1.2900117181875265e-05,5.024,4.889
7406102,9.46e-06,1.3016334453784052e-05,5.024,4.886
1177709,9.47e-06,1.3132551725692838e-05,5.024,4.882
1177706,9.49e-06,1.3248768997601624e-05,5.023,4.878
1177707,9.53e-06,1.336498626951041e-05,5.021,4.874
1177713,9.56e-06,1.3481203541419196e-05,5.02,4.87
2127540,9.62e-06,1.3597420813327983e-05,5.017,4.867
7725981,9.64e-06,1.3713638085236769e-05,5.016,4.863
5202042,9.72e-06,1.3829855357145555e-05,5.012,4.859
7405054,9.88e-06,1.3946072629054341e-05,5.005,4.856
7405052,9.9e-06,1.4062289900963128e-05,5.004,4.852
1177699,1.02e-05,1.4178507172871914e-05,4.991,4.848
1177694,1.02e-05,1.42947244447807e-05,4.991,4.845
7406060,1.04e-05,1.4410941716689486e-05,4.983,4.841
1177715,1.04e-05,1.4527158988598272e-05,4.983,4.838
7404642,1.04e-05,1.4643376260507059e-05,4.983,4.834
8926430,1.06e-05,1.4759593532415845e-05,4.975,4.831
7406061,1.06e-05,1.4875810804324631e-05,4.975,4.828
7406078,1.08e-05,1.4992028076233417e-05,4.967,4.824
7405108,1.08e-05,1.5108245348142203e-05,4.967,4.821
7406067,1.09e-05,1.522446262005099e-05,4.963,4.817
7406015,1.09e-05,1.5340679891959774e-05,4.963,4.814
5202044,1.14e-05,1.5456897163868562e-05,4.943,4.811
7405118,1.15e-05,1.5573114435777347e-05,4.939,4.808
8926452,1.15e-05,1.5689331707686135e-05,4.939,4.804
7404843,1.19e-05,1.580554897959492e-05,4.924,4.801
7406081,1.2e-05,1.5921766251503707e-05,4.921,4.798
8764656,1.23e-05,1.603798352341249e-05,4.91,4.795
7406041,1.25e-05,1.615420079532128e-05,4.903,4.792
7405931,1.26e-05,1.6270418067230064e-05,4.9,4.789
7405959,1.28e-05,1.6386635339138852e-05,4.893,4.786
8872739,1.29e-05,1.6502852611047636e-05,4.889,4.782
7404714,1.32e-05,1.6619069882956424e-05,4.879,4.779
7404675,1.38e-05,1.673528715486521e-05,4.86,4.776
7530048,1.38e-05,1.6851504426773997e-05,4.86,4.773
8126326,1.39e-05,1.696772169868278e-05,4.857,4.77
1135690,1.43e-05,1.708393897059157e-05,4.845,4.767
1134943,1.45e-05,1.7200156242500354e-05,4.839,4.764
7405956,1.46e-05,1.731637351440914e-05,4.836,4.762
7405211,1.46e-05,1.7432590786317926e-05,4.836,4.759
7405930,1.51e-05,1.7548808058226714e-05,4.821,4.756
7405928,1.52e-05,1.76650253301355e-05,4.818,4.753
7405303,1.52e-05,1.7781242602044287e-05,4.818,4.75
1134831,1.55e-05,1.789745987395307e-05,4.81,4.747
5202018,1.57e-05,1.801367714586186e-05,4.804,4.744
6212848,1.57e-05,1.8129894417770644e-05,4.804,4.742
1177889,1.6e-05,1.824611168967943e-05,4.796,4.739
8926453,1.61e-05,1.8362328961588216e-05,4.793,4.736
6996501,1.61e-05,1.8478546233497e-05,4.793,4.733
6212835,1.62e-05,1.859476350540579e-05,4.79,4.731
7404635,1.62e-05,1.8710980777314573e-05,4.79,4.728
7406173,1.62e-05,1.882719804922336e-05,4.79,4.725
5202010,1.63e-05,1.8943415321132145e-05,4.788,4.723
7404718,1.65e-05,1.9059632593040933e-05,4.783,4.72
5202019,1.66e-05,1.9175849864949718e-05,4.78,4.717
8926439,1.67e-05,1.9292067136858506e-05,4.777,4.715
9141913,1.67e-05,1.940828440876729e-05,4.777,4.712
8926457,1.69e-05,1.9524501680676078e-05,4.772,4.709
8926458,1.7e-05,1.9640718952584863e-05,4.77,4.707
6996515,1.73e-05,1.975693622449365e-05,4.762,4.704
7406093,1.76e-05,1.9873153496402435e-05,4.754,4.702
9141862,1.82e-05,1.9989370768311223e-05,4.74,4.699
6564004,1.86e-05,2.0105588040220008e-05,4.73,4.697
6564028,2e-05,2.0221805312128795e-05,4.699,4.694
5202049,2.01e-05,2.033802258403758e-05,4.697,4.692
9141868,2.02e-05,2.0454239855946368e-05,4.695,4.689
1177672,2.03e-05,2.0570457127855152e-05,4.693,4.687
6564008,2.08e-05,2.068667439976394e-05,4.682,4.684
6212826,2.08e-05,2.0802891671672725e-05,4.682,4.682
6564016,2.1e-05,2.0919108943581513e-05,4.678,4.679
1728023,2.14e-05,2.1035326215490297e-05,4.67,4.677
8747059,2.17e-05,2.1151543487399085e-05,4.664,4.675
6564017,2.19e-05,2.126776075930787e-05,4.66,4.672
8747058,2.2e-05,2.1383978031216658e-05,4.658,4.67
6311909,2.22e-05,2.1500195303125442e-05,4.654,4.668
6564024,2.23e-05,2.161641257503423e-05,4.652,4.665
6212841,2.26e-05,2.1732629846943015e-05,4.646,4.663
7701210,2.3e-05,2.1848847118851803e-05,4.638,4.661
7545629,2.31e-05,2.1965064390760587e-05,4.636,4.658
7545625,2.31e-05,2.2081281662669375e-05,4.636,4.656
6673785,2.32e-05,2.219749893457816e-05,4.635,4.654
6421894,2.32e-05,2.2313716206486947e-05,4.635,4.651
6564026,2.32e-05,2.2429933478395732e-05,4.635,4.649
6564023,2.33e-05,2.254615075030452e-05,4.633,4.647
8572524,2.33e-05,2.2662368022213304e-05,4.633,4.645
8315189,2.35e-05,2.2778585294122092e-05,4.629,4.642
6564025,2.39e-05,2.2894802566030877e-05,4.622,4.64
8872265,2.39e-05,2.301101983793966e-05,4.622,4.638
6996466,2.41e-05,2.312723710984845e-05,4.618,4.636
8926594,2.42e-05,2.3243454381757234e-05,4.616,4.634
8926597,2.43e-05,2.3359671653666022e-05,4.614,4.632
6564013,2.44e-05,2.3475888925574806e-05,4.613,4.629
8315179,2.47e-05,2.3592106197483594e-05,4.607,4.627
7545603,2.48e-05,2.370832346939238e-05,4.606,4.625
2128031,2.48e-05,2.3824540741301167e-05,4.606,4.623
8847330,2.5e-05,2.394075801320995e-05,4.602,4.621
8315190,2.51e-05,2.405697528511874e-05,4.6,4.619
6564030,2.52e-05,2.4173192557027524e-05,4.599,4.617
7545637,2.57e-05,2.428940982893631e-05,4.59,4.615
720226,2.59e-05,2.4405627100845096e-05,4.587,4.613
7527254,2.6e-05,2.4521844372753884e-05,4.585,4.61
7405850,2.6e-05,2.463806164466267e-05,4.585,4.608
8847311,2.6e-05,2.4754278916571456e-05,4.585,4.606
5202069,2.61e-05,2.487049618848024e-05,4.583,4.604
8847324,2.63e-05,2.498671346038903e-05,4.58,4.602
8872730,2.66e-05,2.5102930732297813e-05,4.575,4.6
7701020,2.69e-05,2.52191480042066e-05,4.57,4.598
2127813,2.75e-05,2.5335365276115386e-05,4.561,4.596
7405846,2.78e-05,2.5451582548024174e-05,4.556,4.594
7545582,2.8e-05,2.5567799819932958e-05,4.553,4.592
6311857,2.82e-05,2.5684017091841746e-05,4.55,4.59
5202085,2.86e-05,2.580023436375053e-05,4.544,4.588
7406179,2.86e-05,2.591645163565932e-05,4.544,4.586
7405865,2.87e-05,2.6032668907568103e-05,4.542,4.584
5201981,3.01e-05,2.614888617947689e-05,4.521,4.583
7545597,3.05e-05,2.6265103451385676e-05,4.516,4.581
8926483,3.14e-05,2.6381320723294463e-05,4.503,4.579
7405860,3.18e-05,2.6497537995203248e-05,4.498,4.577
7545573,3.22e-05,2.6613755267112036e-05,4.492,4.575
8315145,3.23e-05,2.672997253902082e-05,4.491,4.573
8847328,3.26e-05,2.6846189810929608e-05,4.487,4.571
4252336,3.3e-05,2.6962407082838393e-05,4.481,4.569
1134997,3.34e-05,2.707862435474718e-05,4.476,4.567
1134982,3.35e-05,2.7194841626655965e-05,4.475,4.566
2127877,3.36e-05,2.7311058898564753e-05,4.474,4.564
7406199,3.38e-05,2.7427276170473538e-05,4.471,4.562
7701019,3.4e-05,2.7543493442382322e-05,4.469,4.56
5432218,3.41e-05,2.765971071429111e-05,4.467,4.558
1135803,3.45e-05,2.7775927986199895e-05,4.462,4.556
7545584,3.51e-05,2.7892145258108683e-05,4.455,4.555
720193,3.58e-05,2.8008362530017467e-05,4.446,4.553
1177366,3.58e-05,2.8124579801926255e-05,4.446,4.551
6019653,3.59e-05,2.824079707383504e-05,4.445,4.549
720194,3.62e-05,2.8357014345743827e-05,4.441,4.547
720188,3.62e-05,2.8473231617652612e-05,4.441,4.546
1136205,3.65e-05,2.85894488895614e-05,4.438,4.544
3337834,3.65e-05,2.8705666161470184e-05,4.438,4.542
5202111,3.65e-05,2.8821883433378972e-05,4.438,4.54
1854935,3.67e-05,2.8938100705287757e-05,4.435,4.539
5202117,3.74e-05,2.9054317977196545e-05,4.427,4.537
5202025,3.77e-05,2.917053524910533e-05,4.424,4.535
897911,3.8e-05,2.9286752521014117e-05,4.42,4.533
720125,3.81e-05,2.9402969792922902e-05,4.419,4.532
720131,3.82e-05,2.951918706483169e-05,4.418,4.53
720127,3.82e-05,2.9635404336740474e-05,4.418,4.528
1177531,3.87e-05,2.9751621608649262e-05,4.412,4.526
7545575,3.88e-05,2.9867838880558047e-05,4.411,4.525
720068,3.9e-05,2.9984056152466835e-05,4.409,4.523
8182272,3.91e-05,3.010027342437562e-05,4.408,4.521
3337828,3.93e-05,3.0216490696284407e-05,4.406,4.52
8182181,3.95e-05,3.033270796819319e-05,4.403,4.518
720080,3.96e-05,3.044892524010198e-05,4.402,4.516
9141785,4.02e-05,3.056514251201077e-05,4.396,4.515
3894547,4.02e-05,3.068135978391955e-05,4.396,4.513
720144,4.03e-05,3.0797577055828336e-05,4.395,4.511
3894545,4.04e-05,3.0913794327737124e-05,4.394,4.51
1136202,4.04e-05,3.103001159964591e-05,4.394,4.508
1134983,4.04e-05,3.114622887155469e-05,4.394,4.507
7406105,4.15e-05,3.126244614346348e-05,4.382,4.505
9141863,4.19e-05,3.137866341537227e-05,4.378,4.503
6212851,4.21e-05,3.149488068728106e-05,4.376,4.502
7545617,4.22e-05,3.161109795918984e-05,4.375,4.5
8182253,4.23e-05,3.1727315231098626e-05,4.374,4.499
4768230,4.24e-05,3.1843532503007414e-05,4.373,4.497
8926441,4.29e-05,3.19597497749162e-05,4.368,4.495
1177720,4.35e-05,3.207596704682498e-05,4.362,4.494
1136237,4.35e-05,3.219218431873377e-05,4.362,4.492
8926444,4.36e-05,3.230840159064256e-05,4.361,4.491
8926442,4.4e-05,3.242461886255134e-05,4.357,4.489
2083532,4.43e-05,3.254083613446013e-05,4.354,4.488
9141750,4.43e-05,3.2657053406368916e-05,4.354,4.486
7406221,4.43e-05,3.2773270678277704e-05,4.354,4.484
2501422,4.49e-05,3.2889487950186485e-05,4.348,4.483
6564019,4.51e-05,3.300570522209527e-05,4.346,4.481
7109412,4.53e-05,3.312192249400406e-05,4.344,4.48
9141833,4.58e-05,3.323813976591285e-05,4.339,4.478
8926476,4.58e-05,3.335435703782163e-05,4.339,4.477
8926445,4.63e-05,3.347057430973042e-05,4.334,4.475
8182170,4.64e-05,3.3586791581639206e-05,4.333,4.474
1180499,4.68e-05,3.3703008853547994e-05,4.33,4.472
9141667,4.73e-05,3.3819226125456775e-05,4.325,4.471
8182264,4.74e-05,3.393544339736556e-05,4.324,4.469
8182269,4.75e-05,3.405166066927435e-05,4.323,4.468
8182144,4.77e-05,3.416787794118314e-05,4.321,4.466
1180513,4.77e-05,3.428409521309192e-05,4.321,4.465
8182153,4.78e-05,3.440031248500071e-05,4.321,4.463
9141681,4.78e-05,3.4516529756909495e-05,4.321,4.462
8847780,4.79e-05,3.463274702881828e-05,4.32,4.461
8182266,4.82e-05,3.4748964300727064e-05,4.317,4.459
5432398,4.83e-05,3.486518157263585e-05,4.316,4.458
9141811,4.85e-05,3.498139884454464e-05,4.314,4.456
8182268,4.85e-05,3.509761611645343e-05,4.314,4.455
8182163,4.88e-05,3.521383338836221e-05,4.312,4.453
2128311,4.88e-05,3.5330050660271e-05,4.312,4.452
8182261,4.9e-05,3.5446267932179785e-05,4.31,4.45
7405093,4.93e-05,3.556248520408857e-05,4.307,4.449
9141677,4.93e-05,3.5678702475997354e-05,4.307,4.448
1136230,4.94e-05,3.579491974790614e-05,4.306,4.446
8182325,4.95e-05,3.591113701981493e-05,4.305,4.445
8182143,4.95e-05,3.602735429172372e-05,4.305,4.443
9141846,4.97e-05,3.61435715636325e-05,4.304,4.442
8572574,4.97e-05,3.625978883554129e-05,4.304,4.441
7406198,4.98e-05,3.6376006107450075e-05,4.303,4.439
8182313,5e-05,3.649222337935886e-05,4.301,4.438
8182145,5.04e-05,3.6608440651267644e-05,4.298,4.436
8926598,5.06e-05,3.672465792317643e-05,4.296,4.435
8182152,5.06e-05,3.684087519508522e-05,4.296,4.434
9141816,5.07e-05,3.6957092466994e-05,4.295,4.432
7701057,5.16e-05,3.707330973890279e-05,4.287,4.431
7404856,5.2e-05,3.718952701081158e-05,4.284,4.43
9141820,5.22e-05,3.7305744282720365e-05,4.282,4.428
7404741,5.24e-05,3.7421961554629146e-05,4.281,4.427
8182182,5.24e-05,3.7538178826537934e-05,4.281,4.426
8926595,5.25e-05,3.765439609844672e-05,4.28,4.424
9141673,5.28e-05,3.777061337035551e-05,4.277,4.423
8926593,5.31e-05,3.788683064226429e-05,4.275,4.422
8683139,5.33e-05,3.800304791417308e-05,4.273,4.42
6212793,5.37e-05,3.8119265186081867e-05,4.27,4.419
886242,5.4e-05,3.8235482457990654e-05,4.268,4.418
2419580,5.41e-05,3.8351699729899436e-05,4.267,4.416
8572563,5.47e-05,3.8467917001808224e-05,4.262,4.415
9141701,5.47e-05,3.858413427371701e-05,4.262,4.414
8126878,5.5e-05,3.87003515456258e-05,4.26,4.412
1136226,5.51e-05,3.881656881753458e-05,4.259,4.411
7209806,5.53e-05,3.893278608944337e-05,4.257,4.41
3379879,5.54e-05,3.9049003361352156e-05,4.256,4.408
5146862,5.55e-05,3.9165220633260944e-05,4.256,4.407
8926437,5.59e-05,3.9281437905169725e-05,4.253,4.406
8182147,5.59e-05,3.939765517707851e-05,4.253,4.405
1136241,5.59e-05,3.95138724489873e-05,4.253,4.403
9141493,5.59e-05,3.963008972089609e-05,4.253,4.402
5202023,5.62e-05,3.974630699280487e-05,4.25,4.401
7434868,5.71e-05,3.986252426471366e-05,4.243,4.399
9141535,5.74e-05,3.9978741536622446e-05,4.241,4.398
8572566,5.78e-05,4.0094958808531234e-05,4.238,4.397
7545670,5.82e-05,4.0211176080440015e-05,4.235,4.396
1180477,5.88e-05,4.03273933523488e-05,4.231,4.394
2206610,5.97e-05,4.044361062425759e-05,4.224,4.393
7246603,5.99e-05,4.055982789616638e-05,4.223,4.392
6212821,6.02e-05,4.067604516807516e-05,4.22,4.391
6212814,6.03e-05,4.079226243998395e-05,4.22,4.389
4252296,6.04e-05,4.0908479711892736e-05,4.219,4.388
7701024,6.09e-05,4.1024696983801524e-05,4.215,4.387
8182200,6.1e-05,4.1140914255710305e-05,4.215,4.386
6212845,6.1e-05,4.125713152761909e-05,4.215,4.385
7923603,6.11e-05,4.137334879952788e-05,4.214,4.383
5201999,6.15e-05,4.148956607143666e-05,4.211,4.382
952986,6.19e-05,4.160578334334545e-05,4.208,4.381
6644722,6.19e-05,4.172200061525424e-05,4.208,4.38
8182260,6.19e-05,4.1838217887163026e-05,4.208,4.378
8182223,6.22e-05,4.195443515907181e-05,4.206,4.377
8182195,6.22e-05,4.2070652430980595e-05,4.206,4.376
886397,6.23e-05,4.218686970288938e-05,4.206,4.375
2462563,6.25e-05,4.230308697479817e-05,4.204,4.374
897915,6.25e-05,4.241930424670695e-05,4.204,4.372
8872298,6.25e-05,4.253552151861574e-05,4.204,4.371
8182316,6.28e-05,4.265173879052453e-05,4.202,4.37
2206609,6.29e-05,4.2767956062433315e-05,4.201,4.369
8926484,6.29e-05,4.2884173334342096e-05,4.201,4.368
2206621,6.33e-05,4.3000390606250884e-05,4.199,4.367
6478818,6.35e-05,4.311660787815967e-05,4.197,4.365
8182183,6.38e-05,4.323282515006846e-05,4.195,4.364
897954,6.39e-05,4.334904242197724e-05,4.194,4.363
8182194,6.43e-05,4.346525969388603e-05,4.192,4.362
9141769,6.43e-05,4.358147696579482e-05,4.192,4.361
8182166,6.46e-05,4.3697694237703605e-05,4.19,4.36
8182134,6.47e-05,4.3813911509612386e-05,4.189,4.358
8182210,6.48e-05,4.3930128781521174e-05,4.188,4.357
8182177,6.49e-05,4.404634605342996e-05,4.188,4.356
8182162,6.53e-05,4.416256332533875e-05,4.185,4.355
8182202,6.53e-05,4.427878059724753e-05,4.185,4.354
8182249,6.55e-05,4.439499786915632e-05,4.184,4.353
8182227,6.55e-05,4.451121514106511e-05,4.184,4.352
8182366,6.55e-05,4.4627432412973895e-05,4.184,4.35
6421750,6.56e-05,4.4743649684882676e-05,4.183,4.349
5201997,6.58e-05,4.4859866956791464e-05,4.182,4.348
8182208,6.62e-05,4.497608422870025e-05,4.179,4.347
5202029,6.64e-05,4.509230150060904e-05,4.178,4.346
8182226,6.64e-05,4.520851877251782e-05,4.178,4.345
6210718,6.68e-05,4.532473604442661e-05,4.175,4.344
8182188,6.68e-05,4.54409533163354e-05,4.175,4.343
7700809,6.69e-05,4.5557170588244185e-05,4.175,4.341
8926488,6.7e-05,4.5673387860152966e-05,4.174,4.34
8126289,6.71e-05,4.5789605132061754e-05,4.173,4.339
5202030,6.72e-05,4.590582240397054e-05,4.173,4.338
6210700,6.74e-05,4.602203967587932e-05,4.171,4.337
2210261,6.74e-05,4.613825694778811e-05,4.171,4.336
9141565,6.74e-05,4.62544742196969e-05,4.171,4.335
8182291,6.77e-05,4.6370691491605686e-05,4.169,4.334
8182184,6.78e-05,4.648690876351447e-05,4.169,4.333
8182299,6.79e-05,4.6603126035423256e-05,4.168,4.332
8872391,6.8e-05,4.6719343307332043e-05,4.167,4.331
8182279,6.82e-05,4.683556057924083e-05,4.166,4.329
6421770,6.86e-05,4.695177785114961e-05,4.164,4.328
8872401,6.86e-05,4.70679951230584e-05,4.164,4.327
2630315,6.88e-05,4.718421239496719e-05,4.162,4.326
8182314,6.89e-05,4.7300429666875976e-05,4.162,4.325
9141550,6.9e-05,4.741664693878476e-05,4.161,4.324
8182236,6.9e-05,4.7532864210693545e-05,4.161,4.323
8926574,6.9e-05,4.764908148260233e-05,4.161,4.322
8926425,6.9e-05,4.776529875451112e-05,4.161,4.321
8182312,6.91e-05,4.78815160264199e-05,4.161,4.32
8182355,6.92e-05,4.799773329832869e-05,4.16,4.319
8182237,6.94e-05,4.811395057023748e-05,4.159,4.318
8182234,6.96e-05,4.8230167842146266e-05,4.157,4.317
6564039,6.97e-05,4.834638511405505e-05,4.157,4.316
8182254,6.98e-05,4.8462602385963835e-05,4.156,4.315
6212842,7e-05,4.857881965787262e-05,4.155,4.314
5432177,7.01e-05,4.869503692978141e-05,4.154,4.313
8182240,7.03e-05,4.881125420169019e-05,4.153,4.311
5202119,7.04e-05,4.892747147359898e-05,4.152,4.31
8572533,7.06e-05,4.904368874550777e-05,4.151,4.309
8182341,7.08e-05,4.9159906017416556e-05,4.15,4.308
2127897,7.09e-05,4.927612328932534e-05,4.149,4.307
8572561,7.11e-05,4.9392340561234125e-05,4.148,4.306
5815326,7.16e-05,4.950855783314291e-05,4.145,4.305
8182295,7.16e-05,4.96247751050517e-05,4.145,4.304
2128014,7.2e-05,4.974099237696048e-05,4.143,4.303
8182284,7.2e-05,4.985720964886927e-05,4.143,4.302
8182265,7.21e-05,4.997342692077806e-05,4.142,4.301
3861960,7.22e-05,5.0089644192686845e-05,4.141,4.3
1136239,7.25e-05,5.020586146459563e-05,4.14,4.299
8182286,7.26e-05,5.0322078736504415e-05,4.139,4.298
2127932,7.26e-05,5.04382960084132e-05,4.139,4.297
3149055,7.26e-05,5.0554513280321984e-05,4.139,4.296
8182293,7.26e-05,5.067073055223077e-05,4.139,4.295
8182274,7.27e-05,5.078694782413956e-05,4.138,4.294
8182292,7.27e-05,5.090316509604835e-05,4.138,4.293
2630313,7.28e-05,5.101938236795713e-05,4.138,4.292
8182308,7.28e-05,5.1135599639865916e-05,4.138,4.291
8182343,7.29e-05,5.1251816911774704e-05,4.137,4.29
8182342,7.3e-05,5.136803418368349e-05,4.137,4.289
5640934,7.31e-05,5.148425145559227e-05,4.136,4.288
8182283,7.31e-05,5.160046872750106e-05,4.136,4.287
8182344,7.33e-05,5.171668599940985e-05,4.135,4.286
5201975,7.35e-05,5.183290327131864e-05,4.134,4.285
8182262,7.35e-05,5.194912054322742e-05,4.134,4.284
8182319,7.37e-05,5.2065337815136206e-05,4.133,4.283
1923463,7.38e-05,5.2181555087044994e-05,4.132,4.282
8572568,7.4e-05,5.229777235895378e-05,4.131,4.282
2630312,7.4e-05,5.241398963086256e-05,4.131,4.281
8926495,7.4e-05,5.253020690277135e-05,4.131,4.28
720145,7.41e-05,5.264642417468014e-05,4.13,4.279
8572565,7.43e-05,5.276264144658893e-05,4.129,4.278
8182345,7.45e-05,5.287885871849771e-05,4.128,4.277
8572567,7.47e-05,5.2995075990406496e-05,4.127,4.276
7530053,7.48e-05,5.3111293262315284e-05,4.126,4.275
4182963,7.49e-05,5.322751053422407e-05,4.126,4.274
9141994,7.49e-05,5.334372780613285e-05,4.126,4.273
