,P,Exp P,Log P,Log Exp P
7909330,4.64e-18,5.80658587615342e-06,17.333,5.236
7909326,4.97e-18,5.922717593676489e-06,17.304,5.227
7909346,5.14e-18,6.038849311199557e-06,17.289,5.219
7909329,5.62e-18,6.1549810287226256e-06,17.25,5.211
7909334,5.73e-18,6.271112746245694e-06,17.242,5.203
7909325,5.87e-18,6.3872444637687625e-06,17.231,5.195
7909336,6.55e-18,6.503376181291831e-06,17.184,5.187
7909324,6.8e-18,6.6195078988148994e-06,17.167,5.179
7909322,6.92e-18,6.735639616337967e-06,17.16,5.172
7909320,7.25e-18,6.8517713338610355e-06,17.14,5.164
7909323,7.28e-18,6.967903051384104e-06,17.138,5.157
7909335,7.46e-18,7.0840347689071725e-06,17.127,5.15
7909331,1.08e-17,7.200166486430241e-06,16.967,5.143
7909321,1.22e-17,7.316298203953309e-06,16.914,5.136
7909369,1.8e-17,7.432429921476378e-06,16.745,5.129
7909357,3.03e-17,7.548561638999446e-06,16.519,5.122
7909410,7.71e-17,7.664693356522514e-06,16.113,5.116
7909420,8.55e-17,7.780825074045582e-06,16.068,5.109
7909419,8.58e-17,7.896956791568651e-06,16.067,5.103
7909404,8.8e-17,8.01308850909172e-06,16.056,5.096
7909413,9.44e-17,8.129220226614788e-06,16.025,5.09
7909406,9.45e-17,8.245351944137856e-06,16.025,5.084
7909392,9.49e-17,8.361483661660925e-06,16.023,5.078
7909418,9.61e-17,8.477615379183993e-06,16.017,5.072
7909415,9.63e-17,8.593747096707062e-06,16.016,5.066
7909416,9.64e-17,8.70987881423013e-06,16.016,5.06
7909397,1.02e-16,8.826010531753199e-06,15.991,5.054
7909388,1.02e-16,8.942142249276267e-06,15.991,5.049
7909318,1.03e-16,9.058273966799336e-06,15.987,5.043
7909393,1.04e-16,9.174405684322404e-06,15.983,5.037
7909396,1.04e-16,9.290537401845473e-06,15.983,5.032
7909407,1.04e-16,9.406669119368541e-06,15.983,5.027
7909395,1.05e-16,9.52280083689161e-06,15.979,5.021
7909400,1.05e-16,9.638932554414678e-06,15.979,5.016
7909399,1.06e-16,9.755064271937746e-06,15.975,5.011
7909391,1.1e-16,9.871195989460815e-06,15.959,5.006
7909398,1.11e-16,9.987327706983883e-06,15.955,5.001
7909394,1.19e-16,1.0103459424506952e-05,15.924,4.996
7909390,1.25e-16,1.021959114203002e-05,15.903,4.991
7909496,3.05e-16,1.0335722859553089e-05,15.516,4.986
7909409,2.24e-15,1.0451854577076156e-05,14.65,4.981
7909405,3.64e-15,1.0567986294599224e-05,14.439,4.976
7909401,4.12e-15,1.0684118012122293e-05,14.385,4.971
7909389,5.68e-15,1.0800249729645361e-05,14.246,4.967
7909385,5.9e-15,1.091638144716843e-05,14.229,4.962
720197,5.91e-15,1.1032513164691498e-05,14.228,4.957
720210,6.17e-15,1.1148644882214566e-05,14.21,4.953
720199,1.79e-14,1.1264776599737635e-05,13.747,4.948
720207,4.65e-14,1.1380908317260703e-05,13.333,4.944
7909315,8.66e-14,1.1497040034783772e-05,13.062,4.939
720269,7e-13,1.161317175230684e-05,12.155,4.935
720274,8.08e-13,1.1729303469829909e-05,12.093,4.931
720275,8.21e-13,1.1845435187352977e-05,12.086,4.926
7909352,8.36e-13,1.1961566904876046e-05,12.078,4.922
720268,8.49e-13,1.2077698622399114e-05,12.071,4.918
720386,9.52e-13,1.2193830339922183e-05,12.021,4.914
720287,1.05e-12,1.2309962057445251e-05,11.979,4.91
720303,1.06e-12,1.242609377496832e-05,11.975,4.906
720288,1.1e-12,1.2542225492491388e-05,11.959,4.902
720289,1.1e-12,1.2658357210014457e-05,11.959,4.898
720304,1.12e-12,1.2774488927537525e-05,11.951,4.894
720313,1.12e-12,1.2890620645060593e-05,11.951,4.89
720306,1.13e-12,1.3006752362583662e-05,11.947,4.886
720311,1.13e-12,1.312288408010673e-05,11.947,4.882
720310,1.13e-12,1.3239015797629799e-05,11.947,4.878
720314,1.14e-12,1.3355147515152866e-05,11.943,4.874
720299,1.14e-12,1.3471279232675934e-05,11.943,4.871
720285,1.15e-12,1.3587410950199003e-05,11.939,4.867
720301,1.16e-12,1.3703542667722071e-05,11.936,4.863
720282,1.16e-12,1.381967438524514e-05,11.936,4.86
720298,1.16e-12,1.3935806102768208e-05,11.936,4.856
720296,1.21e-12,1.4051937820291276e-05,11.917,4.852
720280,1.27e-12,1.4168069537814345e-05,11.896,4.849
720395,1.45e-12,1.4284201255337413e-05,11.839,4.845
720312,1.47e-12,1.4400332972860482e-05,11.833,4.842
720302,1.47e-12,1.451646469038355e-05,11.833,4.838
720284,1.51e-12,1.4632596407906619e-05,11.821,4.835
7909350,1.54e-12,1.4748728125429687e-05,11.812,4.831
720329,1.66e-12,1.4864859842952756e-05,11.78,4.828
720442,1.67e-12,1.4980991560475824e-05,11.777,4.824
720362,1.67e-12,1.5097123277998893e-05,11.777,4.821
720326,1.71e-12,1.5213254995521961e-05,11.767,4.818
720363,1.74e-12,1.5329386713045028e-05,11.759,4.814
720384,1.76e-12,1.5445518430568096e-05,11.754,4.811
720385,1.76e-12,1.5561650148091165e-05,11.754,4.808
720351,1.76e-12,1.5677781865614233e-05,11.754,4.805
720355,1.77e-12,1.5793913583137302e-05,11.752,4.802
720354,1.77e-12,1.591004530066037e-05,11.752,4.798
720346,1.77e-12,1.602617701818344e-05,11.752,4.795
720358,1.77e-12,1.6142308735706507e-05,11.752,4.792
720400,1.78e-12,1.6258440453229576e-05,11.75,4.789
720368,1.78e-12,1.6374572170752644e-05,11.75,4.786
720369,1.79e-12,1.6490703888275713e-05,11.747,4.783
720392,1.79e-12,1.660683560579878e-05,11.747,4.78
720391,1.79e-12,1.672296732332185e-05,11.747,4.777
720338,1.79e-12,1.6839099040844918e-05,11.747,4.774
720367,1.8e-12,1.6955230758367987e-05,11.745,4.771
720343,1.8e-12,1.7071362475891055e-05,11.745,4.768
720347,1.8e-12,1.7187494193414123e-05,11.745,4.765
720337,1.8e-12,1.7303625910937192e-05,11.745,4.762
720333,1.8e-12,1.741975762846026e-05,11.745,4.759
720380,1.81e-12,1.753588934598333e-05,11.742,4.756
720381,1.81e-12,1.7652021063506397e-05,11.742,4.753
720379,1.81e-12,1.7768152781029466e-05,11.742,4.75
720364,1.82e-12,1.7884284498552534e-05,11.74,4.748
720328,1.83e-12,1.8000416216075603e-05,11.738,4.745
720377,1.83e-12,1.811654793359867e-05,11.738,4.742
720374,1.83e-12,1.823267965112174e-05,11.738,4.739
720366,1.84e-12,1.8348811368644808e-05,11.735,4.736
720372,1.85e-12,1.8464943086167877e-05,11.733,4.734
720414,1.85e-12,1.8581074803690945e-05,11.733,4.731
720398,1.85e-12,1.8697206521214014e-05,11.733,4.728
720390,1.86e-12,1.8813338238737082e-05,11.73,4.726
720403,1.86e-12,1.892946995626015e-05,11.73,4.723
720409,1.86e-12,1.904560167378322e-05,11.73,4.72
720339,1.86e-12,1.9161733391306287e-05,11.73,4.718
720389,1.86e-12,1.9277865108829356e-05,11.73,4.715
720399,1.86e-12,1.9393996826352424e-05,11.73,4.712
720334,1.87e-12,1.9510128543875493e-05,11.728,4.71
720352,1.87e-12,1.962626026139856e-05,11.728,4.707
720340,1.88e-12,1.974239197892163e-05,11.726,4.705
720382,1.88e-12,1.98585236964447e-05,11.726,4.702
720378,1.88e-12,1.9974655413967767e-05,11.726,4.7
720418,1.89e-12,2.0090787131490835e-05,11.724,4.697
720356,1.89e-12,2.0206918849013904e-05,11.724,4.694
720416,1.89e-12,2.0323050566536972e-05,11.724,4.692
720353,1.89e-12,2.043918228406004e-05,11.724,4.69
720417,1.89e-12,2.055531400158311e-05,11.724,4.687
720350,1.91e-12,2.0671445719106178e-05,11.719,4.685
720361,1.91e-12,2.0787577436629243e-05,11.719,4.682
720410,1.91e-12,2.090370915415231e-05,11.719,4.68
720388,1.93e-12,2.101984087167538e-05,11.714,4.677
720360,1.94e-12,2.1135972589198448e-05,11.712,4.675
720376,1.95e-12,2.1252104306721517e-05,11.71,4.673
720332,1.96e-12,2.1368236024244585e-05,11.708,4.67
720277,1.97e-12,2.1484367741767654e-05,11.706,4.668
720336,2.02e-12,2.1600499459290722e-05,11.695,4.666
720342,2.02e-12,2.171663117681379e-05,11.695,4.663
720371,2.04e-12,2.183276289433686e-05,11.69,4.661
720278,2.06e-12,2.1948894611859927e-05,11.686,4.659
720331,2.14e-12,2.2065026329382996e-05,11.67,4.656
720335,2.16e-12,2.2181158046906064e-05,11.666,4.654
7909344,2.48e-12,2.2297289764429133e-05,11.606,4.652
720405,2.5e-12,2.24134214819522e-05,11.602,4.649
720441,2.55e-12,2.252955319947527e-05,11.593,4.647
720443,2.63e-12,2.2645684916998338e-05,11.58,4.645
720444,2.72e-12,2.2761816634521407e-05,11.565,4.643
7909387,2.92e-12,2.2877948352044475e-05,11.535,4.641
720419,2.96e-12,2.2994080069567544e-05,11.529,4.638
720429,3.07e-12,2.3110211787090612e-05,11.513,4.636
720433,3.23e-12,2.322634350461368e-05,11.491,4.634
720431,3.26e-12,2.334247522213675e-05,11.487,4.632
720316,3.3e-12,2.3458606939659818e-05,11.481,4.63
720387,3.31e-12,2.3574738657182886e-05,11.48,4.628
720430,3.42e-12,2.3690870374705954e-05,11.466,4.625
720305,3.45e-12,2.3807002092229023e-05,11.462,4.623
720281,3.47e-12,2.392313380975209e-05,11.46,4.621
720436,3.48e-12,2.403926552727516e-05,11.458,4.619
720459,3.54e-12,2.415539724479823e-05,11.451,4.617
720438,3.63e-12,2.4271528962321297e-05,11.44,4.615
720439,3.65e-12,2.4387660679844365e-05,11.438,4.613
720349,4.3e-12,2.4503792397367434e-05,11.367,4.611
720434,5.06e-12,2.4619924114890502e-05,11.296,4.609
7909343,6.28e-12,2.473605583241357e-05,11.202,4.607
720524,6.36e-12,2.485218754993664e-05,11.197,4.605
7909339,6.91e-12,2.4968319267459708e-05,11.161,4.603
720426,7.66e-12,2.5084450984982776e-05,11.116,4.601
720264,8.18e-12,2.5200582702505845e-05,11.087,4.599
720341,8.42e-12,2.5316714420028913e-05,11.075,4.597
720425,8.57e-12,2.543284613755198e-05,11.067,4.595
720559,8.85e-12,2.554897785507505e-05,11.053,4.593
720428,1.03e-11,2.566510957259812e-05,10.987,4.591
720543,1.06e-11,2.5781241290121187e-05,10.975,4.589
7909368,2.07e-11,2.5897373007644255e-05,10.684,4.587
7909312,2.55e-11,2.6013504725167324e-05,10.593,4.585
7909376,1.15e-10,2.6129636442690392e-05,9.939,4.583
720259,1.99e-10,2.624576816021346e-05,9.701,4.581
720325,2.01e-10,2.636189987773653e-05,9.697,4.579
720554,2.82e-10,2.6478031595259598e-05,9.55,4.577
720513,3.11e-10,2.6594163312782666e-05,9.507,4.575
720489,3.37e-10,2.671029503030573e-05,9.472,4.573
720466,3.47e-10,2.68264267478288e-05,9.46,4.571
720512,3.76e-10,2.6942558465351868e-05,9.425,4.57
720551,4.56e-10,2.7058690182874937e-05,9.341,4.568
7888214,6.5e-10,2.7174821900398005e-05,9.187,4.566
720162,7.31e-10,2.7290953617921074e-05,9.136,4.564
473208,7.32e-10,2.7407085335444142e-05,9.135,4.562
720344,8.88e-10,2.752321705296721e-05,9.052,4.56
473210,9.1e-10,2.763934877049028e-05,9.041,4.558
7909328,9.79e-10,2.7755480488013348e-05,9.009,4.557
7888151,1.24e-09,2.7871612205536416e-05,8.907,4.555
473227,1.25e-09,2.7987743923059484e-05,8.903,4.553
7888134,1.27e-09,2.8103875640582553e-05,8.896,4.551
473228,1.33e-09,2.822000735810562e-05,8.876,4.549
7888130,1.64e-09,2.833613907562869e-05,8.785,4.548
720445,1.77e-09,2.845227079315176e-05,8.752,4.546
720533,1.93e-09,2.8568402510674827e-05,8.714,4.544
720530,1.96e-09,2.8684534228197895e-05,8.708,4.542
720528,1.97e-09,2.8800665945720964e-05,8.706,4.541
720529,1.99e-09,2.8916797663244032e-05,8.701,4.539
720532,2.02e-09,2.90329293807671e-05,8.695,4.537
720514,2.03e-09,2.914906109829017e-05,8.693,4.535
720531,2.04e-09,2.9265192815813238e-05,8.69,4.534
7909501,2.12e-09,2.9381324533336306e-05,8.674,4.532
720555,2.27e-09,2.9497456250859375e-05,8.644,4.53
720435,2.28e-09,2.9613587968382443e-05,8.642,4.529
720323,2.3e-09,2.972971968590551e-05,8.638,4.527
720461,2.34e-09,2.984585140342858e-05,8.631,4.525
720460,2.37e-09,2.996198312095165e-05,8.625,4.523
720527,2.43e-09,3.0078114838474717e-05,8.614,4.522
720458,2.49e-09,3.0194246555997785e-05,8.604,4.52
720518,2.5e-09,3.0310378273520854e-05,8.602,4.518
720525,2.53e-09,3.0426509991043922e-05,8.597,4.517
720449,2.53e-09,3.054264170856699e-05,8.597,4.515
720516,2.53e-09,3.0658773426090056e-05,8.597,4.513
720522,2.59e-09,3.0774905143613124e-05,8.587,4.512
720507,2.59e-09,3.089103686113619e-05,8.587,4.51
720453,2.59e-09,3.100716857865926e-05,8.587,4.509
720523,2.6e-09,3.112330029618233e-05,8.585,4.507
720447,2.64e-09,3.12394320137054e-05,8.578,4.505
720526,2.65e-09,3.135556373122847e-05,8.577,4.504
720452,2.69e-09,3.1471695448751535e-05,8.57,4.502
720511,2.69e-09,3.1587827166274604e-05,8.57,4.5
720450,2.72e-09,3.170395888379767e-05,8.565,4.499
720521,2.74e-09,3.182009060132074e-05,8.562,4.497
720488,2.74e-09,3.193622231884381e-05,8.562,4.496
720519,2.8e-09,3.205235403636688e-05,8.553,4.494
720490,2.81e-09,3.2168485753889946e-05,8.551,4.493
720491,2.82e-09,3.2284617471413015e-05,8.55,4.491
720479,2.92e-09,3.240074918893608e-05,8.535,4.489
720515,2.92e-09,3.251688090645915e-05,8.535,4.488
720474,2.95e-09,3.263301262398222e-05,8.53,4.486
720476,2.96e-09,3.274914434150529e-05,8.529,4.485
720506,2.96e-09,3.286527605902836e-05,8.529,4.483
720473,3.02e-09,3.2981407776551425e-05,8.52,4.482
720478,3.03e-09,3.3097539494074494e-05,8.519,4.48
720486,3.03e-09,3.321367121159756e-05,8.519,4.479
720482,3.04e-09,3.332980292912063e-05,8.517,4.477
720546,3.08e-09,3.34459346466437e-05,8.511,4.476
720481,3.08e-09,3.356206636416677e-05,8.511,4.474
720545,3.09e-09,3.3678198081689836e-05,8.51,4.473
720534,3.09e-09,3.3794329799212905e-05,8.51,4.471
720480,3.1e-09,3.391046151673597e-05,8.509,4.47
720550,3.1e-09,3.402659323425904e-05,8.509,4.468
720468,3.14e-09,3.414272495178211e-05,8.503,4.467
720537,3.17e-09,3.425885666930518e-05,8.499,4.465
720464,3.21e-09,3.437498838682825e-05,8.493,4.464
720469,3.22e-09,3.4491120104351315e-05,8.492,4.462
720477,3.22e-09,3.4607251821874384e-05,8.492,4.461
720321,3.22e-09,3.472338353939745e-05,8.492,4.459
720548,3.29e-09,3.483951525692052e-05,8.483,4.458
720535,3.36e-09,3.495564697444359e-05,8.474,4.456
720536,3.36e-09,3.507177869196666e-05,8.474,4.455
720467,3.6e-09,3.5187910409489726e-05,8.444,4.454
720485,3.83e-09,3.5304042127012795e-05,8.417,4.452
720487,3.83e-09,3.542017384453586e-05,8.417,4.451
720322,3.92e-09,3.553630556205893e-05,8.407,4.449
720517,3.92e-09,3.5652437279582e-05,8.407,4.448
720553,4.25e-09,3.576856899710507e-05,8.372,4.446
7888168,4.48e-09,3.588470071462814e-05,8.349,4.445
720552,4.49e-09,3.6000832432151206e-05,8.348,4.444
720556,4.76e-09,3.6116964149674274e-05,8.322,4.442
720541,5.56e-09,3.623309586719734e-05,8.255,4.441
6080813,5.6e-09,3.634922758472041e-05,8.252,4.44
720472,6.4e-09,3.646535930224348e-05,8.194,4.438
720582,7.95e-09,3.658149101976655e-05,8.1,4.437
720139,8.48e-09,3.6697622737289616e-05,8.072,4.435
473200,1.06e-08,3.6813754454812685e-05,7.975,4.434
7909381,1.09e-08,3.692988617233575e-05,7.963,4.433
7909353,1.18e-08,3.704601788985882e-05,7.928,4.431
2328190,1.43e-08,3.716214960738189e-05,7.845,4.43
6080806,1.46e-08,3.727828132490496e-05,7.836,4.429
6080803,1.47e-08,3.739441304242803e-05,7.833,4.427
473240,1.6e-08,3.7510544759951096e-05,7.796,4.426
6080808,1.71e-08,3.7626676477474164e-05,7.767,4.425
2108754,1.89e-08,3.774280819499723e-05,7.724,4.423
2108750,1.93e-08,3.78589399125203e-05,7.714,4.422
720547,2.03e-08,3.797507163004337e-05,7.693,4.421
2108746,2.07e-08,3.809120334756644e-05,7.684,4.419
7909423,2.46e-08,3.8207335065089507e-05,7.609,4.418
7888281,2.54e-08,3.8323466782612575e-05,7.595,4.417
720567,2.67e-08,3.8439598500135643e-05,7.573,4.415
2108770,2.9e-08,3.855573021765871e-05,7.538,4.414
2108772,3.02e-08,3.867186193518178e-05,7.52,4.413
2108766,3.13e-08,3.878799365270485e-05,7.504,4.411
720499,3.44e-08,3.890412537022792e-05,7.463,4.41
7888308,3.56e-08,3.9020257087750986e-05,7.449,4.409
720498,3.6e-08,3.9136388805274054e-05,7.444,4.407
720500,3.9e-08,3.925252052279712e-05,7.409,4.406
473199,3.99e-08,3.936865224032019e-05,7.399,4.405
2328198,4.19e-08,3.948478395784326e-05,7.378,4.404
2328215,4.27e-08,3.960091567536633e-05,7.37,4.402
2328194,4.34e-08,3.97170473928894e-05,7.363,4.401
720497,4.48e-08,3.9833179110412465e-05,7.349,4.4
2108716,4.92e-08,3.9949310827935534e-05,7.308,4.398
7888267,4.94e-08,4.00654425454586e-05,7.306,4.397
7888313,5.68e-08,4.018157426298167e-05,7.246,4.396
6080776,5.7e-08,4.029770598050474e-05,7.244,4.395
720175,6.24e-08,4.041383769802781e-05,7.205,4.393
7888270,6.71e-08,4.0529969415550876e-05,7.173,4.392
7888318,6.77e-08,4.0646101133073944e-05,7.169,4.391
2328211,6.81e-08,4.076223285059701e-05,7.167,4.39
2328180,6.82e-08,4.087836456812008e-05,7.166,4.389
7909483,6.95e-08,4.099449628564315e-05,7.158,4.387
720502,7.33e-08,4.111062800316622e-05,7.135,4.386
7888329,7.38e-08,4.122675972068929e-05,7.132,4.385
473236,7.85e-08,4.1342891438212355e-05,7.105,4.384
2108700,8.61e-08,4.1459023155735424e-05,7.065,4.382
720598,1e-07,4.1575154873258485e-05,7.0,4.381
473269,1.08e-07,4.1691286590781554e-05,6.967,4.38
2108738,1.12e-07,4.180741830830462e-05,6.951,4.379
2108782,1.13e-07,4.192355002582769e-05,6.947,4.378
473274,1.24e-07,4.203968174335076e-05,6.907,4.376
7888342,1.32e-07,4.215581346087383e-05,6.879,4.375
2108780,1.33e-07,4.2271945178396896e-05,6.876,4.374
473143,1.38e-07,4.2388076895919965e-05,6.86,4.373
7888360,1.45e-07,4.250420861344303e-05,6.839,4.372
7888350,1.46e-07,4.26203403309661e-05,6.836,4.37
2108769,1.63e-07,4.273647204848917e-05,6.788,4.369
473198,1.92e-07,4.285260376601224e-05,6.717,4.368
473139,1.94e-07,4.296873548353531e-05,6.712,4.367
2108715,1.98e-07,4.3084867201058376e-05,6.703,4.366
720184,2.26e-07,4.3200998918581444e-05,6.646,4.365
2108788,2.29e-07,4.331713063610451e-05,6.64,4.363
473296,2.44e-07,4.343326235362758e-05,6.613,4.362
720475,2.46e-07,4.354939407115065e-05,6.609,4.361
6080892,2.64e-07,4.366552578867372e-05,6.578,4.36
2108695,2.74e-07,4.3781657506196786e-05,6.562,4.359
7884380,2.88e-07,4.3897789223719855e-05,6.541,4.358
473242,3.14e-07,4.401392094124292e-05,6.503,4.356
7909348,3.34e-07,4.413005265876599e-05,6.476,4.355
6080845,4.07e-07,4.424618437628906e-05,6.39,4.354
6080853,4.1e-07,4.436231609381213e-05,6.387,4.353
6080852,4.13e-07,4.44784478113352e-05,6.384,4.352
7909327,4.18e-07,4.4594579528858266e-05,6.379,4.351
720225,4.18e-07,4.4710711246381334e-05,6.379,4.35
2108778,4.19e-07,4.48268429639044e-05,6.378,4.348
6080854,4.26e-07,4.494297468142747e-05,6.371,4.347
6080862,4.33e-07,4.505910639895054e-05,6.364,4.346
5179438,4.39e-07,4.517523811647361e-05,6.358,4.345
473265,4.69e-07,4.5291369833996676e-05,6.329,4.344
720118,5.23e-07,4.5407501551519745e-05,6.281,4.343
5179422,5.74e-07,4.5523633269042813e-05,6.241,4.342
720126,5.94e-07,4.563976498656588e-05,6.226,4.341
7909447,6.16e-07,4.575589670408895e-05,6.21,4.34
7909488,6.28e-07,4.587202842161202e-05,6.202,4.338
4020051,6.8e-07,4.598816013913509e-05,6.167,4.337
5179995,7.35e-07,4.6104291856658156e-05,6.134,4.336
5180001,7.64e-07,4.6220423574181224e-05,6.117,4.335
8487108,7.8e-07,4.633655529170429e-05,6.108,4.334
720220,7.94e-07,4.645268700922736e-05,6.1,4.333
7236395,7.97e-07,4.656881872675043e-05,6.099,4.332
7909484,8.16e-07,4.66849504442735e-05,6.088,4.331
720222,8.25e-07,4.6801082161796567e-05,6.084,4.33
720221,8.28e-07,4.6917213879319635e-05,6.082,4.329
720238,8.32e-07,4.7033345596842704e-05,6.08,4.328
767085,8.4e-07,4.714947731436577e-05,6.076,4.327
720201,8.58e-07,4.726560903188884e-05,6.067,4.325
720189,8.97e-07,4.738174074941191e-05,6.047,4.324
4020050,8.97e-07,4.749787246693498e-05,6.047,4.323
720245,9e-07,4.7614004184458046e-05,6.046,4.322
7416325,9.12e-07,4.7730135901981114e-05,6.04,4.321
720246,9.14e-07,4.784626761950418e-05,6.039,4.32
473202,9.18e-07,4.796239933702725e-05,6.037,4.319
720192,9.2e-07,4.807853105455032e-05,6.036,4.318
720188,9.22e-07,4.819466277207339e-05,6.035,4.317
720194,9.29e-07,4.831079448959646e-05,6.032,4.316
720247,9.33e-07,4.8426926207119525e-05,6.03,4.315
720183,9.37e-07,4.8543057924642594e-05,6.028,4.314
720190,9.42e-07,4.865918964216566e-05,6.026,4.313
473196,9.48e-07,4.877532135968873e-05,6.023,4.312
720196,9.67e-07,4.88914530772118e-05,6.015,4.311
7909464,9.68e-07,4.900758479473487e-05,6.014,4.31
720200,9.77e-07,4.9123716512257936e-05,6.01,4.309
720195,9.84e-07,4.9239848229781004e-05,6.007,4.308
720191,9.94e-07,4.935597994730407e-05,6.003,4.307
6080885,1.03e-06,4.947211166482714e-05,5.987,4.306
720224,1.03e-06,4.958824338235021e-05,5.987,4.305
720214,1.03e-06,4.970437509987328e-05,5.987,4.304
7416344,1.04e-06,4.982050681739635e-05,5.983,4.303
720205,1.04e-06,4.9936638534919415e-05,5.983,4.302
720208,1.04e-06,5.0052770252442484e-05,5.983,4.301
6080891,1.09e-06,5.016890196996555e-05,5.963,4.3
720181,1.09e-06,5.028503368748862e-05,5.963,4.299
7236388,1.1e-06,5.040116540501169e-05,5.959,4.298
720227,1.1e-06,5.051729712253476e-05,5.959,4.297
720217,1.11e-06,5.0633428840057826e-05,5.955,4.296
720203,1.11e-06,5.0749560557580895e-05,5.955,4.295
720218,1.12e-06,5.086569227510396e-05,5.951,4.294
720232,1.12e-06,5.098182399262703e-05,5.951,4.293
720233,1.12e-06,5.10979557101501e-05,5.951,4.292
5179978,1.14e-06,5.121408742767317e-05,5.943,4.291
720229,1.16e-06,5.133021914519624e-05,5.936,4.29
720176,1.16e-06,5.1446350862719305e-05,5.936,4.289
720213,1.19e-06,5.1562482580242374e-05,5.924,4.288
720216,1.19e-06,5.167861429776544e-05,5.924,4.287
720182,1.24e-06,5.179474601528851e-05,5.907,4.286
473197,1.3e-06,5.191087773281158e-05,5.886,4.285
6080798,1.32e-06,5.202700945033465e-05,5.879,4.284
6080756,1.35e-06,5.2143141167857716e-05,5.87,4.283
7888392,1.4e-06,5.2259272885380785e-05,5.854,4.282
6080779,1.4e-06,5.237540460290385e-05,5.854,4.281
6080882,1.43e-06,5.249153632042692e-05,5.845,4.28
6080780,1.44e-06,5.260766803794999e-05,5.842,4.279
7888387,1.45e-06,5.272379975547306e-05,5.839,4.278
7884355,1.46e-06,5.283993147299613e-05,5.836,4.277
7884320,1.48e-06,5.2956063190519196e-05,5.83,4.276
7884321,1.53e-06,5.3072194908042264e-05,5.815,4.275
7884318,1.53e-06,5.318832662556533e-05,5.815,4.274
7884322,1.53e-06,5.33044583430884e-05,5.815,4.273
7888551,1.54e-06,5.342059006061146e-05,5.812,4.272
7884340,1.55e-06,5.353672177813453e-05,5.81,4.271
7884319,1.55e-06,5.36528534956576e-05,5.81,4.27
6080842,1.61e-06,5.376898521318067e-05,5.793,4.269
7884337,1.61e-06,5.4001248648226805e-05,5.793,4.268
7884326,1.61e-06,5.4117380365749873e-05,5.793,4.267
6080851,1.63e-06,5.423351208327294e-05,5.788,4.266
