,P,Exp P,Log P,Log Exp P
8723778,2.28e-14,8.935577733840008e-06,13.642,5.049
344133,3.46e-14,9.051624197915852e-06,13.461,5.043
344110,4.05e-14,9.167670661991697e-06,13.393,5.038
344120,4.3e-14,9.283717126067541e-06,13.367,5.032
8723742,4.34e-14,9.399763590143385e-06,13.363,5.027
8723806,4.68e-14,9.51581005421923e-06,13.33,5.022
8723768,4.96e-14,9.631856518295072e-06,13.305,5.016
8723826,5.3e-14,9.747902982370917e-06,13.276,5.011
8723759,6.34e-14,9.863949446446761e-06,13.198,5.006
8723815,7.9e-14,9.979995910522606e-06,13.102,5.001
8723751,1.09e-13,1.009604237459845e-05,12.963,4.996
8723746,1.09e-13,1.0212088838674295e-05,12.963,4.991
8723770,1.1e-13,1.0328135302750139e-05,12.959,4.986
8723754,1.22e-13,1.0444181766825983e-05,12.914,4.981
8723814,1.23e-13,1.0560228230901828e-05,12.91,4.976
8723801,1.53e-13,1.0676274694977672e-05,12.815,4.972
8723799,6.06e-13,1.0792321159053517e-05,12.218,4.967
8723802,4.49e-12,1.090836762312936e-05,11.348,4.962
8723843,4.91e-12,1.1024414087205204e-05,11.309,4.958
8615676,5.96e-12,1.1140460551281048e-05,11.225,4.953
8723839,6.24e-12,1.1256507015356893e-05,11.205,4.949
8723842,1.04e-11,1.1372553479432737e-05,10.983,4.944
8723844,1.05e-11,1.1488599943508581e-05,10.979,4.94
8723845,1.07e-11,1.1604646407584426e-05,10.971,4.935
167887,1.15e-11,1.172069287166027e-05,10.939,4.931
167777,1.76e-11,1.1836739335736115e-05,10.754,4.927
8723850,2.1e-11,1.1952785799811959e-05,10.678,4.923
167819,2.11e-11,1.2068832263887803e-05,10.676,4.918
8723851,2.16e-11,1.2184878727963646e-05,10.666,4.914
8723849,2.72e-11,1.230092519203949e-05,10.565,4.91
167870,3.18e-11,1.2416971656115335e-05,10.498,4.906
167871,3.49e-11,1.253301812019118e-05,10.457,4.902
167707,3.9e-11,1.2649064584267024e-05,10.409,4.898
8723817,5.66e-11,1.2765111048342868e-05,10.247,4.894
167975,7.46e-11,1.2881157512418713e-05,10.127,4.89
799528,8.5e-11,1.2997203976494557e-05,10.071,4.886
8723709,9.13e-11,1.3113250440570401e-05,10.04,4.882
8723710,9.16e-11,1.3229296904646246e-05,10.038,4.878
167972,9.33e-11,1.334534336872209e-05,10.03,4.875
167592,9.41e-11,1.3461389832797933e-05,10.026,4.871
8723730,1.18e-10,1.3577436296873777e-05,9.928,4.867
8723718,1.23e-10,1.3693482760949622e-05,9.91,4.863
8723722,1.54e-10,1.3809529225025466e-05,9.812,4.86
167551,1.55e-10,1.392557568910131e-05,9.81,4.856
8723824,2.22e-10,1.4041622153177155e-05,9.654,4.853
167720,2.23e-10,1.4157668617253e-05,9.652,4.849
8723773,2.41e-10,1.4273715081328844e-05,9.618,4.845
167875,2.56e-10,1.4389761545404688e-05,9.592,4.842
8723711,2.59e-10,1.4505808009480533e-05,9.587,4.838
167721,2.69e-10,1.4621854473556375e-05,9.57,4.835
167702,2.75e-10,1.473790093763222e-05,9.561,4.832
167942,3.07e-10,1.4853947401708064e-05,9.513,4.828
8723701,3.09e-10,1.4969993865783909e-05,9.51,4.825
167736,3.15e-10,1.5086040329859753e-05,9.502,4.821
167687,3.16e-10,1.5202086793935597e-05,9.5,4.818
167739,3.16e-10,1.5318133258011442e-05,9.5,4.815
167689,3.2e-10,1.5434179722087285e-05,9.495,4.812
167963,3.25e-10,1.555022618616313e-05,9.488,4.808
167620,3.3e-10,1.5666272650238973e-05,9.481,4.805
167681,3.33e-10,1.578231911431482e-05,9.478,4.802
8723776,3.42e-10,1.5898365578390662e-05,9.466,4.799
167706,3.54e-10,1.6014412042466508e-05,9.451,4.795
168039,3.57e-10,1.613045850654235e-05,9.447,4.792
168034,3.86e-10,1.6246504970618197e-05,9.413,4.789
167628,3.88e-10,1.636255143469404e-05,9.411,4.786
167609,4.19e-10,1.6478597898769886e-05,9.378,4.783
167606,4.21e-10,1.659464436284573e-05,9.376,4.78
167611,4.22e-10,1.671069082692157e-05,9.375,4.777
167607,4.27e-10,1.6826737290997417e-05,9.37,4.774
167666,4.4e-10,1.694278375507326e-05,9.357,4.771
167684,4.62e-10,1.7058830219149106e-05,9.335,4.768
167653,4.77e-10,1.717487668322495e-05,9.321,4.765
167636,5.78e-10,1.7290923147300795e-05,9.238,4.762
168015,6.96e-10,1.7406969611376638e-05,9.157,4.759
167990,7.27e-10,1.7523016075452484e-05,9.138,4.756
167776,7.7e-10,1.7639062539528327e-05,9.114,4.754
167791,7.97e-10,1.7755109003604173e-05,9.099,4.751
167747,8.13e-10,1.7871155467680015e-05,9.09,4.748
167767,8.36e-10,1.7987201931755858e-05,9.078,4.745
8723793,8.93e-10,1.8103248395831704e-05,9.049,4.742
167758,9.28e-10,1.8219294859907547e-05,9.032,4.739
167855,9.7e-10,1.8335341323983393e-05,9.013,4.737
167726,1.03e-09,1.8451387788059236e-05,8.987,4.734
167759,1.04e-09,1.8567434252135082e-05,8.983,4.731
167928,1.05e-09,1.8683480716210925e-05,8.979,4.729
167797,1.06e-09,1.879952718028677e-05,8.975,4.726
167782,1.06e-09,1.8915573644362613e-05,8.975,4.723
167594,1.11e-09,1.903162010843846e-05,8.955,4.721
8723828,1.14e-09,1.9147666572514302e-05,8.943,4.718
167714,1.2e-09,1.9263713036590145e-05,8.921,4.715
167841,1.2e-09,1.937975950066599e-05,8.921,4.713
167737,1.26e-09,1.9495805964741834e-05,8.9,4.71
167709,1.27e-09,1.961185242881768e-05,8.896,4.707
167749,1.29e-09,1.9727898892893523e-05,8.889,4.705
167744,1.3e-09,1.984394535696937e-05,8.886,4.702
167745,1.32e-09,1.995999182104521e-05,8.879,4.7
167774,1.33e-09,2.0076038285121058e-05,8.876,4.697
167768,1.33e-09,2.01920847491969e-05,8.876,4.695
167651,1.38e-09,2.0308131213272746e-05,8.86,4.692
167701,1.44e-09,2.042417767734859e-05,8.842,4.69
167753,1.47e-09,2.0540224141424432e-05,8.833,4.687
167803,1.5e-09,2.0656270605500278e-05,8.824,4.685
8723739,1.52e-09,2.077231706957612e-05,8.818,4.683
8723833,1.62e-09,2.0888363533651967e-05,8.79,4.68
167857,1.66e-09,2.100440999772781e-05,8.78,4.678
8723832,1.83e-09,2.1120456461803656e-05,8.738,4.675
167996,2.11e-09,2.1236502925879498e-05,8.676,4.673
167843,2.18e-09,2.1352549389955344e-05,8.662,4.671
8723803,2.25e-09,2.1468595854031187e-05,8.648,4.668
167867,2.26e-09,2.1584642318107033e-05,8.646,4.666
167848,2.28e-09,2.1700688782182876e-05,8.642,4.664
167853,2.7e-09,2.181673524625872e-05,8.569,4.661
167985,2.76e-09,2.1932781710334565e-05,8.559,4.659
167999,2.82e-09,2.2048828174410407e-05,8.55,4.657
167995,2.89e-09,2.2164874638486254e-05,8.539,4.654
168000,2.91e-09,2.2280921102562096e-05,8.536,4.652
167993,3e-09,2.2396967566637942e-05,8.523,4.65
799106,3.11e-09,2.2513014030713785e-05,8.507,4.648
167603,3.17e-09,2.262906049478963e-05,8.499,4.645
167600,3.2e-09,2.2745106958865474e-05,8.495,4.643
5489147,3.85e-09,2.286115342294132e-05,8.415,4.641
799537,4.14e-09,2.2977199887017163e-05,8.383,4.639
799679,4.51e-09,2.3093246351093005e-05,8.346,4.637
5489131,4.57e-09,2.320929281516885e-05,8.34,4.634
5489145,4.76e-09,2.3325339279244694e-05,8.322,4.632
799736,4.87e-09,2.344138574332054e-05,8.312,4.63
5489140,4.91e-09,2.3557432207396383e-05,8.309,4.628
799542,4.98e-09,2.367347867147223e-05,8.303,4.626
5489142,5.15e-09,2.3789525135548072e-05,8.288,4.624
167527,5.19e-09,2.3905571599623918e-05,8.285,4.622
799584,5.27e-09,2.402161806369976e-05,8.278,4.619
799563,5.37e-09,2.4137664527775607e-05,8.27,4.617
799748,5.39e-09,2.425371099185145e-05,8.268,4.615
799579,5.44e-09,2.4369757455927292e-05,8.264,4.613
799558,5.5e-09,2.448580392000314e-05,8.26,4.611
799574,5.55e-09,2.460185038407898e-05,8.256,4.609
799578,5.6e-09,2.4717896848154827e-05,8.252,4.607
799635,5.6e-09,2.483394331223067e-05,8.252,4.605
799577,5.61e-09,2.4949989776306516e-05,8.251,4.603
799580,5.65e-09,2.506603624038236e-05,8.248,4.601
799573,5.65e-09,2.5182082704458205e-05,8.248,4.599
799569,5.65e-09,2.5298129168534048e-05,8.248,4.597
799640,5.67e-09,2.5414175632609894e-05,8.246,4.595
799587,5.69e-09,2.5530222096685736e-05,8.245,4.593
799634,5.69e-09,2.564626856076158e-05,8.245,4.591
799585,5.71e-09,2.5762315024837425e-05,8.243,4.589
799567,5.74e-09,2.5878361488913268e-05,8.241,4.587
799575,5.75e-09,2.5994407952989114e-05,8.24,4.585
799549,5.77e-09,2.6110454417064957e-05,8.239,4.583
799570,5.82e-09,2.6226500881140803e-05,8.235,4.581
799583,5.89e-09,2.6342547345216646e-05,8.23,4.579
799556,5.97e-09,2.645859380929249e-05,8.224,4.577
799187,5.99e-09,2.6574640273368334e-05,8.223,4.576
799571,6.02e-09,2.669068673744418e-05,8.22,4.574
799547,6.32e-09,2.6806733201520023e-05,8.199,4.572
799582,6.39e-09,2.6922779665595866e-05,8.194,4.57
799545,6.41e-09,2.7038826129671712e-05,8.193,4.568
799708,6.47e-09,2.7154872593747555e-05,8.189,4.566
799548,6.51e-09,2.72709190578234e-05,8.186,4.564
799557,6.53e-09,2.7386965521899244e-05,8.185,4.562
168047,6.53e-09,2.750301198597509e-05,8.185,4.561
799553,6.56e-09,2.7619058450050932e-05,8.183,4.559
799532,6.58e-09,2.773510491412678e-05,8.182,4.557
799624,6.82e-09,2.785115137820262e-05,8.166,4.555
799199,6.94e-09,2.7967197842278467e-05,8.159,4.553
799469,6.97e-09,2.808324430635431e-05,8.157,4.552
799534,7e-09,2.8199290770430153e-05,8.155,4.55
799527,7.05e-09,2.8315337234506e-05,8.152,4.548
799564,7.07e-09,2.843138369858184e-05,8.151,4.546
799636,7.17e-09,2.8547430162657688e-05,8.144,4.544
799538,7.29e-09,2.866347662673353e-05,8.137,4.543
8723834,7.42e-09,2.8779523090809376e-05,8.13,4.541
799645,7.45e-09,2.889556955488522e-05,8.128,4.539
799562,7.5e-09,2.9011616018961065e-05,8.125,4.537
799685,7.66e-09,2.9127662483036908e-05,8.116,4.536
8723734,7.68e-09,2.924370894711275e-05,8.115,4.534
799522,7.68e-09,2.9359755411188597e-05,8.115,4.532
5489148,7.69e-09,2.947580187526444e-05,8.114,4.531
799651,7.7e-09,2.9591848339340286e-05,8.114,4.529
799596,7.73e-09,2.970789480341613e-05,8.112,4.527
799613,8.09e-09,2.9823941267491974e-05,8.092,4.525
799552,8.1e-09,2.9939987731567817e-05,8.092,4.524
799619,8.12e-09,3.0056034195643663e-05,8.09,4.522
799644,8.12e-09,3.0172080659719506e-05,8.09,4.52
799559,8.18e-09,3.0288127123795352e-05,8.087,4.519
799606,8.29e-09,3.0404173587871195e-05,8.081,4.517
799599,8.32e-09,3.052022005194704e-05,8.08,4.515
799590,8.41e-09,3.0636266516022884e-05,8.075,4.514
799595,8.42e-09,3.0752312980098726e-05,8.075,4.512
799591,8.42e-09,3.086835944417457e-05,8.075,4.51
799607,8.42e-09,3.098440590825042e-05,8.075,4.509
799617,8.43e-09,3.110045237232626e-05,8.074,4.507
799600,8.43e-09,3.1216498836402104e-05,8.074,4.506
799592,8.43e-09,3.133254530047795e-05,8.074,4.504
799588,8.44e-09,3.1448591764553796e-05,8.074,4.502
799608,8.44e-09,3.156463822862964e-05,8.074,4.501
799605,8.46e-09,3.168068469270548e-05,8.073,4.499
799639,8.48e-09,3.1796731156781324e-05,8.072,4.498
799626,8.5e-09,3.191277762085717e-05,8.071,4.496
799620,8.67e-09,3.2028824084933017e-05,8.062,4.494
799518,8.68e-09,3.214487054900886e-05,8.061,4.493
799631,8.69e-09,3.22609170130847e-05,8.061,4.491
799633,8.71e-09,3.2376963477160545e-05,8.06,4.49
799516,8.9e-09,3.2493009941236394e-05,8.051,4.488
799610,8.94e-09,3.260905640531224e-05,8.049,4.487
799517,8.94e-09,3.272510286938808e-05,8.049,4.485
799602,9.02e-09,3.284114933346392e-05,8.045,4.484
799609,9.05e-09,3.295719579753977e-05,8.043,4.482
8723831,9.1e-09,3.3073242261615615e-05,8.041,4.481
799598,9.16e-09,3.318928872569146e-05,8.038,4.479
799638,9.24e-09,3.33053351897673e-05,8.034,4.477
799523,9.27e-09,3.342138165384314e-05,8.033,4.476
799519,9.28e-09,3.353742811791899e-05,8.032,4.474
799618,9.3e-09,3.3653474581994835e-05,8.032,4.473
8723761,9.39e-09,3.376952104607068e-05,8.027,4.471
799625,9.49e-09,3.388556751014652e-05,8.023,4.47
799475,9.56e-09,3.400161397422237e-05,8.02,4.469
799622,9.79e-09,3.411766043829821e-05,8.009,4.467
8723563,9.85e-09,3.4233706902374055e-05,8.007,4.466
799576,9.91e-09,3.43497533664499e-05,8.004,4.464
8615627,9.97e-09,3.446579983052574e-05,8.001,4.463
799630,9.98e-09,3.458184629460159e-05,8.001,4.461
799530,1.01e-08,3.469789275867743e-05,7.996,4.46
799474,1.04e-08,3.4813939222753276e-05,7.983,4.458
799482,1.05e-08,3.492998568682912e-05,7.979,4.457
799593,1.05e-08,3.504603215090497e-05,7.979,4.455
799470,1.05e-08,3.516207861498081e-05,7.979,4.454
799476,1.07e-08,3.527812507905665e-05,7.971,4.452
799660,1.08e-08,3.5394171543132496e-05,7.967,4.451
799627,1.16e-08,3.5510218007208345e-05,7.936,4.45
799413,1.18e-08,3.562626447128419e-05,7.928,4.448
799514,1.21e-08,3.574231093536003e-05,7.917,4.447
799526,1.29e-08,3.5858357399435874e-05,7.889,4.445
799487,1.29e-08,3.5974403863511716e-05,7.889,4.444
799508,1.32e-08,3.6090450327587566e-05,7.879,4.443
799288,1.32e-08,3.620649679166341e-05,7.879,4.441
799486,1.32e-08,3.632254325573925e-05,7.879,4.44
799497,1.32e-08,3.6438589719815094e-05,7.879,4.438
799510,1.34e-08,3.6554636183890943e-05,7.873,4.437
799511,1.34e-08,3.6670682647966786e-05,7.873,4.436
799509,1.34e-08,3.678672911204263e-05,7.873,4.434
799507,1.38e-08,3.690277557611847e-05,7.86,4.433
799512,1.39e-08,3.7018822040194314e-05,7.857,4.432
799491,1.39e-08,3.7134868504270164e-05,7.857,4.43
799490,1.41e-08,3.7250914968346007e-05,7.851,4.429
799495,1.41e-08,3.736696143242185e-05,7.851,4.428
799515,1.43e-08,3.748300789649769e-05,7.845,4.426
799492,1.44e-08,3.759905436057354e-05,7.842,4.425
799503,1.45e-08,3.7715100824649384e-05,7.839,4.423
799732,1.48e-08,3.783114728872523e-05,7.83,4.422
5489052,1.5e-08,3.794719375280107e-05,7.824,4.421
799499,1.5e-08,3.806324021687692e-05,7.824,4.419
799500,1.5e-08,3.817928668095276e-05,7.824,4.418
799489,1.57e-08,3.8295333145028605e-05,7.804,4.417
799498,1.58e-08,3.841137960910445e-05,7.801,4.416
799501,1.58e-08,3.852742607318029e-05,7.801,4.414
799504,1.58e-08,3.864347253725614e-05,7.801,4.413
799505,1.59e-08,3.875951900133198e-05,7.799,4.412
799731,1.59e-08,3.8875565465407825e-05,7.799,4.41
799662,1.68e-08,3.899161192948367e-05,7.775,4.409
799301,1.69e-08,3.910765839355952e-05,7.772,4.408
167888,1.74e-08,3.922370485763536e-05,7.759,4.406
799316,1.81e-08,3.93397513217112e-05,7.742,4.405
8723559,2.02e-08,3.9455797785787045e-05,7.695,4.404
799311,2.04e-08,3.957184424986289e-05,7.69,4.403
799396,2.05e-08,3.968789071393874e-05,7.688,4.401
5489118,2.05e-08,3.980393717801458e-05,7.688,4.4
799397,2.05e-08,3.991998364209042e-05,7.688,4.399
8723564,2.12e-08,4.0036030106166266e-05,7.674,4.398
799467,2.23e-08,4.0152076570242115e-05,7.652,4.396
799710,2.29e-08,4.026812303431796e-05,7.64,4.395
5489124,2.33e-08,4.03841694983938e-05,7.633,4.394
799456,2.42e-08,4.050021596246964e-05,7.616,4.393
8723752,2.5e-08,4.061626242654549e-05,7.602,4.391
799442,2.5e-08,4.0732308890621335e-05,7.602,4.39
167533,2.56e-08,4.084835535469718e-05,7.592,4.389
8723821,2.61e-08,4.096440181877302e-05,7.583,4.388
799712,2.76e-08,4.1080448282848864e-05,7.559,4.386
8723209,2.83e-08,4.119649474692471e-05,7.548,4.385
799717,3.04e-08,4.1312541211000556e-05,7.517,4.384
799095,3.11e-08,4.14285876750764e-05,7.507,4.383
799709,3.11e-08,4.154463413915224e-05,7.507,4.381
8723565,3.2e-08,4.166068060322809e-05,7.495,4.38
8615664,3.25e-08,4.1776727067303933e-05,7.488,4.379
799445,3.25e-08,4.1892773531379776e-05,7.488,4.378
799375,3.38e-08,4.200881999545562e-05,7.471,4.377
8615673,3.47e-08,4.212486645953146e-05,7.46,4.375
799372,3.51e-08,4.224091292360731e-05,7.455,4.374
799049,3.56e-08,4.2356959387683154e-05,7.449,4.373
8723779,3.67e-08,4.2473005851758996e-05,7.435,4.372
8723764,3.95e-08,4.258905231583484e-05,7.403,4.371
8723729,4.14e-08,4.270509877991069e-05,7.383,4.37
799412,4.81e-08,4.282114524398653e-05,7.318,4.368
798996,5.03e-08,4.2937191708062374e-05,7.298,4.367
799176,5.06e-08,4.305323817213822e-05,7.296,4.366
799750,5.18e-08,4.3169284636214066e-05,7.286,4.365
799513,5.28e-08,4.328533110028991e-05,7.277,4.364
8615678,5.32e-08,4.340137756436575e-05,7.274,4.362
799294,5.33e-08,4.3517424028441594e-05,7.273,4.361
8723553,5.55e-08,4.363347049251744e-05,7.256,4.36
799304,5.66e-08,4.374951695659329e-05,7.247,4.359
799738,5.68e-08,4.386556342066913e-05,7.246,4.358
799394,5.76e-08,4.398160988474497e-05,7.24,4.357
799325,5.87e-08,4.4097656348820815e-05,7.231,4.356
799753,6.12e-08,4.4213702812896664e-05,7.213,4.354
799747,6.24e-08,4.432974927697251e-05,7.205,4.353
799773,6.52e-08,4.444579574104835e-05,7.186,4.352
8615705,6.52e-08,4.456184220512419e-05,7.186,4.351
799312,6.52e-08,4.4677888669200035e-05,7.186,4.35
799744,6.56e-08,4.4793935133275885e-05,7.183,4.349
799443,6.6e-08,4.490998159735173e-05,7.18,4.348
799768,6.62e-08,4.502602806142757e-05,7.179,4.347
799402,6.62e-08,4.514207452550341e-05,7.179,4.345
799745,6.62e-08,4.525812098957926e-05,7.179,4.344
8615704,6.69e-08,4.5374167453655105e-05,7.175,4.343
8615626,6.7e-08,4.549021391773095e-05,7.174,4.342
799324,6.82e-08,4.560626038180679e-05,7.166,4.341
799743,7.06e-08,4.572230684588264e-05,7.151,4.34
8723124,7.11e-08,4.583835330995848e-05,7.148,4.339
8723822,7.18e-08,4.5954399774034325e-05,7.144,4.338
8723232,7.19e-08,4.607044623811017e-05,7.143,4.337
799196,7.33e-08,4.618649270218601e-05,7.135,4.335
799403,7.37e-08,4.630253916626186e-05,7.133,4.334
799777,7.42e-08,4.64185856303377e-05,7.13,4.333
799140,7.61e-08,4.6534632094413546e-05,7.119,4.332
8723190,8.7e-08,4.665067855848939e-05,7.06,4.331
8615711,8.79e-08,4.676672502256524e-05,7.056,4.33
8615715,8.83e-08,4.688277148664108e-05,7.054,4.329
8615718,8.93e-08,4.6998817950716923e-05,7.049,4.328
8615719,9.03e-08,4.7114864414792766e-05,7.044,4.327
8615714,9.18e-08,4.723091087886861e-05,7.037,4.326
799755,9.25e-08,4.734695734294446e-05,7.034,4.325
8615707,9.29e-08,4.74630038070203e-05,7.032,4.324
799485,9.31e-08,4.7579050271096144e-05,7.031,4.323
8723233,9.43e-08,4.7695096735171986e-05,7.025,4.322
799145,9.68e-08,4.7811143199247836e-05,7.014,4.32
8723530,1.01e-07,4.792718966332368e-05,6.996,4.319
799149,1.01e-07,4.804323612739952e-05,6.996,4.318
8615720,1.03e-07,4.8159282591475364e-05,6.987,4.317
8723830,1.04e-07,4.8275329055551214e-05,6.983,4.316
3079459,1.04e-07,4.8391375519627056e-05,6.983,4.315
8723538,1.08e-07,4.85074219837029e-05,6.967,4.314
8615645,1.08e-07,4.862346844777874e-05,6.967,4.313
799141,1.09e-07,4.8739514911854584e-05,6.963,4.312
799167,1.09e-07,4.8855561375930434e-05,6.963,4.311
799189,1.1e-07,4.897160784000628e-05,6.959,4.31
799338,1.11e-07,4.908765430408212e-05,6.955,4.309
799296,1.13e-07,4.920370076815796e-05,6.947,4.308
799758,1.13e-07,4.931974723223381e-05,6.947,4.307
8616069,1.13e-07,4.9435793696309654e-05,6.947,4.306
799764,1.15e-07,4.95518401603855e-05,6.939,4.305
799153,1.17e-07,4.966788662446134e-05,6.932,4.304
799337,1.17e-07,4.978393308853718e-05,6.932,4.303
8615624,1.18e-07,4.989997955261303e-05,6.928,4.302
3996875,1.27e-07,5.0016026016688875e-05,6.896,4.301
799156,1.3e-07,5.013207248076472e-05,6.886,4.3
8723574,1.31e-07,5.024811894484056e-05,6.883,4.299
8615712,1.32e-07,5.036416540891641e-05,6.879,4.298
799761,1.35e-07,5.048021187299225e-05,6.87,4.297
799125,1.41e-07,5.0596258337068095e-05,6.851,4.296
167486,1.45e-07,5.071230480114394e-05,6.839,4.295
8723544,1.47e-07,5.082835126521979e-05,6.833,4.294
799155,1.49e-07,5.094439772929563e-05,6.827,4.293
344086,1.49e-07,5.106044419337147e-05,6.827,4.292
8723519,1.58e-07,5.1176490657447315e-05,6.801,4.291
799278,1.62e-07,5.129253712152316e-05,6.79,4.29
799737,1.69e-07,5.140858358559901e-05,6.772,4.289
344096,1.7e-07,5.152463004967485e-05,6.77,4.288
8723573,1.71e-07,5.164067651375069e-05,6.767,4.287
799243,1.91e-07,5.1756722977826536e-05,6.719,4.286
3171978,1.96e-07,5.1872769441902385e-05,6.708,4.285
8723460,2.01e-07,5.198881590597823e-05,6.697,4.284
8723758,2.08e-07,5.210486237005407e-05,6.682,4.283
8723756,2.2e-07,5.222090883412991e-05,6.658,4.282
8723762,2.23e-07,5.2336955298205756e-05,6.652,4.281
799279,2.34e-07,5.2453001762281606e-05,6.631,4.28
8723805,2.36e-07,5.256904822635745e-05,6.627,4.279
799120,2.38e-07,5.268509469043329e-05,6.623,4.278
799116,2.4e-07,5.2801141154509134e-05,6.62,4.277
3996893,2.41e-07,5.291718761858498e-05,6.618,4.276
799237,2.45e-07,5.3033234082660826e-05,6.611,4.275
3996854,2.5e-07,5.326532701081251e-05,6.602,4.274
799349,2.52e-07,5.338137347488836e-05,6.599,4.273
167801,2.56e-07,5.3497419938964204e-05,6.592,4.272
8723755,2.57e-07,5.3613466403040046e-05,6.59,4.271
799309,2.6e-07,5.372951286711589e-05,6.585,4.27
799308,2.6e-07,5.384555933119173e-05,6.585,4.269
8722956,2.64e-07,5.396160579526758e-05,6.578,4.268
8723534,2.65e-07,5.4077652259343424e-05,6.577,4.267
5489096,2.67e-07,5.419369872341927e-05,6.573,4.266
