,P,Exp P,Log P,Log Exp P
8356481,1.45e-06,4.624160866189006e-06,5.839,5.335
8880547,1.48e-06,4.734259934431601e-06,5.83,5.325
6224396,1.55e-06,4.844359002674197e-06,5.81,5.315
8356480,1.6e-06,4.9544580709167915e-06,5.796,5.305
8356588,1.76e-06,5.064557139159387e-06,5.754,5.295
8356591,1.94e-06,5.174656207401982e-06,5.712,5.286
8356613,1.98e-06,5.284755275644578e-06,5.703,5.277
8356521,2.02e-06,5.394854343887173e-06,5.695,5.268
8881440,2.05e-06,5.504953412129769e-06,5.688,5.259
8880568,2.15e-06,5.6150524803723635e-06,5.668,5.251
8356471,2.22e-06,5.725151548614959e-06,5.654,5.242
8356571,2.35e-06,5.835250616857554e-06,5.629,5.234
8356564,2.52e-06,5.94534968510015e-06,5.599,5.226
8881460,2.68e-06,6.055448753342746e-06,5.572,5.218
8356548,2.79e-06,6.165547821585341e-06,5.554,5.21
8356531,2.81e-06,6.2756468898279364e-06,5.551,5.202
8164797,2.84e-06,6.385745958070531e-06,5.547,5.195
8356597,3.05e-06,6.495845026313127e-06,5.516,5.187
8881323,3.16e-06,6.605944094555722e-06,5.5,5.18
8881363,3.19e-06,6.716043162798318e-06,5.496,5.173
8356636,3.45e-06,6.826142231040913e-06,5.462,5.166
8356624,3.64e-06,6.9362412992835085e-06,5.439,5.159
8356622,3.87e-06,7.046340367526103e-06,5.412,5.152
8881439,3.91e-06,7.156439435768699e-06,5.408,5.145
8881181,4.01e-06,7.266538504011294e-06,5.397,5.139
8880835,4.04e-06,7.37663757225389e-06,5.394,5.132
8356614,4.32e-06,7.486736640496485e-06,5.365,5.126
8881015,4.4e-06,7.5968357087390805e-06,5.357,5.119
8880838,4.47e-06,7.706934776981676e-06,5.35,5.113
8881411,4.53e-06,7.817033845224271e-06,5.344,5.107
8881375,4.95e-06,7.927132913466866e-06,5.305,5.101
6224371,5.12e-06,8.037231981709463e-06,5.291,5.095
8880594,5.17e-06,8.147331049952058e-06,5.287,5.089
8881124,5.29e-06,8.257430118194653e-06,5.277,5.083
8881152,5.52e-06,8.367529186437247e-06,5.258,5.077
8881151,5.71e-06,8.477628254679844e-06,5.243,5.072
8880851,5.71e-06,8.587727322922439e-06,5.243,5.066
8881193,5.74e-06,8.697826391165034e-06,5.241,5.061
8880640,5.77e-06,8.807925459407629e-06,5.239,5.055
8880865,5.86e-06,8.918024527650225e-06,5.232,5.05
8881163,5.87e-06,9.02812359589282e-06,5.231,5.044
8881159,5.96e-06,9.138222664135415e-06,5.225,5.039
8880917,6e-06,9.248321732378012e-06,5.222,5.034
8881176,6.09e-06,9.358420800620607e-06,5.215,5.029
8881106,6.11e-06,9.468519868863202e-06,5.214,5.024
8881123,6.16e-06,9.578618937105797e-06,5.21,5.019
8881319,6.2e-06,9.688718005348393e-06,5.208,5.014
8880764,6.27e-06,9.798817073590988e-06,5.203,5.009
8881183,6.3e-06,9.908916141833583e-06,5.201,5.004
8881126,6.38e-06,1.0019015210076178e-05,5.195,4.999
8881172,6.4e-06,1.0129114278318775e-05,5.194,4.994
8881114,6.43e-06,1.023921334656137e-05,5.192,4.99
8881101,6.49e-06,1.0349312414803964e-05,5.188,4.985
8881119,6.5e-06,1.045941148304656e-05,5.187,4.98
8881100,6.54e-06,1.0569510551289156e-05,5.184,4.976
8880929,6.57e-06,1.067960961953175e-05,5.182,4.971
2219609,6.61e-06,1.0789708687774346e-05,5.18,4.967
6362579,6.63e-06,1.0899807756016942e-05,5.178,4.963
8881053,6.68e-06,1.1009906824259537e-05,5.175,4.958
8880822,6.7e-06,1.1120005892502132e-05,5.174,4.954
8881382,6.73e-06,1.1230104960744727e-05,5.172,4.95
6362663,6.74e-06,1.1340204028987324e-05,5.171,4.945
8880930,6.78e-06,1.1450303097229919e-05,5.169,4.941
8880830,6.82e-06,1.1560402165472514e-05,5.166,4.937
8881383,6.85e-06,1.1670501233715108e-05,5.164,4.933
8880661,6.86e-06,1.1780600301957705e-05,5.164,4.929
8880938,6.86e-06,1.18906993702003e-05,5.164,4.925
8881300,6.87e-06,1.2000798438442895e-05,5.163,4.921
8880903,6.88e-06,1.2110897506685491e-05,5.162,4.917
8881041,6.88e-06,1.2220996574928086e-05,5.162,4.913
8880788,6.88e-06,1.2331095643170681e-05,5.162,4.909
8880810,6.97e-06,1.2441194711413276e-05,5.157,4.905
8880909,6.98e-06,1.2551293779655873e-05,5.156,4.901
8881003,6.98e-06,1.2661392847898468e-05,5.156,4.898
8880772,7.1e-06,1.2771491916141063e-05,5.149,4.894
8880923,7.12e-06,1.2881590984383658e-05,5.148,4.89
8880846,7.12e-06,1.2991690052626254e-05,5.148,4.886
8881069,7.15e-06,1.3101789120868849e-05,5.146,4.883
7562617,7.17e-06,1.3211888189111444e-05,5.144,4.879
8881044,7.18e-06,1.3321987257354039e-05,5.144,4.875
8881209,7.21e-06,1.3432086325596636e-05,5.142,4.872
8881038,7.31e-06,1.354218539383923e-05,5.136,4.868
8881310,7.32e-06,1.3652284462081825e-05,5.135,4.865
8881007,7.33e-06,1.3762383530324422e-05,5.135,4.861
5742131,7.4e-06,1.3872482598567017e-05,5.131,4.858
8881245,7.43e-06,1.3982581666809612e-05,5.129,4.854
8881237,7.49e-06,1.4092680735052207e-05,5.126,4.851
8880965,7.5e-06,1.4202779803294803e-05,5.125,4.848
8880841,7.53e-06,1.4312878871537398e-05,5.123,4.844
8880700,7.54e-06,1.4422977939779993e-05,5.123,4.841
8881055,7.55e-06,1.4533077008022588e-05,5.122,4.838
8880956,7.57e-06,1.4643176076265185e-05,5.121,4.834
8881039,7.6e-06,1.475327514450778e-05,5.119,4.831
8881261,7.69e-06,1.4863374212750375e-05,5.114,4.828
8881030,7.7e-06,1.497347328099297e-05,5.114,4.825
8880821,7.83e-06,1.5083572349235566e-05,5.106,4.821
8880674,7.88e-06,1.5193671417478161e-05,5.103,4.818
2219615,7.93e-06,1.5303770485720756e-05,5.101,4.815
8881254,7.94e-06,1.5413869553963353e-05,5.1,4.812
8881268,7.97e-06,1.5523968622205946e-05,5.099,4.809
8881252,8e-06,1.5634067690448542e-05,5.097,4.806
8880711,8.01e-06,1.574416675869114e-05,5.096,4.803
8880689,8.09e-06,1.5854265826933732e-05,5.092,4.8
8881262,8.18e-06,1.596436489517633e-05,5.087,4.797
8881234,8.24e-06,1.6074463963418925e-05,5.084,4.794
8881233,8.27e-06,1.618456303166152e-05,5.082,4.791
8880587,8.52e-06,1.6294662099904115e-05,5.07,4.788
8880799,8.62e-06,1.640476116814671e-05,5.064,4.785
8880601,8.9e-06,1.6514860236389305e-05,5.051,4.782
8880896,8.91e-06,1.66249593046319e-05,5.05,4.779
8880928,9.11e-06,1.6735058372874495e-05,5.04,4.776
8880982,9.46e-06,1.684515744111709e-05,5.024,4.774
8881221,9.47e-06,1.6955256509359688e-05,5.024,4.771
5742420,9.69e-06,1.706535557760228e-05,5.014,4.768
8356575,9.95e-06,1.7175454645844878e-05,5.002,4.765
8880847,1.03e-05,1.7285553714087475e-05,4.987,4.762
8356574,1.06e-05,1.7395652782330068e-05,4.975,4.76
2219596,1.09e-05,1.7505751850572664e-05,4.963,4.757
8881462,1.11e-05,1.7615850918815258e-05,4.955,4.754
8880849,1.15e-05,1.7725949987057854e-05,4.939,4.751
8880850,1.17e-05,1.783604905530045e-05,4.932,4.749
4932012,1.17e-05,1.7946148123543044e-05,4.932,4.746
8356573,1.25e-05,1.805624719178564e-05,4.903,4.743
8356650,1.25e-05,1.8166346260028237e-05,4.903,4.741
8880605,1.38e-05,1.827644532827083e-05,4.86,4.738
8880666,1.41e-05,1.8386544396513427e-05,4.851,4.735
2071568,1.48e-05,1.8496643464756024e-05,4.83,4.733
2703332,1.56e-05,1.8606742532998617e-05,4.807,4.73
9310188,1.69e-05,1.8716841601241214e-05,4.772,4.728
7986246,1.88e-05,1.8826940669483807e-05,4.726,4.725
2103588,1.93e-05,1.8937039737726403e-05,4.714,4.723
4724963,2.01e-05,1.9047138805969e-05,4.697,4.72
8881470,2.08e-05,1.9157237874211593e-05,4.682,4.718
6224335,2.17e-05,1.926733694245419e-05,4.664,4.715
8654457,2.28e-05,1.9377436010696786e-05,4.642,4.713
2993820,2.36e-05,1.948753507893938e-05,4.627,4.71
5693934,2.45e-05,1.9597634147181976e-05,4.611,4.708
6979452,2.5e-05,1.9707733215424573e-05,4.602,4.705
4815626,2.59e-05,1.9817832283667166e-05,4.587,4.703
6667385,2.64e-05,1.9927931351909763e-05,4.578,4.701
7282820,2.64e-05,2.0038030420152356e-05,4.578,4.698
7517683,2.75e-05,2.0148129488394952e-05,4.561,4.696
7506455,2.76e-05,2.025822855663755e-05,4.559,4.693
9350071,2.8e-05,2.0368327624880142e-05,4.553,4.691
4815597,2.89e-05,2.047842669312274e-05,4.539,4.689
6224330,2.95e-05,2.0588525761365336e-05,4.53,4.686
8356649,2.96e-05,2.069862482960793e-05,4.529,4.684
7517665,3.01e-05,2.0808723897850525e-05,4.521,4.682
7517682,3.04e-05,2.091882296609312e-05,4.517,4.679
7517672,3.06e-05,2.1028922034335715e-05,4.514,4.677
7517662,3.1e-05,2.1139021102578312e-05,4.509,4.675
7517675,3.16e-05,2.1249120170820905e-05,4.5,4.673
2665803,3.19e-05,2.13592192390635e-05,4.496,4.67
6682,3.21e-05,2.1469318307306098e-05,4.493,4.668
8880606,3.26e-05,2.157941737554869e-05,4.487,4.666
2951353,3.39e-05,2.1689516443791288e-05,4.47,4.664
5555102,3.45e-05,2.1799615512033885e-05,4.462,4.662
7703450,3.54e-05,2.1909714580276478e-05,4.451,4.659
7986254,3.63e-05,2.2019813648519075e-05,4.44,4.657
2219561,3.71e-05,2.2129912716761668e-05,4.431,4.655
4932241,3.72e-05,2.2240011785004264e-05,4.429,4.653
5377872,3.76e-05,2.235011085324686e-05,4.425,4.651
7330440,3.8e-05,2.2460209921489454e-05,4.42,4.649
1350510,3.85e-05,2.257030898973205e-05,4.415,4.646
2703138,3.89e-05,2.2680408057974647e-05,4.41,4.644
5191284,3.9e-05,2.279050712621724e-05,4.409,4.642
2665805,3.93e-05,2.2900606194459837e-05,4.406,4.64
6362643,3.95e-05,2.3010705262702434e-05,4.403,4.638
8114161,4.02e-05,2.3120804330945027e-05,4.396,4.636
7033702,4.06e-05,2.3230903399187624e-05,4.391,4.634
7517668,4.13e-05,2.3341002467430217e-05,4.384,4.632
3139352,4.14e-05,2.3451101535672814e-05,4.383,4.63
7033687,4.17e-05,2.356120060391541e-05,4.38,4.628
3139380,4.26e-05,2.3671299672158003e-05,4.371,4.626
8589539,4.26e-05,2.37813987404006e-05,4.371,4.624
1164720,4.36e-05,2.3891497808643197e-05,4.361,4.622
2703101,4.38e-05,2.400159687688579e-05,4.359,4.62
2647309,4.43e-05,2.4111695945128386e-05,4.354,4.618
8114160,4.43e-05,2.4221795013370983e-05,4.354,4.616
8657485,4.46e-05,2.4331894081613576e-05,4.351,4.614
8880615,4.52e-05,2.4441993149856173e-05,4.345,4.612
6224437,4.54e-05,2.4552092218098766e-05,4.343,4.61
6274304,4.62e-05,2.4662191286341363e-05,4.335,4.608
2301427,4.65e-05,2.477229035458396e-05,4.333,4.606
2703255,4.69e-05,2.4882389422826552e-05,4.329,4.604
2647312,4.81e-05,2.499248849106915e-05,4.318,4.602
8589549,4.83e-05,2.5102587559311746e-05,4.316,4.6
6759351,4.85e-05,2.521268662755434e-05,4.314,4.598
8589559,4.93e-05,2.5322785695796936e-05,4.307,4.596
3139399,4.93e-05,2.543288476403953e-05,4.307,4.595
1208544,4.97e-05,2.5542983832282125e-05,4.304,4.593
6274262,4.98e-05,2.5653082900524722e-05,4.303,4.591
2568691,5.03e-05,2.5763181968767315e-05,4.298,4.589
9041425,5.03e-05,2.5873281037009912e-05,4.298,4.587
4481030,5.04e-05,2.598338010525251e-05,4.298,4.585
6492752,5.04e-05,2.60934791734951e-05,4.298,4.583
3200720,5.04e-05,2.6203578241737698e-05,4.298,4.582
9199704,5.05e-05,2.6313677309980295e-05,4.297,4.58
3200716,5.08e-05,2.6423776378222888e-05,4.294,4.578
7517687,5.08e-05,2.6533875446465485e-05,4.294,4.576
4481102,5.15e-05,2.6643974514708078e-05,4.288,4.574
5555114,5.16e-05,2.6754073582950675e-05,4.287,4.573
8896051,5.27e-05,2.686417265119327e-05,4.278,4.571
8896050,5.29e-05,2.6974271719435864e-05,4.277,4.569
916287,5.32e-05,2.708437078767846e-05,4.274,4.567
7517694,5.32e-05,2.7194469855921058e-05,4.274,4.566
6832990,5.37e-05,2.730456892416365e-05,4.27,4.564
4481056,5.38e-05,2.7414667992406247e-05,4.269,4.562
7517669,5.39e-05,2.7524767060648844e-05,4.268,4.56
2647287,5.4e-05,2.7634866128891437e-05,4.268,4.559
2568704,5.44e-05,2.7744965197134034e-05,4.264,4.557
9350072,5.46e-05,2.7855064265376627e-05,4.263,4.555
9199707,5.46e-05,2.7965163333619224e-05,4.263,4.553
8060267,5.48e-05,2.807526240186182e-05,4.261,4.552
6274299,5.51e-05,2.8185361470104413e-05,4.259,4.55
2702969,5.52e-05,2.829546053834701e-05,4.258,4.548
2702972,5.54e-05,2.8405559606589607e-05,4.256,4.547
5555123,5.57e-05,2.85156586748322e-05,4.254,4.545
6833084,5.57e-05,2.8625757743074797e-05,4.254,4.543
6224471,5.68e-05,2.8735856811317393e-05,4.246,4.542
8896058,5.73e-05,2.8845955879559986e-05,4.242,4.54
8896061,5.76e-05,2.8956054947802583e-05,4.24,4.538
8896063,5.76e-05,2.9066154016045176e-05,4.24,4.537
3697987,5.77e-05,2.9176253084287773e-05,4.239,4.535
9686614,5.86e-05,2.928635215253037e-05,4.232,4.533
6492902,5.86e-05,2.9396451220772963e-05,4.232,4.532
1427312,5.89e-05,2.950655028901556e-05,4.23,4.53
6833048,5.92e-05,2.9616649357258156e-05,4.228,4.528
7779577,5.93e-05,2.972674842550075e-05,4.227,4.527
6833050,5.97e-05,2.9836847493743346e-05,4.224,4.525
7517684,6e-05,2.994694656198594e-05,4.222,4.524
6833087,6.01e-05,3.0057045630228536e-05,4.221,4.522
1335021,6.02e-05,3.0167144698471132e-05,4.22,4.52
6833049,6.06e-05,3.0277243766713725e-05,4.218,4.519
6833082,6.1e-05,3.0387342834956322e-05,4.215,4.517
4481051,6.1e-05,3.049744190319892e-05,4.215,4.516
3626580,6.11e-05,3.060754097144151e-05,4.214,4.514
2647314,6.12e-05,3.0717640039684105e-05,4.213,4.513
9397826,6.13e-05,3.0827739107926705e-05,4.213,4.511
8164984,6.16e-05,3.09378381761693e-05,4.21,4.51
7517693,6.16e-05,3.104793724441189e-05,4.21,4.508
6833076,6.16e-05,3.115803631265449e-05,4.21,4.506
6493478,6.2e-05,3.1268135380897085e-05,4.208,4.505
916268,6.25e-05,3.137823444913968e-05,4.204,4.503
1164683,6.26e-05,3.148833351738228e-05,4.203,4.502
6274259,6.3e-05,3.159843258562487e-05,4.201,4.5
8839093,6.42e-05,3.1708531653867464e-05,4.192,4.499
6832877,6.45e-05,3.1818630722110064e-05,4.19,4.497
625234,6.46e-05,3.192872979035266e-05,4.19,4.496
6833026,6.69e-05,3.203882885859525e-05,4.175,4.494
2610808,6.7e-05,3.214892792683785e-05,4.174,4.493
5941464,6.72e-05,3.2259026995080444e-05,4.173,4.491
5427137,6.76e-05,3.236912606332304e-05,4.17,4.49
4378402,6.78e-05,3.247922513156564e-05,4.169,4.488
8589562,6.79e-05,3.258932419980823e-05,4.168,4.487
7895007,6.81e-05,3.2699423268050824e-05,4.167,4.485
6083627,6.81e-05,3.280952233629342e-05,4.167,4.484
7021731,6.94e-05,3.291962140453602e-05,4.159,4.483
7330529,6.94e-05,3.302972047277861e-05,4.159,4.481
9041427,6.96e-05,3.31398195410212e-05,4.157,4.48
4378404,6.96e-05,3.32499186092638e-05,4.157,4.478
4378401,7.03e-05,3.3360017677506397e-05,4.153,4.477
2114458,7.06e-05,3.347011674574899e-05,4.151,4.475
5555134,7.07e-05,3.358021581399159e-05,4.151,4.474
8330827,7.17e-05,3.369031488223418e-05,4.144,4.472
6492835,7.19e-05,3.3800413950476776e-05,4.143,4.471
9401412,7.19e-05,3.3910513018719376e-05,4.143,4.47
8896084,7.2e-05,3.402061208696197e-05,4.143,4.468
8896072,7.2e-05,3.413071115520456e-05,4.143,4.467
6832985,7.21e-05,3.424081022344716e-05,4.142,4.465
6493328,7.23e-05,3.4350909291689756e-05,4.141,4.464
2374187,7.27e-05,3.446100835993235e-05,4.138,4.463
6832852,7.3e-05,3.457110742817495e-05,4.137,4.461
6492827,7.3e-05,3.468120649641754e-05,4.137,4.46
9660824,7.32e-05,3.4791305564660136e-05,4.135,4.459
6492857,7.37e-05,3.4901404632902736e-05,4.133,4.457
6832973,7.38e-05,3.501150370114533e-05,4.132,4.456
6493242,7.4e-05,3.512160276938792e-05,4.131,4.454
111186,7.41e-05,3.5231701837630515e-05,4.13,4.453
6492866,7.42e-05,3.5341800905873115e-05,4.13,4.452
4815605,7.43e-05,3.545189997411571e-05,4.129,4.45
6224414,7.45e-05,3.55619990423583e-05,4.128,4.449
8896088,7.46e-05,3.56720981106009e-05,4.127,4.448
8896079,7.5e-05,3.5782197178843495e-05,4.125,4.446
3888597,7.53e-05,3.589229624708609e-05,4.123,4.445
6832932,7.55e-05,3.600239531532869e-05,4.122,4.444
6832901,7.55e-05,3.611249438357128e-05,4.122,4.442
2993824,7.56e-05,3.6222593451813874e-05,4.121,4.441
4932017,7.58e-05,3.6332692520056474e-05,4.12,4.44
6492901,7.58e-05,3.644279158829907e-05,4.12,4.438
3468709,7.62e-05,3.655289065654166e-05,4.118,4.437
6492846,7.64e-05,3.666298972478426e-05,4.117,4.436
2374186,7.65e-05,3.6773088793026854e-05,4.116,4.434
5941456,7.69e-05,3.688318786126945e-05,4.114,4.433
6492822,7.74e-05,3.699328692951205e-05,4.111,4.432
7330497,7.76e-05,3.710338599775464e-05,4.11,4.431
6492728,7.79e-05,3.7213485065997234e-05,4.108,4.429
6832996,7.85e-05,3.732358413423983e-05,4.105,4.428
6224429,7.88e-05,3.743368320248243e-05,4.103,4.427
3200729,7.91e-05,3.754378227072502e-05,4.102,4.425
3888846,8.02e-05,3.7653881338967613e-05,4.096,4.424
9686609,8.05e-05,3.7763980407210213e-05,4.094,4.423
6492790,8.06e-05,3.787407947545281e-05,4.094,4.422
734443,8.07e-05,3.79841785436954e-05,4.093,4.42
6832975,8.1e-05,3.8094277611938e-05,4.092,4.419
8114152,8.19e-05,3.820437668018059e-05,4.087,4.418
7204435,8.21e-05,3.8314475748423186e-05,4.086,4.417
3200777,8.22e-05,3.8424574816665786e-05,4.085,4.415
2007649,8.24e-05,3.853467388490838e-05,4.084,4.414
8546242,8.26e-05,3.864477295315097e-05,4.083,4.413
4481006,8.3e-05,3.875487202139357e-05,4.081,4.412
3712232,8.35e-05,3.8864971089636166e-05,4.078,4.41
5488304,8.37e-05,3.897507015787876e-05,4.077,4.409
6833124,8.4e-05,3.908516922612136e-05,4.076,4.408
6493447,8.4e-05,3.919526829436395e-05,4.076,4.407
6493437,8.41e-05,3.9305367362606546e-05,4.075,4.406
6833122,8.41e-05,3.9415466430849146e-05,4.075,4.404
9401411,8.42e-05,3.952556549909174e-05,4.075,4.403
9199702,8.44e-05,3.963566456733433e-05,4.074,4.402
1335023,8.44e-05,3.9745763635576925e-05,4.074,4.401
7301901,8.44e-05,3.9855862703819525e-05,4.074,4.4
592572,8.45e-05,3.996596177206212e-05,4.073,4.398
8589464,8.51e-05,4.007606084030471e-05,4.07,4.397
9350069,8.51e-05,4.018615990854731e-05,4.07,4.396
6493436,8.55e-05,4.0296258976789905e-05,4.068,4.395
6492760,8.57e-05,4.04063580450325e-05,4.067,4.394
849488,8.58e-05,4.05164571132751e-05,4.067,4.392
8641035,8.63e-05,4.062655618151769e-05,4.064,4.391
6492776,8.64e-05,4.0736655249760285e-05,4.063,4.39
2219572,8.65e-05,4.0846754318002885e-05,4.063,4.389
6492795,8.68e-05,4.095685338624548e-05,4.061,4.388
7320417,8.69e-05,4.106695245448807e-05,4.061,4.387
1532360,8.76e-05,4.117705152273067e-05,4.057,4.385
5621364,8.76e-05,4.1287150590973264e-05,4.057,4.384
6492723,8.77e-05,4.139724965921586e-05,4.057,4.383
6832889,8.77e-05,4.150734872745846e-05,4.057,4.382
8632898,8.81e-05,4.161744779570105e-05,4.055,4.381
5555086,8.83e-05,4.1727546863943644e-05,4.054,4.38
6362589,8.91e-05,4.183764593218624e-05,4.05,4.378
9194841,8.95e-05,4.194774500042884e-05,4.048,4.377
8589403,8.99e-05,4.205784406867143e-05,4.046,4.376
849495,9e-05,4.2167943136914024e-05,4.046,4.375
1208556,9.01e-05,4.2278042205156624e-05,4.045,4.374
6274264,9.03e-05,4.238814127339922e-05,4.044,4.373
6493438,9.11e-05,4.249824034164181e-05,4.04,4.372
6224450,9.15e-05,4.260833940988441e-05,4.039,4.371
1578130,9.18e-05,4.2718438478127e-05,4.037,4.369
5488316,9.2e-05,4.2828537546369597e-05,4.036,4.368
4932000,9.2e-05,4.2938636614612197e-05,4.036,4.367
1568235,9.23e-05,4.304873568285479e-05,4.035,4.366
8877431,9.23e-05,4.315883475109738e-05,4.035,4.365
4023799,9.24e-05,4.326893381933998e-05,4.034,4.364
4481032,9.3e-05,4.3379032887582576e-05,4.032,4.363
8839094,9.31e-05,4.348913195582517e-05,4.031,4.362
916299,9.31e-05,4.359923102406777e-05,4.031,4.361
1164666,9.34e-05,4.370933009231036e-05,4.03,4.359
2415333,9.37e-05,4.3819429160552956e-05,4.028,4.358
4023580,9.4e-05,4.3929528228795556e-05,4.027,4.357
3888817,9.47e-05,4.403962729703815e-05,4.024,4.356
5585982,9.53e-05,4.414972636528074e-05,4.021,4.355
2647330,9.54e-05,4.4259825433523335e-05,4.02,4.354
4632254,9.58e-05,4.4369924501765935e-05,4.019,4.353
9686640,9.61e-05,4.448002357000853e-05,4.017,4.352
1208553,9.64e-05,4.459012263825112e-05,4.016,4.351
1160762,9.72e-05,4.470022170649372e-05,4.012,4.35
1441639,9.75e-05,4.4810320774736315e-05,4.011,4.349
6156919,9.76e-05,4.492041984297891e-05,4.011,4.348
8165070,9.81e-05,4.503051891122151e-05,4.008,4.346
5464153,9.83e-05,4.51406179794641e-05,4.007,4.345
1578131,9.91e-05,4.5250717047706695e-05,4.004,4.344
7331104,9.92e-05,4.5360816115949295e-05,4.003,4.343
3200769,9.92e-05,4.547091518419189e-05,4.003,4.342
620154,9.94e-05,4.558101425243448e-05,4.003,4.341
6224406,9.98e-05,4.569111332067708e-05,4.001,4.34
2368524,0.0001,4.5801212388919674e-05,4.0,4.339
6492277,0.0001,4.591131145716227e-05,4.0,4.338
4023701,0.000101,4.602141052540487e-05,3.996,4.337
6492589,0.000101,4.613150959364746e-05,3.996,4.336
4023640,0.000101,4.6241608661890054e-05,3.996,4.335
6493343,0.000101,4.635170773013265e-05,3.996,4.334
3697989,0.000101,4.646180679837525e-05,3.996,4.333
2374177,0.000101,4.657190586661784e-05,3.996,4.332
7568921,0.000102,4.6682004934860434e-05,3.991,4.331
2647331,0.000102,4.6792104003103034e-05,3.991,4.33
3783872,0.000102,4.690220307134563e-05,3.991,4.329
6492746,0.000102,4.701230213958822e-05,3.991,4.328
719521,0.000103,4.712240120783082e-05,3.987,4.327
6362583,0.000103,4.7232500276073413e-05,3.987,4.326
9213221,0.000103,4.734259934431601e-05,3.987,4.325
2647328,0.000103,4.745269841255861e-05,3.987,4.324
6492847,0.000103,4.75627974808012e-05,3.987,4.323
3888803,0.000103,4.767289654904379e-05,3.987,4.322
2647325,0.000103,4.778299561728639e-05,3.987,4.321
8294183,0.000103,4.7893094685528986e-05,3.987,4.32
6493311,0.000103,4.800319375377158e-05,3.987,4.319
4481411,0.000103,4.811329282201418e-05,3.987,4.318
4481426,0.000104,4.822339189025677e-05,3.983,4.317
823075,0.000104,4.8333490958499366e-05,3.983,4.316
7878163,0.000104,4.8443590026741966e-05,3.983,4.315
6490385,0.000105,4.855368909498456e-05,3.979,4.314
8811604,0.000105,4.866378816322715e-05,3.979,4.313
6493271,0.000105,4.8773887231469746e-05,3.979,4.312
9686763,0.000105,4.8883986299712346e-05,3.979,4.311
6493314,0.000106,4.899408536795494e-05,3.975,4.31
8811603,0.000107,4.910418443619753e-05,3.971,4.309
6082941,0.000107,4.921428350444013e-05,3.971,4.308
1578142,0.000107,4.9324382572682725e-05,3.971,4.307
9589001,0.000107,4.943448164092532e-05,3.971,4.306
6492522,0.000107,4.954458070916792e-05,3.971,4.305
1671212,0.000107,4.965467977741051e-05,3.971,4.304
6274281,0.000107,4.9764778845653105e-05,3.971,4.303
6492009,0.000107,4.9874877913895705e-05,3.971,4.302
6492400,0.000107,4.99849769821383e-05,3.971,4.301
2947138,0.000107,5.009507605038089e-05,3.971,4.3
9350066,0.000108,5.020517511862349e-05,3.967,4.299
6493305,0.000108,5.0315274186866085e-05,3.967,4.298
9399351,0.000108,5.042537325510868e-05,3.967,4.297
6832972,0.000108,5.053547232335128e-05,3.967,4.296
6492668,0.000108,5.064557139159387e-05,3.967,4.295
6493318,0.000108,5.086576952807906e-05,3.967,4.294
