,P,Exp P,Log P,Log Exp P
7244159,2.41e-05,1.0449284398173464e-05,4.618,4.981
6532950,2.41e-05,1.0561642294928018e-05,4.618,4.976
4457623,2.46e-05,1.0674000191682571e-05,4.609,4.972
4457625,2.47e-05,1.0786358088437125e-05,4.607,4.967
8609641,2.47e-05,1.0898715985191679e-05,4.607,4.963
2203825,2.48e-05,1.1011073881946232e-05,4.606,4.958
8609652,2.51e-05,1.1123431778700786e-05,4.6,4.954
1153544,2.53e-05,1.123578967545534e-05,4.597,4.949
4900627,2.53e-05,1.1348147572209891e-05,4.597,4.945
2013005,2.58e-05,1.1460505468964445e-05,4.588,4.941
724050,2.59e-05,1.1572863365718999e-05,4.587,4.937
747607,2.59e-05,1.1685221262473552e-05,4.587,4.932
7794818,2.6e-05,1.1797579159228106e-05,4.585,4.928
9183471,2.66e-05,1.190993705598266e-05,4.575,4.924
2203583,2.75e-05,1.2022294952737213e-05,4.561,4.92
2013014,2.84e-05,1.2134652849491767e-05,4.547,4.916
2013012,2.85e-05,1.2247010746246318e-05,4.545,4.912
1365548,2.9e-05,1.2359368643000872e-05,4.538,4.908
155583,2.92e-05,1.2471726539755426e-05,4.535,4.904
7337021,2.95e-05,1.258408443650998e-05,4.53,4.9
7336997,3.02e-05,1.2696442333264533e-05,4.52,4.896
6230697,3.1e-05,1.2808800230019086e-05,4.509,4.892
7337040,3.11e-05,1.292115812677364e-05,4.507,4.889
4776483,3.14e-05,1.3033516023528194e-05,4.503,4.885
2013008,3.18e-05,1.3145873920282746e-05,4.498,4.881
8609607,3.23e-05,1.32582318170373e-05,4.491,4.878
6171816,3.24e-05,1.3370589713791853e-05,4.489,4.874
6500968,3.26e-05,1.3482947610546406e-05,4.487,4.87
9028789,3.28e-05,1.359530550730096e-05,4.484,4.867
4400493,3.3e-05,1.3707663404055514e-05,4.481,4.863
6111885,3.34e-05,1.3820021300810067e-05,4.476,4.859
2203654,3.36e-05,1.393237919756462e-05,4.474,4.856
4900629,3.37e-05,1.4044737094319173e-05,4.472,4.852
2013006,3.54e-05,1.4157094991073726e-05,4.451,4.849
7336983,3.56e-05,1.426945288782828e-05,4.449,4.846
1217131,3.58e-05,1.4381810784582833e-05,4.446,4.842
747573,3.58e-05,1.4494168681337387e-05,4.446,4.839
747574,3.62e-05,1.460652657809194e-05,4.441,4.835
747568,3.62e-05,1.4718884474846494e-05,4.441,4.832
4900617,3.7e-05,1.4831242371601048e-05,4.432,4.829
155489,3.71e-05,1.4943600268355601e-05,4.431,4.826
2552209,3.72e-05,1.5055958165110153e-05,4.429,4.822
2552204,3.74e-05,1.5168316061864707e-05,4.427,4.819
7198049,3.74e-05,1.5280673958619262e-05,4.427,4.816
2552229,3.79e-05,1.5393031855373814e-05,4.421,4.813
155488,3.8e-05,1.5505389752128366e-05,4.42,4.81
747505,3.81e-05,1.561774764888292e-05,4.419,4.806
747507,3.82e-05,1.5730105545637473e-05,4.418,4.803
747511,3.82e-05,1.584246344239203e-05,4.418,4.8
1217300,3.87e-05,1.595482133914658e-05,4.412,4.797
747448,3.9e-05,1.6067179235901136e-05,4.409,4.794
2013013,3.91e-05,1.6179537132655688e-05,4.408,4.791
747460,3.96e-05,1.6291895029410243e-05,4.402,4.788
2552234,3.97e-05,1.6404252926164795e-05,4.401,4.785
4029113,4.02e-05,1.6516610822919347e-05,4.396,4.782
4792284,4.02e-05,1.6628968719673902e-05,4.396,4.779
9072934,4.02e-05,1.6741326616428454e-05,4.396,4.776
747524,4.03e-05,1.685368451318301e-05,4.395,4.773
4029110,4.04e-05,1.696604240993756e-05,4.394,4.77
2013016,4.12e-05,1.7078400306692116e-05,4.385,4.768
2552106,4.34e-05,1.719075820344667e-05,4.363,4.765
1217494,4.35e-05,1.730311610020122e-05,4.362,4.762
7337053,4.44e-05,1.7415473996955776e-05,4.353,4.759
6020576,4.46e-05,1.7527831893710327e-05,4.351,4.756
6179289,4.46e-05,1.7640189790464883e-05,4.351,4.753
1365758,4.49e-05,1.7752547687219435e-05,4.348,4.751
7360540,4.53e-05,1.786490558397399e-05,4.344,4.748
5375210,4.56e-05,1.7977263480728542e-05,4.341,4.745
155590,4.58e-05,1.8089621377483097e-05,4.339,4.743
1220392,4.68e-05,1.820197927423765e-05,4.33,4.74
4792283,4.7e-05,1.83143371709922e-05,4.328,4.737
3200077,4.76e-05,1.8426695067746756e-05,4.322,4.735
1220405,4.77e-05,1.8539052964501308e-05,4.321,4.732
2204124,4.88e-05,1.8651410861255863e-05,4.312,4.729
6022145,4.89e-05,1.8763768758010415e-05,4.311,4.727
1596198,5.03e-05,1.887612665476497e-05,4.298,4.724
8390884,5.04e-05,1.8988484551519523e-05,4.298,4.722
1596185,5.08e-05,1.9100842448274074e-05,4.294,4.719
6006029,5.11e-05,1.921320034502863e-05,4.292,4.716
1596194,5.12e-05,1.932555824178318e-05,4.291,4.714
1596197,5.13e-05,1.9437916138537737e-05,4.29,4.711
8989324,5.33e-05,1.955027403529229e-05,4.273,4.709
4792286,5.47e-05,1.9662631932046844e-05,4.262,4.706
8417012,5.5e-05,1.9774989828801396e-05,4.26,4.704
7464919,5.53e-05,1.988734772555595e-05,4.257,4.701
5322565,5.55e-05,1.9999705622310503e-05,4.256,4.699
1365510,5.61e-05,2.0112063519065055e-05,4.251,4.697
7337064,5.68e-05,2.022442141581961e-05,4.246,4.694
7337092,5.69e-05,2.0336779312574162e-05,4.245,4.692
7337093,5.7e-05,2.0449137209328718e-05,4.244,4.689
7699182,5.71e-05,2.056149510608327e-05,4.243,4.687
6746788,5.71e-05,2.0673853002837825e-05,4.243,4.685
1220369,5.88e-05,2.0786210899592377e-05,4.231,4.682
5739529,5.98e-05,2.089856879634693e-05,4.223,4.68
7502800,5.99e-05,2.1010926693101484e-05,4.223,4.678
4457621,6.01e-05,2.1123284589856036e-05,4.221,4.675
4400451,6.04e-05,2.123564248661059e-05,4.219,4.673
8206638,6.11e-05,2.1348000383365143e-05,4.214,4.671
3504861,6.17e-05,2.1460358280119698e-05,4.21,4.668
6877577,6.19e-05,2.157271617687425e-05,4.208,4.666
9183046,6.25e-05,2.1685074073628805e-05,4.204,4.664
4328146,6.28e-05,2.1797431970383357e-05,4.202,4.662
7037686,6.33e-05,2.190978986713791e-05,4.199,4.659
5023266,6.52e-05,2.2022147763892465e-05,4.186,4.657
6645480,6.56e-05,2.2134505660647016e-05,4.183,4.655
1596213,6.6e-05,2.2246863557401572e-05,4.18,4.653
1596214,6.62e-05,2.2359221454156124e-05,4.179,4.651
1596212,6.65e-05,2.247157935091068e-05,4.177,4.648
1344675,6.66e-05,2.258393724766523e-05,4.177,4.646
1344676,6.68e-05,2.2696295144419783e-05,4.175,4.644
724011,6.69e-05,2.2808653041174338e-05,4.175,4.642
8416434,6.71e-05,2.292101093792889e-05,4.173,4.64
9183138,6.8e-05,2.3033368834683445e-05,4.167,4.638
9183148,6.86e-05,2.3145726731437997e-05,4.164,4.636
6645500,6.86e-05,2.3258084628192552e-05,4.164,4.633
4328141,6.91e-05,2.3370442524947104e-05,4.161,4.631
4792273,6.91e-05,2.348280042170166e-05,4.161,4.629
9459734,6.92e-05,2.359515831845621e-05,4.16,4.627
1602010,6.94e-05,2.3707516215210763e-05,4.159,4.625
4776486,6.98e-05,2.381987411196532e-05,4.156,4.623
6020668,6.99e-05,2.393223200871987e-05,4.156,4.621
2551960,7.01e-05,2.4044589905474426e-05,4.154,4.619
8086967,7.04e-05,2.4156947802228978e-05,4.152,4.617
1596217,7.06e-05,2.4269305698983533e-05,4.151,4.615
7198015,7.08e-05,2.4381663595738085e-05,4.15,4.613
2203676,7.09e-05,2.4494021492492637e-05,4.149,4.611
4328140,7.18e-05,2.4606379389247192e-05,4.144,4.609
2203806,7.2e-05,2.4718737286001744e-05,4.143,4.607
2203713,7.26e-05,2.48310951827563e-05,4.139,4.605
773139,7.27e-05,2.494345307951085e-05,4.138,4.603
8543725,7.3e-05,2.5055810976265407e-05,4.137,4.601
6005977,7.33e-05,2.516816887301996e-05,4.135,4.599
6532959,7.39e-05,2.5280526769774514e-05,4.131,4.597
747525,7.41e-05,2.5392884666529066e-05,4.13,4.595
1206223,7.43e-05,2.5505242563283618e-05,4.129,4.593
6532964,7.53e-05,2.5617600460038173e-05,4.123,4.591
1596186,7.59e-05,2.5729958356792725e-05,4.12,4.59
6533371,7.64e-05,2.584231625354728e-05,4.117,4.588
2203771,7.65e-05,2.5954674150301832e-05,4.116,4.586
6533403,7.65e-05,2.6067032047056387e-05,4.116,4.584
6533421,7.65e-05,2.617938994381094e-05,4.116,4.582
3481116,7.65e-05,2.629174784056549e-05,4.116,4.58
3520179,7.72e-05,2.6404105737320046e-05,4.112,4.578
4328150,7.74e-05,2.65164636340746e-05,4.111,4.576
8931707,7.74e-05,2.6628821530829154e-05,4.111,4.575
8086932,7.79e-05,2.6741179427583706e-05,4.108,4.573
6746787,7.82e-05,2.685353732433826e-05,4.107,4.571
1217705,7.89e-05,2.6965895221092813e-05,4.103,4.569
8318408,7.93e-05,2.7078253117847368e-05,4.101,4.567
1377910,7.93e-05,2.719061101460192e-05,4.101,4.566
8086916,7.97e-05,2.7302968911356472e-05,4.099,4.564
8931710,8.01e-05,2.7415326808111027e-05,4.096,4.562
1217673,8.02e-05,2.752768470486558e-05,4.096,4.56
5554604,8.04e-05,2.7640042601620134e-05,4.095,4.558
724018,8.09e-05,2.7752400498374686e-05,4.092,4.557
9017538,8.11e-05,2.786475839512924e-05,4.091,4.555
1275079,8.13e-05,2.7977116291883793e-05,4.09,4.553
1275078,8.15e-05,2.8089474188638345e-05,4.089,4.551
8086928,8.15e-05,2.82018320853929e-05,4.089,4.55
1275080,8.2e-05,2.8314189982147453e-05,4.086,4.548
6532965,8.2e-05,2.8426547878902008e-05,4.086,4.546
2899671,8.22e-05,2.853890577565656e-05,4.085,4.545
6532954,8.29e-05,2.8651263672411115e-05,4.081,4.543
9183062,8.34e-05,2.8763621569165667e-05,4.079,4.541
6532957,8.34e-05,2.8875979465920222e-05,4.079,4.539
3520163,8.34e-05,2.8988337362674774e-05,4.079,4.538
6532961,8.37e-05,2.9100695259429326e-05,4.077,4.536
6532960,8.38e-05,2.921305315618388e-05,4.077,4.534
4837913,8.39e-05,2.9325411052938433e-05,4.076,4.533
8543722,8.43e-05,2.943776894969299e-05,4.074,4.531
1585435,8.44e-05,2.955012684644754e-05,4.074,4.529
8856519,8.44e-05,2.9662484743202096e-05,4.074,4.528
6020638,8.48e-05,2.9774842639956648e-05,4.072,4.526
6532955,8.48e-05,2.9887200536711203e-05,4.072,4.525
4837914,8.55e-05,2.9999558433465755e-05,4.068,4.523
2743541,8.61e-05,3.0111916330220307e-05,4.065,4.521
4837910,8.64e-05,3.0224274226974862e-05,4.063,4.52
2743544,8.65e-05,3.0336632123729414e-05,4.063,4.518
6532956,8.65e-05,3.044899002048397e-05,4.063,4.516
1585436,8.66e-05,3.0561347917238524e-05,4.062,4.515
1275071,8.69e-05,3.0673705813993076e-05,4.061,4.513
9527658,8.77e-05,3.078606371074763e-05,4.057,4.512
6532962,8.86e-05,3.089842160750218e-05,4.053,4.51
3520166,8.89e-05,3.101077950425673e-05,4.051,4.508
2551996,8.94e-05,3.112313740101129e-05,4.049,4.507
8513134,9.01e-05,3.123549529776584e-05,4.045,4.505
6532952,9.02e-05,3.1347853194520395e-05,4.045,4.504
3062155,9.07e-05,3.1460211091274947e-05,4.042,4.502
2624849,9.11e-05,3.1572568988029505e-05,4.04,4.501
6533531,9.15e-05,3.168492688478406e-05,4.039,4.499
4400717,9.16e-05,3.179728478153861e-05,4.038,4.498
6533535,9.19e-05,3.190964267829316e-05,4.037,4.496
7198017,9.26e-05,3.202200057504771e-05,4.033,4.495
5883098,9.31e-05,3.213435847180227e-05,4.031,4.493
6533502,9.34e-05,3.224671636855682e-05,4.03,4.492
6533341,9.34e-05,3.2359074265311375e-05,4.03,4.49
6533500,9.35e-05,3.247143216206593e-05,4.029,4.488
6533368,9.39e-05,3.2583790058820486e-05,4.027,4.487
6533474,9.41e-05,3.269614795557504e-05,4.026,4.486
7336981,9.45e-05,3.280850585232959e-05,4.025,4.484
4789142,9.45e-05,3.292086374908414e-05,4.025,4.483
2551999,9.48e-05,3.3033221645838693e-05,4.023,4.481
4792357,9.5e-05,3.314557954259325e-05,4.022,4.48
7337044,9.54e-05,3.3257937439347804e-05,4.02,4.478
6886708,9.56e-05,3.3370295336102356e-05,4.02,4.477
6533342,9.6e-05,3.348265323285691e-05,4.018,4.475
6096202,9.65e-05,3.359501112961146e-05,4.015,4.474
6533493,9.65e-05,3.370736902636602e-05,4.015,4.472
7463874,9.71e-05,3.381972692312057e-05,4.013,4.471
6760587,9.75e-05,3.393208481987512e-05,4.011,4.469
7463869,9.77e-05,3.4044442716629674e-05,4.01,4.468
6911386,9.77e-05,3.415680061338423e-05,4.01,4.467
6746785,9.8e-05,3.4269158510138785e-05,4.009,4.465
6533790,9.82e-05,3.438151640689334e-05,4.008,4.464
7123786,9.86e-05,3.449387430364789e-05,4.006,4.462
2976357,9.91e-05,3.460623220040244e-05,4.004,4.461
1615545,9.92e-05,3.4718590097157e-05,4.003,4.459
4472918,9.99e-05,3.483094799391155e-05,4.0,4.458
8416423,0.0001,3.49433058906661e-05,4.0,4.457
4792278,0.0001,3.5055663787420655e-05,4.0,4.455
7005786,0.000101,3.5168021684175214e-05,3.996,4.454
6533774,0.000101,3.5280379580929765e-05,3.996,4.452
6533719,0.000101,3.539273747768432e-05,3.996,4.451
1365627,0.000102,3.550509537443887e-05,3.991,4.45
4029095,0.000102,3.561745327119342e-05,3.991,4.448
6533791,0.000102,3.572981116794798e-05,3.991,4.447
6005961,0.000102,3.584216906470253e-05,3.991,4.446
6533552,0.000102,3.5954526961457084e-05,3.991,4.444
8390886,0.000103,3.6066884858211636e-05,3.987,4.443
4837926,0.000103,3.6179242754966194e-05,3.987,4.442
6533751,0.000103,3.6291600651720746e-05,3.987,4.44
6730776,0.000103,3.64039585484753e-05,3.987,4.439
5722640,0.000103,3.651631644522985e-05,3.987,4.438
1992871,0.000103,3.66286743419844e-05,3.987,4.436
7464933,0.000103,3.674103223873896e-05,3.987,4.435
6533581,0.000104,3.685339013549351e-05,3.983,4.434
6533745,0.000104,3.6965748032248064e-05,3.983,4.432
6533740,0.000104,3.7078105929002616e-05,3.983,4.431
6533728,0.000105,3.719046382575717e-05,3.979,4.43
6186242,0.000105,3.730282172251173e-05,3.979,4.428
1802558,0.000105,3.741517961926628e-05,3.979,4.427
2743530,0.000105,3.752753751602083e-05,3.979,4.426
6533738,0.000105,3.763989541277538e-05,3.979,4.424
7005787,0.000105,3.775225330952994e-05,3.979,4.423
7988740,0.000106,3.786461120628449e-05,3.975,4.422
4792287,0.000106,3.7976969103039045e-05,3.975,4.42
3830233,0.000106,3.80893269997936e-05,3.975,4.419
1206236,0.000106,3.820168489654815e-05,3.975,4.418
922025,0.000106,3.831404279330271e-05,3.975,4.417
8609699,0.000106,3.842640069005726e-05,3.975,4.415
4400754,0.000106,3.853875858681181e-05,3.975,4.414
1335348,0.000106,3.865111648356636e-05,3.975,4.413
1217732,0.000106,3.876347438032092e-05,3.975,4.412
2624866,0.000107,3.8875832277075474e-05,3.971,4.41
155609,0.000107,3.8988190173830026e-05,3.971,4.409
5722641,0.000107,3.910054807058458e-05,3.971,4.408
1774090,0.000108,3.921290596733913e-05,3.967,4.407
8029061,0.000108,3.932526386409369e-05,3.967,4.405
8029063,0.000108,3.943762176084824e-05,3.967,4.404
6533688,0.000108,3.954997965760279e-05,3.967,4.403
6533707,0.000109,3.9662337554357344e-05,3.963,4.402
8029066,0.000109,3.97746954511119e-05,3.963,4.4
6179243,0.000109,3.9887053347866455e-05,3.963,4.399
6533622,0.000109,3.9999411244621006e-05,3.963,4.398
6533668,0.00011,4.011176914137556e-05,3.959,4.397
6532971,0.00011,4.022412703813011e-05,3.959,4.396
6533689,0.00011,4.033648493488467e-05,3.959,4.394
6533721,0.000111,4.044884283163922e-05,3.955,4.393
1596216,0.000111,4.056120072839377e-05,3.955,4.392
6533617,0.000111,4.0673558625148325e-05,3.955,4.391
6533697,0.000112,4.0785916521902877e-05,3.951,4.389
6533698,0.000112,4.0898274418657435e-05,3.951,4.388
6533604,0.000112,4.101063231541199e-05,3.951,4.387
4837915,0.000112,4.112299021216654e-05,3.951,4.386
8029053,0.000112,4.123534810892109e-05,3.951,4.385
8416436,0.000112,4.134770600567565e-05,3.951,4.384
1774091,0.000113,4.14600639024302e-05,3.947,4.382
4837916,0.000113,4.1572421799184753e-05,3.947,4.381
6533852,0.000113,4.1684779695939305e-05,3.947,4.38
6533704,0.000114,4.179713759269386e-05,3.943,4.379
4792292,0.000114,4.1909495489448416e-05,3.943,4.378
6533823,0.000114,4.202185338620297e-05,3.943,4.377
6533841,0.000114,4.213421128295752e-05,3.943,4.375
6533847,0.000115,4.224656917971207e-05,3.939,4.374
6533670,0.000115,4.235892707646663e-05,3.939,4.373
8045768,0.000115,4.247128497322118e-05,3.939,4.372
4837904,0.000115,4.2583642869975734e-05,3.939,4.371
6533846,0.000115,4.2696000766730286e-05,3.939,4.37
7268646,0.000115,4.280835866348484e-05,3.939,4.368
6020624,0.000115,4.2920716560239397e-05,3.939,4.367
7192083,0.000116,4.303307445699395e-05,3.936,4.366
4837912,0.000116,4.31454323537485e-05,3.936,4.365
6533600,0.000116,4.325779025050305e-05,3.936,4.364
5322570,0.000116,4.337014814725761e-05,3.936,4.363
6532973,0.000116,4.348250604401216e-05,3.936,4.362
6533849,0.000117,4.3594863940766715e-05,3.932,4.361
6832354,0.000117,4.370722183752127e-05,3.932,4.359
6533857,0.000117,4.381957973427582e-05,3.932,4.358
4457637,0.000117,4.393193763103038e-05,3.932,4.357
962468,0.000118,4.404429552778493e-05,3.928,4.356
4837905,0.000118,4.415665342453948e-05,3.928,4.355
6020632,0.000118,4.426901132129403e-05,3.928,4.354
4472896,0.000118,4.438136921804859e-05,3.928,4.353
2743367,0.000118,4.4493727114803144e-05,3.928,4.352
2551907,0.000118,4.4606085011557695e-05,3.928,4.351
8416446,0.000118,4.471844290831225e-05,3.928,4.35
8416439,0.000118,4.48308008050668e-05,3.928,4.348
8416453,0.000118,4.494315870182136e-05,3.928,4.347
1365659,0.000118,4.505551659857591e-05,3.928,4.346
2551904,0.000118,4.516787449533046e-05,3.928,4.345
9016228,0.000119,4.5280232392085014e-05,3.924,4.344
6653219,0.00012,4.5392590288839566e-05,3.921,4.343
3555988,0.000121,4.5504948185594124e-05,3.917,4.342
8206641,0.000121,4.5617306082348676e-05,3.917,4.341
6020645,0.000121,4.572966397910323e-05,3.917,4.34
5983198,0.000121,4.584202187585778e-05,3.917,4.339
6213319,0.000121,4.595437977261234e-05,3.917,4.338
6968988,0.000121,4.606673766936689e-05,3.917,4.337
1307124,0.000122,4.617909556612144e-05,3.914,4.336
8086938,0.000122,4.6291453462875994e-05,3.914,4.334
6020631,0.000123,4.6403811359630546e-05,3.91,4.333
4472905,0.000123,4.6516169256385105e-05,3.91,4.332
2490394,0.000123,4.662852715313966e-05,3.91,4.331
4472906,0.000123,4.674088504989421e-05,3.91,4.33
6213316,0.000124,4.685324294664876e-05,3.907,4.329
8560209,0.000125,4.696560084340332e-05,3.903,4.328
4400804,0.000126,4.707795874015787e-05,3.9,4.327
1365712,0.000126,4.719031663691242e-05,3.9,4.326
996631,0.000127,4.7302674533666975e-05,3.896,4.325
1365620,0.000127,4.741503243042153e-05,3.896,4.324
478670,0.000128,4.7527390327176086e-05,3.893,4.323
5554595,0.000128,4.763974822393064e-05,3.893,4.322
1615563,0.000128,4.775210612068519e-05,3.893,4.321
955999,0.000128,4.786446401743974e-05,3.893,4.32
6675019,0.000128,4.79768219141943e-05,3.893,4.319
6020654,0.00013,4.808917981094885e-05,3.886,4.318
8416477,0.00013,4.8201537707703404e-05,3.886,4.317
4837903,0.000131,4.8313895604457956e-05,3.883,4.316
8931715,0.000131,4.842625350121251e-05,3.883,4.315
2552139,0.000132,4.8538611397967066e-05,3.879,4.314
9053388,0.000132,4.865096929472162e-05,3.879,4.313
5438721,0.000132,4.876332719147617e-05,3.879,4.312
8019130,0.000133,4.887568508823072e-05,3.876,4.311
6020653,0.000133,4.8988042984985274e-05,3.876,4.31
6531914,0.000133,4.910040088173983e-05,3.876,4.309
1365604,0.000134,4.9212758778494385e-05,3.873,4.308
6213315,0.000134,4.9325116675248936e-05,3.873,4.307
5866784,0.000135,4.943747457200349e-05,3.87,4.306
6533216,0.000136,4.954983246875805e-05,3.866,4.305
6020661,0.000136,4.96621903655126e-05,3.866,4.304
8066316,0.000136,4.977454826226715e-05,3.866,4.303
8391209,0.000137,4.98869061590217e-05,3.863,4.302
2737615,0.000137,4.9999264055776255e-05,3.863,4.301
7464947,0.000137,5.011162195253081e-05,3.863,4.3
8390881,0.000137,5.0223979849285365e-05,3.863,4.299
7957801,0.000138,5.033633774603992e-05,3.86,4.298
8581704,0.000139,5.044869564279447e-05,3.857,4.297
9394227,0.000139,5.056105353954903e-05,3.857,4.296
8848570,0.000139,5.067341143630358e-05,3.857,4.295
6532978,0.000139,5.078576933305813e-05,3.857,4.294
4837922,0.000139,5.0898127229812683e-05,3.857,4.293
3529494,0.000139,5.1010485126567235e-05,3.857,4.292
3529495,0.000139,5.1122843023321794e-05,3.857,4.291
7037687,0.000139,5.1235200920076346e-05,3.857,4.29
2038907,0.00014,5.13475588168309e-05,3.854,4.289
1217723,0.000141,5.157227461034001e-05,3.851,4.288
4792277,0.000141,5.168463250709456e-05,3.851,4.287
6020806,0.000141,5.179699040384911e-05,3.851,4.286
6124961,0.000141,5.1909348300603664e-05,3.851,4.285
1501615,0.000142,5.2021706197358216e-05,3.848,4.284
996637,0.000142,5.2134064094112775e-05,3.848,4.283
4721114,0.000142,5.2246421990867327e-05,3.848,4.282
7185633,0.000143,5.235877988762188e-05,3.845,4.281
1774115,0.000143,5.247113778437643e-05,3.845,4.28
8560051,0.000144,5.258349568113098e-05,3.842,4.279
8416486,0.000144,5.269585357788554e-05,3.842,4.278
7185625,0.000144,5.280821147464009e-05,3.842,4.277
