,P,Exp P,Log P,Log Exp P
175033,5.32e-12,5.161561938013905e-06,11.274,5.287
175024,5.59e-12,5.2737698062315985e-06,11.253,5.278
175401,1.15e-11,5.385977674449292e-06,10.939,5.269
175291,1.76e-11,5.4981855426669855e-06,10.754,5.26
175332,2.11e-11,5.6103934108846795e-06,10.676,5.251
358108,2.29e-11,5.7226012791023726e-06,10.64,5.242
8918579,2.35e-11,5.8348091473200665e-06,10.629,5.234
8918585,2.37e-11,5.9470170155377604e-06,10.625,5.226
8918581,2.38e-11,6.0592248837554535e-06,10.623,5.218
8918575,2.39e-11,6.1714327519731475e-06,10.622,5.21
8918573,2.4e-11,6.283640620190841e-06,10.62,5.202
8918576,2.45e-11,6.3958484884085345e-06,10.611,5.194
8918574,2.55e-11,6.5080563566262285e-06,10.593,5.187
8918580,2.6e-11,6.6202642248439216e-06,10.585,5.179
8918583,3.13e-11,6.7324720930616155e-06,10.504,5.172
175384,3.18e-11,6.844679961279309e-06,10.498,5.165
8918582,3.25e-11,6.9568878294970026e-06,10.488,5.158
9030546,3.31e-11,7.069095697714696e-06,10.48,5.151
175385,3.49e-11,7.18130356593239e-06,10.457,5.144
8918561,3.85e-11,7.2935114341500835e-06,10.415,5.137
175222,3.9e-11,7.405719302367777e-06,10.409,5.13
8918578,4.6e-11,7.517927170585471e-06,10.337,5.124
9030588,5.66e-11,7.630135038803165e-06,10.247,5.117
8918599,6.86e-11,7.742342907020858e-06,10.164,5.111
175489,7.46e-11,7.85455077523855e-06,10.127,5.105
175486,9.33e-11,7.966758643456246e-06,10.03,5.099
175107,9.41e-11,8.078966511673939e-06,10.026,5.093
175066,1.55e-10,8.191174379891632e-06,9.81,5.087
358105,1.98e-10,8.303382248109325e-06,9.703,5.081
8918623,2.04e-10,8.41559011632702e-06,9.69,5.075
9030535,2.05e-10,8.527797984544713e-06,9.688,5.069
9030595,2.22e-10,8.640005852762406e-06,9.654,5.063
175235,2.23e-10,8.7522137209801e-06,9.652,5.058
175036,2.3e-10,8.864421589197794e-06,9.638,5.052
9030543,2.41e-10,8.976629457415487e-06,9.618,5.047
175389,2.56e-10,9.08883732563318e-06,9.592,5.041
175236,2.69e-10,9.201045193850875e-06,9.57,5.036
175217,2.75e-10,9.313253062068568e-06,9.561,5.031
175457,3.07e-10,9.425460930286261e-06,9.513,5.026
175251,3.15e-10,9.537668798503956e-06,9.502,5.021
175254,3.16e-10,9.649876666721649e-06,9.5,5.015
175201,3.16e-10,9.762084534939342e-06,9.5,5.01
175203,3.2e-10,9.874292403157035e-06,9.495,5.005
175477,3.25e-10,9.98650027137473e-06,9.488,5.001
175135,3.3e-10,1.0098708139592423e-05,9.481,4.996
175195,3.33e-10,1.0210916007810116e-05,9.478,4.991
175221,3.54e-10,1.032312387602781e-05,9.451,4.986
175553,3.57e-10,1.0435331744245504e-05,9.447,4.981
175547,3.86e-10,1.0547539612463197e-05,9.413,4.977
175143,3.88e-10,1.065974748068089e-05,9.411,4.972
175123,4.19e-10,1.0771955348898585e-05,9.378,4.968
175120,4.21e-10,1.0884163217116278e-05,9.376,4.963
175125,4.22e-10,1.0996371085333971e-05,9.375,4.959
175121,4.27e-10,1.1108578953551666e-05,9.37,4.954
175181,4.4e-10,1.1220786821769359e-05,9.357,4.95
175198,4.62e-10,1.1332994689987052e-05,9.335,4.946
175168,4.77e-10,1.1445202558204745e-05,9.321,4.941
175151,5.78e-10,1.155741042642244e-05,9.238,4.937
175528,6.96e-10,1.1669618294640133e-05,9.157,4.933
175503,7.27e-10,1.1781826162857826e-05,9.138,4.929
175290,7.7e-10,1.1894034031075521e-05,9.114,4.925
175305,7.97e-10,1.2006241899293214e-05,9.099,4.921
175262,8.13e-10,1.2118449767510907e-05,9.09,4.917
175281,8.36e-10,1.2230657635728602e-05,9.078,4.913
175272,9.28e-10,1.2342865503946295e-05,9.032,4.909
175369,9.7e-10,1.2455073372163988e-05,9.013,4.905
175241,1.03e-09,1.2567281240381681e-05,8.987,4.901
175273,1.04e-09,1.2679489108599376e-05,8.983,4.897
175442,1.05e-09,1.2791696976817069e-05,8.979,4.893
175310,1.06e-09,1.2903904845034762e-05,8.975,4.889
175296,1.06e-09,1.3016112713252457e-05,8.975,4.886
175109,1.11e-09,1.312832058147015e-05,8.955,4.882
175229,1.2e-09,1.3240528449687843e-05,8.921,4.878
175354,1.2e-09,1.3352736317905536e-05,8.921,4.874
175252,1.26e-09,1.3464944186123231e-05,8.9,4.871
175224,1.27e-09,1.3577152054340924e-05,8.896,4.867
175263,1.29e-09,1.3689359922558617e-05,8.889,4.864
175259,1.3e-09,1.3801567790776312e-05,8.886,4.86
175260,1.32e-09,1.3913775658994005e-05,8.879,4.857
175282,1.33e-09,1.4025983527211698e-05,8.876,4.853
175288,1.33e-09,1.4138191395429391e-05,8.876,4.85
175166,1.38e-09,1.4250399263647086e-05,8.86,4.846
175216,1.44e-09,1.436260713186478e-05,8.842,4.843
175267,1.47e-09,1.4474815000082472e-05,8.833,4.839
175316,1.5e-09,1.4587022868300167e-05,8.824,4.836
9030505,1.52e-09,1.469923073651786e-05,8.818,4.833
8918609,1.54e-09,1.4811438604735553e-05,8.812,4.829
9030604,1.62e-09,1.4923646472953246e-05,8.79,4.826
175371,1.66e-09,1.5035854341170941e-05,8.78,4.823
358109,2.01e-09,1.5148062209388634e-05,8.697,4.82
175509,2.11e-09,1.526027007760633e-05,8.676,4.816
175356,2.18e-09,1.5372477945824022e-05,8.662,4.813
9030575,2.25e-09,1.5484685814041715e-05,8.648,4.81
175381,2.26e-09,1.559689368225941e-05,8.646,4.807
175362,2.28e-09,1.57091015504771e-05,8.642,4.804
175367,2.7e-09,1.5821309418694795e-05,8.569,4.801
175499,2.76e-09,1.593351728691249e-05,8.559,4.798
175512,2.82e-09,1.6045725155130184e-05,8.55,4.795
175508,2.89e-09,1.6157933023347877e-05,8.539,4.792
175513,2.91e-09,1.627014089156557e-05,8.536,4.789
175506,3e-09,1.6382348759783263e-05,8.523,4.786
175117,3.17e-09,1.6494556628000957e-05,8.499,4.783
175115,3.2e-09,1.660676449621865e-05,8.495,4.78
358114,4.09e-09,1.6718972364436346e-05,8.388,4.777
175043,5.19e-09,1.683118023265404e-05,8.285,4.774
175025,5.23e-09,1.6943388100871732e-05,8.281,4.771
175562,6.53e-09,1.7055595969089425e-05,8.185,4.768
9030500,7.68e-09,1.716780383730712e-05,8.115,4.765
9030529,9.39e-09,1.728001170552481e-05,8.027,4.762
358115,1.18e-08,1.7392219573742505e-05,7.928,4.76
175053,1.63e-08,1.75044274419602e-05,7.788,4.757
175402,1.74e-08,1.7616635310177894e-05,7.759,4.754
3895795,1.94e-08,1.7728843178395587e-05,7.712,4.751
3895750,2.12e-08,1.784105104661328e-05,7.674,4.749
3895769,2.27e-08,1.7953258914830974e-05,7.644,4.746
3895792,2.28e-08,1.8065466783048667e-05,7.642,4.743
9030592,2.61e-08,1.817767465126636e-05,7.583,4.74
3895753,2.68e-08,1.8289882519484056e-05,7.572,4.738
3895747,2.77e-08,1.840209038770175e-05,7.558,4.735
8918565,3.06e-08,1.8514298255919442e-05,7.514,4.732
358102,3.4e-08,1.8626506124137136e-05,7.469,4.73
3895745,3.68e-08,1.873871399235483e-05,7.434,4.727
8918568,3.84e-08,1.8850921860572522e-05,7.416,4.725
8918560,4.44e-08,1.8963129728790215e-05,7.353,4.722
86591,4.92e-08,1.907533759700791e-05,7.308,4.72
86553,7.01e-08,1.9187545465225604e-05,7.154,4.717
9030593,7.18e-08,1.9299753333443298e-05,7.144,4.714
9030488,9.43e-08,1.941196120166099e-05,7.025,4.712
86557,9.64e-08,1.9524169069878684e-05,7.016,4.709
9030601,1.04e-07,1.9636376938096377e-05,6.983,4.707
3895767,1.06e-07,1.974858480631407e-05,6.975,4.704
8919017,1.13e-07,1.9860792674531766e-05,6.947,4.702
175004,1.45e-07,1.997300054274946e-05,6.839,4.7
3895728,1.48e-07,2.0085208410967153e-05,6.83,4.697
3895667,1.48e-07,2.0197416279184846e-05,6.83,4.695
3895663,1.49e-07,2.030962414740254e-05,6.827,4.692
3895802,1.59e-07,2.0421832015620232e-05,6.799,4.69
3895720,1.73e-07,2.0534039883837925e-05,6.762,4.688
3283189,1.96e-07,2.064624775205562e-05,6.708,4.685
3895688,2.23e-07,2.0758455620273315e-05,6.652,4.683
3895694,2.23e-07,2.0870663488491008e-05,6.652,4.68
9030600,2.45e-07,2.09828713567087e-05,6.611,4.678
175314,2.56e-07,2.1095079224926394e-05,6.592,4.676
175766,2.83e-07,2.1207287093144087e-05,6.548,4.674
9030567,2.93e-07,2.131949496136178e-05,6.533,4.671
3895648,2.95e-07,2.1431702829579477e-05,6.53,4.669
3895808,2.97e-07,2.154391069779717e-05,6.527,4.667
3464866,3.04e-07,2.1656118566014863e-05,6.517,4.664
3464869,3.07e-07,2.1768326434232556e-05,6.513,4.662
3464867,3.08e-07,2.188053430245025e-05,6.511,4.66
3464873,3.09e-07,2.1992742170667942e-05,6.51,4.658
3464865,3.09e-07,2.2104950038885635e-05,6.51,4.656
3464855,3.1e-07,2.221715790710333e-05,6.509,4.653
3464850,3.23e-07,2.2329365775321025e-05,6.491,4.651
3464884,3.35e-07,2.2441573643538718e-05,6.475,4.649
3895763,3.97e-07,2.255378151175641e-05,6.401,4.647
3895703,4.06e-07,2.2665989379974104e-05,6.391,4.645
8918679,4.39e-07,2.2778197248191797e-05,6.358,4.642
3283190,4.55e-07,2.289040511640949e-05,6.342,4.64
8918699,4.6e-07,2.3002612984627187e-05,6.337,4.638
3895751,5.43e-07,2.311482085284488e-05,6.265,4.636
175185,5.43e-07,2.3227028721062573e-05,6.265,4.634
175303,5.56e-07,2.3339236589280266e-05,6.255,4.632
9030544,5.66e-07,2.345144445749796e-05,6.247,4.63
8918588,5.78e-07,2.3563652325715652e-05,6.238,4.628
175137,5.91e-07,2.3675860193933345e-05,6.228,4.626
9030560,6.03e-07,2.3788068062151042e-05,6.22,4.624
175228,6.29e-07,2.3900275930368735e-05,6.201,4.622
3895723,7.27e-07,2.4012483798586428e-05,6.138,4.62
3895812,8.21e-07,2.412469166680412e-05,6.086,4.618
8918883,8.52e-07,2.4236899535021814e-05,6.07,4.616
8918597,9.3e-07,2.4349107403239507e-05,6.032,4.614
8918596,9.69e-07,2.4461315271457204e-05,6.014,4.612
8918557,1e-06,2.4573523139674897e-05,6.0,4.61
8918556,1.01e-06,2.468573100789259e-05,5.996,4.608
174955,1.25e-06,2.4797938876110283e-05,5.903,4.606
8918554,1.25e-06,2.4910146744327976e-05,5.903,4.604
6906664,1.29e-06,2.502235461254567e-05,5.889,4.602
6906667,1.3e-06,2.5134562480763362e-05,5.886,4.6
3895739,1.33e-06,2.524677034898106e-05,5.876,4.598
3283139,1.35e-06,2.5358978217198752e-05,5.87,4.596
8918615,1.43e-06,2.5471186085416445e-05,5.845,4.594
3283150,1.57e-06,2.5583393953634138e-05,5.804,4.592
9030583,1.74e-06,2.569560182185183e-05,5.759,4.59
174974,1.75e-06,2.5807809690069524e-05,5.757,4.588
3464886,1.99e-06,2.5920017558287217e-05,5.701,4.586
3464894,2e-06,2.6032225426504914e-05,5.699,4.584
9030498,2e-06,2.6144433294722607e-05,5.699,4.583
8919257,2.08e-06,2.62566411629403e-05,5.682,4.581
3464859,2.09e-06,2.6368849031157993e-05,5.68,4.579
3464864,2.25e-06,2.6481056899375686e-05,5.648,4.577
3464885,2.28e-06,2.659326476759338e-05,5.642,4.575
2902164,2.36e-06,2.6705472635811072e-05,5.627,4.573
8918614,2.4e-06,2.681768050402877e-05,5.62,4.572
8918691,2.43e-06,2.6929888372246462e-05,5.614,4.57
9366567,2.55e-06,2.7042096240464155e-05,5.593,4.568
9366568,2.73e-06,2.7154304108681848e-05,5.564,4.566
9030609,2.75e-06,2.726651197689954e-05,5.561,4.564
3464833,2.9e-06,2.7378719845117234e-05,5.538,4.563
9366600,3.11e-06,2.7490927713334928e-05,5.507,4.561
9366591,3.17e-06,2.7603135581552624e-05,5.499,4.559
175029,3.2e-06,2.7715343449770317e-05,5.495,4.557
9366616,3.46e-06,2.782755131798801e-05,5.461,4.556
3283337,3.49e-06,2.7939759186205703e-05,5.457,4.554
3283338,3.49e-06,2.8051967054423396e-05,5.457,4.552
44347,3.56e-06,2.816417492264109e-05,5.449,4.55
9366672,3.62e-06,2.8276382790858783e-05,5.441,4.549
3895885,3.69e-06,2.838859065907648e-05,5.433,4.547
7670212,4.03e-06,2.8500798527294172e-05,5.395,4.545
174953,4.09e-06,2.8613006395511865e-05,5.388,4.543
828650,4.25e-06,2.872521426372956e-05,5.372,4.542
9030475,4.44e-06,2.883742213194725e-05,5.353,4.54
3895673,4.54e-06,2.8949630000164945e-05,5.343,4.538
3895692,4.56e-06,2.9061837868382638e-05,5.341,4.537
3895687,4.63e-06,2.9174045736600334e-05,5.334,4.535
3895675,4.64e-06,2.9286253604818027e-05,5.333,4.533
3895676,4.7e-06,2.939846147303572e-05,5.328,4.532
3895672,4.79e-06,2.9510669341253413e-05,5.32,4.53
3895669,5.02e-06,2.9622877209471107e-05,5.299,4.528
3895677,5.08e-06,2.97350850776888e-05,5.294,4.527
9030624,5.33e-06,2.9847292945906493e-05,5.273,4.525
3895888,5.36e-06,2.995950081412419e-05,5.271,4.523
3895697,5.4e-06,3.0071708682341882e-05,5.268,4.522
680730,5.44e-06,3.0183916550559575e-05,5.264,4.52
680727,5.45e-06,3.029612441877727e-05,5.264,4.519
8277238,5.56e-06,3.040833228699496e-05,5.255,4.517
7805868,5.58e-06,3.052054015521266e-05,5.253,4.515
175379,5.69e-06,3.063274802343035e-05,5.245,4.514
3895862,5.74e-06,3.0744955891648044e-05,5.241,4.512
44345,5.75e-06,3.0857163759865734e-05,5.24,4.511
680726,5.78e-06,3.096937162808343e-05,5.238,4.509
680729,5.79e-06,3.108157949630113e-05,5.237,4.507
1989530,5.91e-06,3.119378736451882e-05,5.228,4.506
3895685,5.98e-06,3.130599523273651e-05,5.223,4.504
3895674,6.09e-06,3.14182031009542e-05,5.215,4.503
828197,6.1e-06,3.15304109691719e-05,5.215,4.501
3895698,6.24e-06,3.164261883738959e-05,5.205,4.5
828604,6.33e-06,3.1754826705607286e-05,5.199,4.498
3895907,6.45e-06,3.186703457382498e-05,5.19,4.497
3895699,6.55e-06,3.197924244204267e-05,5.184,4.495
1602838,6.57e-06,3.209145031026037e-05,5.182,4.494
8917685,6.66e-06,3.220365817847806e-05,5.177,4.492
3895686,6.68e-06,3.2315866046695754e-05,5.175,4.491
8918591,6.71e-06,3.2428073914913444e-05,5.173,4.489
1088884,6.89e-06,3.254028178313114e-05,5.162,4.488
1088895,6.94e-06,3.265248965134884e-05,5.159,4.486
828522,7.19e-06,3.276469751956653e-05,5.143,4.485
1390585,7.22e-06,3.287690538778422e-05,5.141,4.483
8551456,7.3e-06,3.298911325600191e-05,5.137,4.482
86622,7.38e-06,3.310132112421961e-05,5.132,4.48
3908400,7.59e-06,3.32135289924373e-05,5.12,4.479
3908397,7.65e-06,3.3325736860654996e-05,5.116,4.477
3908396,7.66e-06,3.343794472887269e-05,5.116,4.476
9366655,7.68e-06,3.355015259709038e-05,5.115,4.474
3908395,7.71e-06,3.366236046530808e-05,5.113,4.473
8059112,7.72e-06,3.377456833352577e-05,5.112,4.471
3908398,7.72e-06,3.3886776201743465e-05,5.112,4.47
3908401,7.73e-06,3.3998984069961154e-05,5.112,4.469
3908399,7.75e-06,3.411119193817885e-05,5.111,4.467
1088879,7.78e-06,3.422339980639655e-05,5.109,4.466
9366581,7.89e-06,3.433560767461424e-05,5.103,4.464
9133940,7.91e-06,3.4447815542831933e-05,5.102,4.463
3908390,7.94e-06,3.456002341104962e-05,5.1,4.461
3908393,7.99e-06,3.467223127926732e-05,5.097,4.46
3908391,7.99e-06,3.478443914748501e-05,5.097,4.459
3908392,8e-06,3.4896647015702706e-05,5.097,4.457
1088881,8.01e-06,3.50088548839204e-05,5.096,4.456
1552489,8.05e-06,3.512106275213809e-05,5.094,4.454
3895680,8.14e-06,3.523327062035579e-05,5.089,4.453
4348682,8.14e-06,3.534547848857348e-05,5.089,4.452
8374146,8.17e-06,3.5457686356791175e-05,5.088,4.45
8254201,8.17e-06,3.5569894225008864e-05,5.088,4.449
175364,8.17e-06,3.568210209322656e-05,5.088,4.448
5030943,8.44e-06,3.579430996144426e-05,5.074,4.446
382689,8.7e-06,3.590651782966195e-05,5.06,4.445
8619699,8.75e-06,3.6018725697879644e-05,5.058,4.443
9133877,8.89e-06,3.613093356609733e-05,5.051,4.442
3908409,9.01e-06,3.624314143431503e-05,5.045,4.441
3908437,9.06e-06,3.635534930253272e-05,5.043,4.439
3908436,9.07e-06,3.6467557170750416e-05,5.042,4.438
175504,9.11e-06,3.657976503896811e-05,5.04,4.437
3908426,9.11e-06,3.66919729071858e-05,5.04,4.435
3908446,9.11e-06,3.68041807754035e-05,5.04,4.434
3908424,9.12e-06,3.691638864362119e-05,5.04,4.433
3908445,9.13e-06,3.7028596511838885e-05,5.04,4.431
3908430,9.13e-06,3.7140804380056575e-05,5.04,4.43
175374,9.14e-06,3.725301224827427e-05,5.039,4.429
3908442,9.15e-06,3.736522011649197e-05,5.039,4.428
3908438,9.16e-06,3.747742798470966e-05,5.038,4.426
3908439,9.16e-06,3.7589635852927354e-05,5.038,4.425
3908449,9.19e-06,3.7701843721145043e-05,5.037,4.424
86554,9.2e-06,3.781405158936274e-05,5.036,4.422
9030493,9.25e-06,3.792625945758043e-05,5.034,4.421
3908435,9.25e-06,3.8038467325798126e-05,5.034,4.42
3908422,9.26e-06,3.815067519401582e-05,5.033,4.418
3908447,9.46e-06,3.826288306223351e-05,5.024,4.417
7683473,9.52e-06,3.837509093045121e-05,5.021,4.416
4134189,9.54e-06,3.84872987986689e-05,5.02,4.415
3908408,9.59e-06,3.8599506666886595e-05,5.018,4.413
3908419,9.63e-06,3.8711714535104285e-05,5.016,4.412
3908415,9.63e-06,3.882392240332198e-05,5.016,4.411
3908411,9.68e-06,3.893613027153968e-05,5.014,4.41
3908406,9.72e-06,3.904833813975737e-05,5.012,4.408
3908416,9.74e-06,3.9160546007975064e-05,5.011,4.407
3908402,9.75e-06,3.9272753876192754e-05,5.011,4.406
3908413,9.75e-06,3.938496174441045e-05,5.011,4.405
3908412,9.79e-06,3.949716961262814e-05,5.009,4.403
1963730,9.79e-06,3.9609377480845836e-05,5.009,4.402
3908418,9.88e-06,3.972158534906353e-05,5.005,4.401
3466172,9.96e-06,3.983379321728122e-05,5.002,4.4
680732,9.99e-06,3.994600108549892e-05,5.0,4.399
1088902,1.01e-05,4.005820895371661e-05,4.996,4.397
409940,1.01e-05,4.0170416821934305e-05,4.996,4.396
3283149,1.03e-05,4.0282624690151995e-05,4.987,4.395
174966,1.03e-05,4.039483255836969e-05,4.987,4.394
3283192,1.05e-05,4.050704042658739e-05,4.979,4.392
828413,1.06e-05,4.061924829480508e-05,4.975,4.391
86568,1.07e-05,4.0731456163022774e-05,4.971,4.39
1088905,1.07e-05,4.0843664031240464e-05,4.971,4.389
1088908,1.07e-05,4.095587189945816e-05,4.971,4.388
1552487,1.08e-05,4.106807976767585e-05,4.967,4.386
175358,1.08e-05,4.1180287635893546e-05,4.967,4.385
3908423,1.08e-05,4.129249550411124e-05,4.967,4.384
9366641,1.08e-05,4.140470337232893e-05,4.967,4.383
148063,1.09e-05,4.151691124054663e-05,4.963,4.382
863972,1.1e-05,4.162911910876432e-05,4.959,4.381
1526337,1.1e-05,4.1741326976982015e-05,4.959,4.379
8423298,1.11e-05,4.1853534845199705e-05,4.955,4.378
1088910,1.11e-05,4.19657427134174e-05,4.955,4.377
86597,1.13e-05,4.20779505816351e-05,4.947,4.376
409991,1.15e-05,4.219015844985279e-05,4.939,4.375
358104,1.15e-05,4.2302366318070484e-05,4.939,4.374
3908434,1.15e-05,4.2414574186288174e-05,4.939,4.372
1088901,1.16e-05,4.252678205450587e-05,4.936,4.371
409942,1.18e-05,4.263898992272356e-05,4.928,4.37
9366656,1.18e-05,4.275119779094126e-05,4.928,4.369
3895945,1.19e-05,4.286340565915895e-05,4.924,4.368
3908440,1.19e-05,4.297561352737664e-05,4.924,4.367
174995,1.21e-05,4.308782139559434e-05,4.917,4.366
7634241,1.23e-05,4.320002926381203e-05,4.91,4.365
680725,1.23e-05,4.3312237132029725e-05,4.91,4.363
1862084,1.24e-05,4.3424445000247415e-05,4.907,4.362
1989492,1.27e-05,4.353665286846511e-05,4.896,4.361
9133943,1.27e-05,4.364886073668281e-05,4.896,4.36
86710,1.31e-05,4.37610686049005e-05,4.883,4.359
1989493,1.32e-05,4.3873276473118194e-05,4.879,4.358
409978,1.33e-05,4.3985484341335884e-05,4.876,4.357
7683423,1.34e-05,4.409769220955358e-05,4.873,4.356
8333434,1.36e-05,4.420990007777127e-05,4.866,4.354
86541,1.36e-05,4.432210794598897e-05,4.866,4.353
6083364,1.38e-05,4.443431581420666e-05,4.86,4.352
409873,1.38e-05,4.454652368242435e-05,4.86,4.351
409966,1.45e-05,4.465873155064205e-05,4.839,4.35
86588,1.46e-05,4.477093941885974e-05,4.836,4.349
175393,1.49e-05,4.4883147287077436e-05,4.827,4.348
2091577,1.52e-05,4.4995355155295125e-05,4.818,4.347
7634341,1.53e-05,4.510756302351282e-05,4.815,4.346
7634352,1.53e-05,4.521977089173052e-05,4.815,4.345
8619698,1.54e-05,4.533197875994821e-05,4.812,4.344
8909276,1.54e-05,4.5444186628165905e-05,4.812,4.343
1088872,1.56e-05,4.5556394496383594e-05,4.807,4.341
409961,1.57e-05,4.566860236460129e-05,4.804,4.34
358103,1.57e-05,4.578081023281898e-05,4.804,4.339
1989499,1.58e-05,4.589301810103668e-05,4.801,4.338
8919254,1.6e-05,4.6005225969254373e-05,4.796,4.337
7634369,1.61e-05,4.611743383747206e-05,4.793,4.336
7820066,1.62e-05,4.622964170568976e-05,4.79,4.335
1088892,1.68e-05,4.634184957390745e-05,4.775,4.334
3908425,1.7e-05,4.6454057442125146e-05,4.77,4.333
3466156,1.73e-05,4.6566265310342835e-05,4.762,4.332
86598,1.73e-05,4.667847317856053e-05,4.762,4.331
8918858,1.77e-05,4.679068104677823e-05,4.752,4.33
8656592,1.77e-05,4.690288891499592e-05,4.752,4.329
358099,1.78e-05,4.7015096783213615e-05,4.75,4.328
1989435,1.78e-05,4.7127304651431304e-05,4.75,4.327
86695,1.82e-05,4.7239512519649e-05,4.74,4.326
4566026,1.82e-05,4.735172038786669e-05,4.74,4.325
3908403,1.84e-05,4.746392825608439e-05,4.735,4.324
9133932,1.85e-05,4.7576136124302084e-05,4.733,4.323
7634344,1.86e-05,4.768834399251977e-05,4.73,4.322
1088891,1.88e-05,4.780055186073747e-05,4.726,4.321
358100,1.9e-05,4.791275972895516e-05,4.721,4.32
8374144,1.92e-05,4.8024967597172856e-05,4.717,4.319
441761,1.94e-05,4.8137175465390546e-05,4.712,4.318
8918620,1.95e-05,4.824938333360824e-05,4.71,4.317
7345236,1.95e-05,4.836159120182594e-05,4.71,4.315
1088898,1.95e-05,4.847379907004363e-05,4.71,4.314
8806286,1.96e-05,4.8586006938261325e-05,4.708,4.313
1989625,1.96e-05,4.8698214806479015e-05,4.708,4.312
2091495,1.98e-05,4.881042267469671e-05,4.703,4.311
1088897,1.98e-05,4.892263054291441e-05,4.703,4.31
3464845,1.98e-05,4.90348384111321e-05,4.703,4.309
863967,2e-05,4.9147046279349794e-05,4.699,4.309
86705,2e-05,4.9259254147567483e-05,4.699,4.308
1989551,2.01e-05,4.937146201578518e-05,4.697,4.307
3464846,2.02e-05,4.948366988400287e-05,4.695,4.306
9042137,2.03e-05,4.9595877752220566e-05,4.693,4.305
1989546,2.08e-05,4.970808562043826e-05,4.682,4.304
1989549,2.09e-05,4.982029348865595e-05,4.68,4.303
3283177,2.1e-05,4.993250135687365e-05,4.678,4.302
6737331,2.1e-05,5.004470922509134e-05,4.678,4.301
6291785,2.11e-05,5.0156917093309035e-05,4.676,4.3
86682,2.12e-05,5.0269124961526725e-05,4.674,4.299
8918796,2.12e-05,5.038133282974442e-05,4.674,4.298
7634367,2.14e-05,5.049354069796212e-05,4.67,4.297
3895858,2.16e-05,5.060574856617981e-05,4.666,4.296
4850940,2.18e-05,5.0717956434397504e-05,4.662,4.295
8909278,2.19e-05,5.0830164302615194e-05,4.66,4.294
1861890,2.2e-05,5.094237217083289e-05,4.658,4.293
175583,2.2e-05,5.105458003905058e-05,4.658,4.292
86670,2.25e-05,5.1166787907268276e-05,4.648,4.291
3466153,2.26e-05,5.127899577548597e-05,4.646,4.29
7634325,2.26e-05,5.139120364370366e-05,4.646,4.289
7634322,2.27e-05,5.150341151192136e-05,4.644,4.288
1786889,2.27e-05,5.161561938013905e-05,4.644,4.287
1989553,2.3e-05,5.1727827248356745e-05,4.638,4.286
3464830,2.3e-05,5.1840035116574435e-05,4.638,4.285
