,P,Exp P,Log P,Log Exp P
6220395,5.44e-06,9.690183898768411e-06,5.264,5.014
380540,5.51e-06,9.800299624890778e-06,5.259,5.009
8737401,5.52e-06,9.910415351013147e-06,5.258,5.004
6309377,5.53e-06,1.0020531077135516e-05,5.257,4.999
4285640,5.66e-06,1.0130646803257883e-05,5.247,4.994
6220438,5.67e-06,1.0240762529380252e-05,5.246,4.99
6220397,6e-06,1.035087825550262e-05,5.222,4.985
8737452,6.12e-06,1.046099398162499e-05,5.213,4.98
3619353,6.24e-06,1.0571109707747357e-05,5.205,4.976
6220465,6.34e-06,1.0681225433869726e-05,5.198,4.971
9715688,6.46e-06,1.0791341159992094e-05,5.19,4.967
6220407,6.72e-06,1.0901456886114461e-05,5.173,4.963
8737371,6.77e-06,1.101157261223683e-05,5.169,4.958
9329871,6.86e-06,1.11216883383592e-05,5.164,4.954
8145895,6.88e-06,1.1231804064481566e-05,5.162,4.95
5788715,6.9e-06,1.1341919790603935e-05,5.161,4.945
8737349,7.06e-06,1.1452035516726304e-05,5.151,4.941
8737372,7.09e-06,1.1562151242848671e-05,5.149,4.937
8737320,7.28e-06,1.167226696897104e-05,5.138,4.933
380532,7.38e-06,1.1782382695093409e-05,5.132,4.929
8737329,7.92e-06,1.1892498421215778e-05,5.101,4.925
8737321,8.27e-06,1.2002614147338145e-05,5.082,4.921
380387,8.8e-06,1.2112729873460514e-05,5.056,4.917
8737345,9.28e-06,1.2222845599582882e-05,5.032,4.913
6220436,9.99e-06,1.233296132570525e-05,5.0,4.909
6679716,1.02e-05,1.2443077051827618e-05,4.991,4.905
8737346,1.05e-05,1.2553192777949987e-05,4.979,4.901
6220425,1.06e-05,1.2663308504072354e-05,4.975,4.897
821326,1.08e-05,1.2773424230194723e-05,4.967,4.894
6220481,1.08e-05,1.2883539956317092e-05,4.967,4.89
6220448,1.1e-05,1.2993655682439459e-05,4.959,4.886
380550,1.17e-05,1.3103771408561828e-05,4.932,4.883
6220447,1.19e-05,1.3213887134684197e-05,4.924,4.879
8737404,1.24e-05,1.3324002860806564e-05,4.907,4.875
6220387,1.25e-05,1.3434118586928933e-05,4.903,4.872
8737353,1.28e-05,1.3544234313051302e-05,4.893,4.868
6220405,1.33e-05,1.365435003917367e-05,4.876,4.865
6220409,1.39e-05,1.3764465765296037e-05,4.857,4.861
7153435,1.46e-05,1.3874581491418406e-05,4.836,4.858
274577,1.47e-05,1.3984697217540775e-05,4.833,4.854
8737290,1.49e-05,1.4094812943663142e-05,4.827,4.851
861694,1.52e-05,1.4204928669785511e-05,4.818,4.848
8737319,1.53e-05,1.431504439590788e-05,4.815,4.844
861695,1.57e-05,1.4425160122030247e-05,4.804,4.841
1737910,1.58e-05,1.4535275848152616e-05,4.801,4.838
7153088,1.6e-05,1.4645391574274985e-05,4.796,4.834
6791616,1.65e-05,1.4755507300397352e-05,4.783,4.831
4876367,1.66e-05,1.486562302651972e-05,4.78,4.828
9583817,1.69e-05,1.497573875264209e-05,4.772,4.825
9583777,1.7e-05,1.5085854478764458e-05,4.77,4.821
4876357,1.75e-05,1.5195970204886825e-05,4.757,4.818
3696579,1.77e-05,1.5306085931009194e-05,4.752,4.815
6220470,1.8e-05,1.541620165713156e-05,4.745,4.812
6220469,1.84e-05,1.5526317383253932e-05,4.735,4.809
7153415,1.87e-05,1.56364331093763e-05,4.728,4.806
1737802,1.88e-05,1.5746548835498666e-05,4.726,4.803
3910669,1.95e-05,1.5856664561621037e-05,4.71,4.8
7153411,1.96e-05,1.5966780287743404e-05,4.708,4.797
2374209,1.96e-05,1.607689601386577e-05,4.708,4.794
861673,2.07e-05,1.618701173998814e-05,4.684,4.791
7153412,2.1e-05,1.629712746611051e-05,4.678,4.788
4876290,2.11e-05,1.6407243192232876e-05,4.676,4.785
7153185,2.15e-05,1.6517358918355246e-05,4.668,4.782
7153397,2.17e-05,1.6627474644477613e-05,4.664,4.779
624651,2.18e-05,1.673759037059998e-05,4.662,4.776
4876337,2.25e-05,1.684770609672235e-05,4.648,4.773
4876327,2.27e-05,1.6957821822844718e-05,4.644,4.771
7153396,2.27e-05,1.7067937548967085e-05,4.644,4.768
7153521,2.33e-05,1.7178053275089456e-05,4.633,4.765
861802,2.36e-05,1.7288169001211823e-05,4.627,4.762
3812259,2.36e-05,1.739828472733419e-05,4.627,4.759
4824604,2.37e-05,1.750840045345656e-05,4.625,4.757
6309401,2.41e-05,1.7618516179578928e-05,4.618,4.754
6220461,2.41e-05,1.77286319057013e-05,4.618,4.751
861686,2.49e-05,1.7838747631823666e-05,4.604,4.749
4876351,2.52e-05,1.7948863357946033e-05,4.599,4.746
861699,2.54e-05,1.8058979084068403e-05,4.595,4.743
8737773,2.66e-05,1.816909481019077e-05,4.575,4.741
2360458,2.72e-05,1.8279210536313137e-05,4.565,4.738
6211651,2.74e-05,1.8389326262435508e-05,4.562,4.735
3614204,2.74e-05,1.8499441988557875e-05,4.562,4.733
4132071,2.76e-05,1.8609557714680242e-05,4.559,4.73
2360488,2.77e-05,1.8719673440802613e-05,4.558,4.728
861848,2.78e-05,1.882978916692498e-05,4.556,4.725
4132070,2.78e-05,1.8939904893047347e-05,4.556,4.723
8737817,2.8e-05,1.9050020619169718e-05,4.553,4.72
861681,2.81e-05,1.9160136345292085e-05,4.551,4.718
861831,2.81e-05,1.9270252071414452e-05,4.551,4.715
6309381,2.82e-05,1.9380367797536822e-05,4.55,4.713
1815329,2.85e-05,1.949048352365919e-05,4.545,4.71
6309379,2.86e-05,1.9600599249781557e-05,4.544,4.708
5108341,2.86e-05,1.9710714975903927e-05,4.544,4.705
861676,2.92e-05,1.9820830702026294e-05,4.535,4.703
6220462,2.93e-05,1.993094642814866e-05,4.533,4.7
861881,2.94e-05,2.0041062154271032e-05,4.532,4.698
8737799,2.95e-05,2.01511778803934e-05,4.53,4.696
3277309,2.95e-05,2.0261293606515766e-05,4.53,4.693
8737765,2.98e-05,2.0371409332638137e-05,4.526,4.691
6309371,2.99e-05,2.0481525058760504e-05,4.524,4.689
6309386,3.05e-05,2.059164078488287e-05,4.516,4.686
861882,3.05e-05,2.070175651100524e-05,4.516,4.684
861558,3.07e-05,2.081187223712761e-05,4.513,4.682
861557,3.12e-05,2.092198796324998e-05,4.506,4.679
3277299,3.16e-05,2.1032103689372346e-05,4.5,4.677
8737444,3.16e-05,2.1142219415494713e-05,4.5,4.675
861574,3.17e-05,2.1252335141617084e-05,4.499,4.673
4824607,3.17e-05,2.136245086773945e-05,4.499,4.67
8737791,3.18e-05,2.1472566593861818e-05,4.498,4.668
861678,3.18e-05,2.158268231998419e-05,4.498,4.666
2360485,3.22e-05,2.1692798046106556e-05,4.492,4.664
5760690,3.26e-05,2.1802913772228923e-05,4.487,4.661
2360492,3.26e-05,2.1913029498351294e-05,4.487,4.659
861625,3.29e-05,2.202314522447366e-05,4.483,4.657
8737824,3.3e-05,2.2133260950596028e-05,4.481,4.655
2360477,3.36e-05,2.22433766767184e-05,4.474,4.653
8579461,3.39e-05,2.2353492402840765e-05,4.47,4.651
6220467,3.4e-05,2.2463608128963133e-05,4.469,4.649
9736310,3.43e-05,2.2573723855085503e-05,4.465,4.646
861591,3.43e-05,2.268383958120787e-05,4.465,4.644
2000519,3.45e-05,2.2793955307330237e-05,4.462,4.642
861659,3.47e-05,2.2904071033452608e-05,4.46,4.64
1630017,3.47e-05,2.3014186759574975e-05,4.46,4.638
3277301,3.49e-05,2.3124302485697342e-05,4.457,4.636
861873,3.49e-05,2.3234418211819713e-05,4.457,4.634
8737438,3.55e-05,2.334453393794208e-05,4.45,4.632
3910666,3.56e-05,2.3454649664064447e-05,4.449,4.63
5438808,3.57e-05,2.3564765390186817e-05,4.447,4.628
6309403,3.6e-05,2.3674881116309185e-05,4.444,4.626
861853,3.6e-05,2.3784996842431555e-05,4.444,4.624
861658,3.62e-05,2.3895112568553922e-05,4.441,4.622
8737822,3.66e-05,2.400522829467629e-05,4.437,4.62
861887,3.67e-05,2.411534402079866e-05,4.435,4.618
2000439,3.69e-05,2.4225459746921027e-05,4.433,4.616
2000447,3.69e-05,2.4335575473043394e-05,4.433,4.614
8146006,3.71e-05,2.4445691199165765e-05,4.431,4.612
1630072,3.72e-05,2.4555806925288132e-05,4.429,4.61
9715646,3.74e-05,2.46659226514105e-05,4.427,4.608
8145958,3.74e-05,2.477603837753287e-05,4.427,4.606
861913,3.76e-05,2.4886154103655237e-05,4.425,4.604
8737823,3.79e-05,2.4996269829777604e-05,4.421,4.602
2360480,3.79e-05,2.5106385555899974e-05,4.421,4.6
1629936,3.8e-05,2.521650128202234e-05,4.42,4.598
2000504,3.86e-05,2.532661700814471e-05,4.413,4.596
861624,3.86e-05,2.543673273426708e-05,4.413,4.595
2881749,3.91e-05,2.5546848460389446e-05,4.408,4.593
2000435,3.96e-05,2.5656964186511813e-05,4.402,4.591
2000470,4.01e-05,2.5767079912634184e-05,4.397,4.589
2360500,4.02e-05,2.587719563875655e-05,4.396,4.587
3352604,4.05e-05,2.5987311364878918e-05,4.393,4.585
380454,4.07e-05,2.609742709100129e-05,4.39,4.583
6310696,4.09e-05,2.6207542817123656e-05,4.388,4.582
861644,4.09e-05,2.6317658543246023e-05,4.388,4.58
5750029,4.09e-05,2.6427774269368393e-05,4.388,4.578
2000433,4.11e-05,2.653788999549076e-05,4.386,4.576
5873350,4.12e-05,2.6648005721613128e-05,4.385,4.574
124894,4.12e-05,2.6758121447735498e-05,4.385,4.573
4824606,4.15e-05,2.6868237173857865e-05,4.382,4.571
3389881,4.18e-05,2.6978352899980236e-05,4.379,4.569
6220483,4.19e-05,2.7088468626102603e-05,4.378,4.567
2881744,4.22e-05,2.719858435222497e-05,4.375,4.565
861649,4.25e-05,2.730870007834734e-05,4.372,4.564
2000437,4.27e-05,2.7418815804469708e-05,4.37,4.562
388634,4.31e-05,2.7528931530592075e-05,4.366,4.56
2000471,4.37e-05,2.7639047256714445e-05,4.36,4.558
7271315,4.4e-05,2.7749162982836813e-05,4.357,4.557
8133093,4.4e-05,2.785927870895918e-05,4.357,4.555
1737840,4.42e-05,2.796939443508155e-05,4.355,4.553
380446,4.43e-05,2.8079510161203917e-05,4.354,4.552
9515695,4.43e-05,2.8189625887326285e-05,4.354,4.55
380569,4.44e-05,2.8299741613448655e-05,4.353,4.548
861402,4.47e-05,2.8409857339571022e-05,4.35,4.547
2881743,4.48e-05,2.851997306569339e-05,4.349,4.545
2881750,4.5e-05,2.863008879181576e-05,4.347,4.543
2881752,4.51e-05,2.8740204517938127e-05,4.346,4.542
2881747,4.55e-05,2.8850320244060494e-05,4.342,4.54
861403,4.57e-05,2.8960435970182865e-05,4.34,4.538
9715626,4.6e-05,2.9070551696305232e-05,4.337,4.537
2000431,4.6e-05,2.91806674224276e-05,4.337,4.535
861556,4.63e-05,2.929078314854997e-05,4.334,4.533
8152134,4.65e-05,2.9400898874672337e-05,4.333,4.532
4892628,4.67e-05,2.9511014600794704e-05,4.331,4.53
8737381,4.68e-05,2.9621130326917074e-05,4.33,4.528
861638,4.69e-05,2.973124605303944e-05,4.329,4.527
6544567,4.72e-05,2.984136177916181e-05,4.326,4.525
124802,4.82e-05,2.995147750528418e-05,4.317,4.524
274480,4.83e-05,3.0061593231406546e-05,4.316,4.522
4283624,4.86e-05,3.0171708957528917e-05,4.313,4.52
2881770,4.89e-05,3.0281824683651284e-05,4.311,4.519
5438804,4.89e-05,3.039194040977365e-05,4.311,4.517
5651948,4.91e-05,3.050205613589602e-05,4.309,4.516
6309395,4.94e-05,3.061217186201839e-05,4.306,4.514
5438802,4.94e-05,3.0722287588140756e-05,4.306,4.513
861381,4.97e-05,3.083240331426312e-05,4.304,4.511
861606,5.01e-05,3.094251904038549e-05,4.3,4.509
9087639,5.04e-05,3.1052634766507864e-05,4.298,4.508
1630083,5.05e-05,3.116275049263023e-05,4.297,4.506
7153272,5.06e-05,3.12728662187526e-05,4.296,4.505
1629988,5.09e-05,3.1382981944874965e-05,4.293,4.503
4848039,5.09e-05,3.149309767099733e-05,4.293,4.502
2881751,5.09e-05,3.16032133971197e-05,4.293,4.5
3352603,5.18e-05,3.1713329123242074e-05,4.286,4.499
2000561,5.2e-05,3.182344484936444e-05,4.284,4.497
2000596,5.22e-05,3.193356057548681e-05,4.282,4.496
6237192,5.24e-05,3.2043676301609175e-05,4.281,4.494
6237193,5.25e-05,3.215379202773154e-05,4.28,4.493
8152133,5.32e-05,3.2263907753853916e-05,4.274,4.491
5438803,5.35e-05,3.237402347997628e-05,4.272,4.49
8152224,5.36e-05,3.248413920609865e-05,4.271,4.488
861588,5.37e-05,3.259425493222102e-05,4.27,4.487
5705424,5.4e-05,3.2704370658343384e-05,4.268,4.485
861605,5.41e-05,3.281448638446575e-05,4.267,4.484
6237205,5.42e-05,3.2924602110588126e-05,4.266,4.482
6237208,5.42e-05,3.303471783671049e-05,4.266,4.481
8737720,5.45e-05,3.314483356283286e-05,4.264,4.48
380483,5.45e-05,3.325494928895523e-05,4.264,4.478
5705421,5.47e-05,3.3365065015077594e-05,4.262,4.477
3351888,5.5e-05,3.347518074119996e-05,4.26,4.475
1629957,5.54e-05,3.3585296467322335e-05,4.256,4.474
6885692,5.54e-05,3.36954121934447e-05,4.256,4.472
6885691,5.56e-05,3.380552791956707e-05,4.255,4.471
2000634,5.63e-05,3.3915643645689437e-05,4.249,4.47
1630104,5.64e-05,3.4025759371811804e-05,4.249,4.468
6885703,5.65e-05,3.413587509793417e-05,4.248,4.467
861509,5.67e-05,3.4245990824056545e-05,4.246,4.465
380494,5.69e-05,3.435610655017891e-05,4.245,4.464
2374276,5.7e-05,3.446622227630128e-05,4.244,4.463
380497,5.7e-05,3.4576338002423646e-05,4.244,4.461
380451,5.7e-05,3.468645372854601e-05,4.244,4.46
9715616,5.73e-05,3.479656945466838e-05,4.242,4.458
6237229,5.76e-05,3.4906685180790754e-05,4.24,4.457
6237230,5.76e-05,3.501680090691312e-05,4.24,4.456
7433552,5.77e-05,3.512691663303549e-05,4.239,4.454
862104,5.78e-05,3.5237032359157856e-05,4.238,4.453
4824618,5.79e-05,3.534714808528022e-05,4.237,4.452
1848141,5.79e-05,3.54572638114026e-05,4.237,4.45
4824621,5.8e-05,3.5567379537524964e-05,4.237,4.449
8737735,5.87e-05,3.567749526364733e-05,4.231,4.448
4848049,5.88e-05,3.57876109897697e-05,4.231,4.446
861519,5.88e-05,3.5897726715892065e-05,4.231,4.445
9715650,5.94e-05,3.600784244201443e-05,4.226,4.444
3594902,5.96e-05,3.6117958168136806e-05,4.225,4.442
861326,5.97e-05,3.6228073894259173e-05,4.224,4.441
6885702,5.99e-05,3.633818962038154e-05,4.223,4.44
1872093,6.01e-05,3.644830534650391e-05,4.221,4.438
6885694,6.02e-05,3.6558421072626275e-05,4.22,4.437
4475590,6.02e-05,3.666853679874864e-05,4.22,4.436
6885699,6.03e-05,3.6778652524871016e-05,4.22,4.434
6885700,6.09e-05,3.688876825099338e-05,4.215,4.433
3277185,6.12e-05,3.699888397711575e-05,4.213,4.432
861316,6.14e-05,3.710899970323812e-05,4.212,4.431
1630163,6.16e-05,3.7219115429360484e-05,4.21,4.429
8152136,6.18e-05,3.732923115548285e-05,4.209,4.428
380495,6.19e-05,3.7439346881605225e-05,4.208,4.427
861375,6.23e-05,3.754946260772759e-05,4.206,4.425
8737832,6.25e-05,3.765957833384996e-05,4.204,4.424
861318,6.26e-05,3.776969405997233e-05,4.203,4.423
2881764,6.27e-05,3.7879809786094694e-05,4.203,4.422
1630152,6.27e-05,3.798992551221706e-05,4.203,4.42
380490,6.29e-05,3.8100041238339435e-05,4.201,4.419
861327,6.3e-05,3.82101569644618e-05,4.201,4.418
9715420,6.31e-05,3.832027269058417e-05,4.2,4.417
6102682,6.31e-05,3.8430388416706536e-05,4.2,4.415
5505081,6.34e-05,3.8540504142828904e-05,4.198,4.414
861320,6.34e-05,3.865061986895128e-05,4.198,4.413
8354020,6.35e-05,3.8760735595073645e-05,4.197,4.412
6885696,6.39e-05,3.887085132119601e-05,4.194,4.41
861376,6.46e-05,3.898096704731838e-05,4.19,4.409
861578,6.49e-05,3.9091082773440746e-05,4.188,4.408
5248381,6.58e-05,3.920119849956311e-05,4.182,4.407
5248390,6.59e-05,3.931131422568549e-05,4.181,4.405
8737732,6.63e-05,3.9421429951807854e-05,4.178,4.404
6885705,6.65e-05,3.953154567793022e-05,4.177,4.403
4767038,6.65e-05,3.964166140405259e-05,4.177,4.402
7342051,6.66e-05,3.9751777130174956e-05,4.177,4.401
8060286,6.66e-05,3.986189285629732e-05,4.177,4.399
861312,6.67e-05,3.99720085824197e-05,4.176,4.398
8737729,6.67e-05,4.0082124308542064e-05,4.176,4.397
861370,6.68e-05,4.019224003466443e-05,4.175,4.396
861369,6.72e-05,4.03023557607868e-05,4.173,4.395
3910670,6.74e-05,4.0412471486909165e-05,4.171,4.393
2881769,6.75e-05,4.052258721303153e-05,4.171,4.392
2360399,6.75e-05,4.0632702939153906e-05,4.171,4.391
861344,6.77e-05,4.0742818665276273e-05,4.169,4.39
2915598,6.78e-05,4.085293439139864e-05,4.169,4.389
2214538,6.81e-05,4.096305011752101e-05,4.167,4.388
2881767,6.84e-05,4.1073165843643375e-05,4.165,4.386
2881768,6.84e-05,4.118328156976574e-05,4.165,4.385
274487,6.9e-05,4.1293397295888116e-05,4.161,4.384
380422,6.92e-05,4.140351302201048e-05,4.16,4.383
5705419,6.92e-05,4.151362874813285e-05,4.16,4.382
1630136,6.95e-05,4.162374447425522e-05,4.158,4.381
861356,6.97e-05,4.1733860200377584e-05,4.157,4.38
861521,7.04e-05,4.184397592649996e-05,4.152,4.378
7268509,7.05e-05,4.1954091652622325e-05,4.152,4.377
7843555,7.06e-05,4.206420737874469e-05,4.151,4.376
861364,7.09e-05,4.217432310486706e-05,4.149,4.375
6331894,7.09e-05,4.228443883098943e-05,4.149,4.374
2000637,7.14e-05,4.2394554557111794e-05,4.146,4.373
861363,7.19e-05,4.250467028323417e-05,4.143,4.372
5705422,7.23e-05,4.2614786009356535e-05,4.141,4.37
5705414,7.28e-05,4.27249017354789e-05,4.138,4.369
5705418,7.31e-05,4.283501746160127e-05,4.136,4.368
6885690,7.35e-05,4.2945133187723636e-05,4.134,4.367
6489814,7.35e-05,4.3055248913846004e-05,4.134,4.366
4767012,7.36e-05,4.316536463996838e-05,4.133,4.365
6885706,7.47e-05,4.3275480366090745e-05,4.127,4.364
2360448,7.47e-05,4.338559609221311e-05,4.127,4.363
9583773,7.48e-05,4.349571181833548e-05,4.126,4.362
4164026,7.51e-05,4.3605827544457846e-05,4.124,4.36
4164025,7.51e-05,4.371594327058021e-05,4.124,4.359
861570,7.57e-05,4.382605899670259e-05,4.121,4.358
7843599,7.6e-05,4.3936174722824954e-05,4.119,4.357
6544610,7.62e-05,4.404629044894732e-05,4.118,4.356
6309383,7.62e-05,4.415640617506969e-05,4.118,4.355
8131628,7.64e-05,4.4266521901192056e-05,4.117,4.354
5248350,7.67e-05,4.437663762731442e-05,4.115,4.353
8152105,7.68e-05,4.44867533534368e-05,4.115,4.352
861331,7.69e-05,4.4596869079559164e-05,4.114,4.351
861415,7.72e-05,4.470698480568153e-05,4.112,4.35
5244497,7.75e-05,4.48171005318039e-05,4.111,4.349
4767042,7.76e-05,4.4927216257926265e-05,4.11,4.347
4475610,7.78e-05,4.503733198404864e-05,4.109,4.346
861353,7.83e-05,4.5147447710171006e-05,4.106,4.345
5705415,7.85e-05,4.525756343629337e-05,4.105,4.344
4622422,7.87e-05,4.536767916241574e-05,4.104,4.343
6885680,7.87e-05,4.547779488853811e-05,4.104,4.342
8085384,7.88e-05,4.5587910614660475e-05,4.103,4.341
8737517,7.92e-05,4.569802634078285e-05,4.101,4.34
7153364,7.98e-05,4.5808142066905216e-05,4.098,4.339
9724329,7.99e-05,4.591825779302758e-05,4.097,4.338
6885659,7.99e-05,4.602837351914995e-05,4.097,4.337
2881775,8.03e-05,4.613848924527232e-05,4.095,4.336
2881776,8.04e-05,4.6248604971394684e-05,4.095,4.335
9515671,8.05e-05,4.635872069751706e-05,4.094,4.334
1848167,8.05e-05,4.6468836423639425e-05,4.094,4.333
1518007,8.11e-05,4.657895214976179e-05,4.091,4.332
5278565,8.11e-05,4.668906787588416e-05,4.091,4.331
5099952,8.18e-05,4.679918360200653e-05,4.087,4.33
6885674,8.24e-05,4.6909299328128894e-05,4.084,4.329
861778,8.26e-05,4.701941505425127e-05,4.083,4.328
1977556,8.26e-05,4.7129530780373635e-05,4.083,4.327
6544806,8.29e-05,4.7239646506496e-05,4.081,4.326
861329,8.3e-05,4.734976223261837e-05,4.081,4.325
861306,8.32e-05,4.7459877958740736e-05,4.08,4.324
8215846,8.32e-05,4.756999368486311e-05,4.08,4.323
861485,8.34e-05,4.768010941098548e-05,4.079,4.322
6885673,8.35e-05,4.7790225137107845e-05,4.078,4.321
6309414,8.39e-05,4.790034086323021e-05,4.076,4.32
861337,8.41e-05,4.801045658935258e-05,4.075,4.319
8737657,8.44e-05,4.8120572315474946e-05,4.074,4.318
861336,8.45e-05,4.823068804159732e-05,4.073,4.317
2915593,8.5e-05,4.834080376771969e-05,4.071,4.316
2000081,8.52e-05,4.8450919493842054e-05,4.07,4.315
5690588,8.55e-05,4.856103521996442e-05,4.068,4.314
2000350,8.58e-05,4.867115094608679e-05,4.067,4.313
5108362,8.6e-05,4.8781266672209156e-05,4.066,4.312
861324,8.64e-05,4.889138239833153e-05,4.063,4.311
861308,8.73e-05,4.9001498124453897e-05,4.059,4.31
7135548,8.78e-05,4.9111613850576264e-05,4.057,4.309
861296,8.8e-05,4.922172957669863e-05,4.056,4.308
2385624,8.83e-05,4.9331845302821e-05,4.054,4.307
5718312,8.85e-05,4.9441961028943365e-05,4.053,4.306
8142160,8.88e-05,4.955207675506574e-05,4.052,4.305
6885679,8.88e-05,4.9662192481188106e-05,4.052,4.304
7672959,8.98e-05,4.977230820731047e-05,4.047,4.303
7672967,8.99e-05,4.988242393343284e-05,4.046,4.302
4858295,8.99e-05,4.999253965955521e-05,4.046,4.301
3802454,9.02e-05,5.0102655385677575e-05,4.045,4.3
861498,9.04e-05,5.021277111179995e-05,4.044,4.299
8737595,9.04e-05,5.0322886837922316e-05,4.044,4.298
9736325,9.04e-05,5.043300256404468e-05,4.044,4.297
4548060,9.06e-05,5.054311829016705e-05,4.043,4.296
8085452,9.08e-05,5.065323401628942e-05,4.042,4.295
8737819,9.09e-05,5.076334974241179e-05,4.041,4.294
