,P,Exp P,Log P,Log Exp P
3027960,3.3e-05,1.3238739058878943e-05,4.481,4.878
1520387,3.35e-05,1.3354868348869109e-05,4.475,4.874
9036890,3.37e-05,1.3470997638859276e-05,4.472,4.871
6870513,3.39e-05,1.3587126928849442e-05,4.47,4.867
3263115,3.43e-05,1.3703256218839608e-05,4.465,4.863
3263116,3.48e-05,1.3819385508829775e-05,4.458,4.86
7328966,3.49e-05,1.3935514798819941e-05,4.457,4.856
7328971,3.5e-05,1.4051644088810107e-05,4.456,4.852
3263117,3.51e-05,1.4167773378800272e-05,4.455,4.849
3027989,3.55e-05,1.428390266879044e-05,4.45,4.845
3027952,3.6e-05,1.4400031958780606e-05,4.444,4.842
8489530,3.61e-05,1.4516161248770771e-05,4.442,4.838
3027977,3.61e-05,1.4632290538760937e-05,4.442,4.835
8116397,3.69e-05,1.4748419828751104e-05,4.433,4.831
3027942,3.72e-05,1.486454911874127e-05,4.429,4.828
3641580,3.72e-05,1.4980678408731436e-05,4.429,4.824
3027951,3.75e-05,1.5096807698721602e-05,4.426,4.821
7596455,3.81e-05,1.5212936988711769e-05,4.419,4.818
2170871,3.81e-05,1.5329066278701933e-05,4.419,4.814
4051414,3.82e-05,1.5445195568692102e-05,4.418,4.811
2037206,3.82e-05,1.5561324858682268e-05,4.418,4.808
1550674,3.82e-05,1.5677454148672434e-05,4.418,4.805
8489528,3.85e-05,1.57935834386626e-05,4.415,4.802
7389244,3.88e-05,1.5909712728652765e-05,4.411,4.798
7596373,3.93e-05,1.602584201864293e-05,4.406,4.795
8116388,3.99e-05,1.6141971308633096e-05,4.399,4.792
4051450,4.01e-05,1.6258100598623266e-05,4.397,4.789
6870575,4.03e-05,1.637422988861343e-05,4.395,4.786
18165,4.16e-05,1.6490359178603597e-05,4.381,4.783
7596365,4.18e-05,1.6606488468593763e-05,4.379,4.78
6870522,4.2e-05,1.672261775858393e-05,4.377,4.777
2170928,4.24e-05,1.6838747048574094e-05,4.373,4.774
8489539,4.29e-05,1.695487633856426e-05,4.368,4.771
7946459,4.32e-05,1.7071005628554426e-05,4.365,4.768
6210592,4.36e-05,1.7187134918544595e-05,4.361,4.765
7596139,4.39e-05,1.730326420853476e-05,4.358,4.762
6210590,4.44e-05,1.7419393498524926e-05,4.353,4.759
7291608,4.47e-05,1.7535522788515092e-05,4.35,4.756
8489544,4.48e-05,1.7651652078505258e-05,4.349,4.753
7291609,4.53e-05,1.7767781368495423e-05,4.344,4.75
4051454,4.53e-05,1.788391065848559e-05,4.344,4.748
2765638,4.58e-05,1.8000039948475758e-05,4.339,4.745
607532,4.58e-05,1.8116169238465924e-05,4.339,4.742
1520445,4.59e-05,1.823229852845609e-05,4.338,4.739
7328890,4.62e-05,1.8348427818446255e-05,4.335,4.736
7596317,4.62e-05,1.846455710843642e-05,4.335,4.734
7328897,4.63e-05,1.8580686398426587e-05,4.334,4.731
2580016,4.74e-05,1.8696815688416753e-05,4.324,4.728
4346799,4.78e-05,1.8812944978406918e-05,4.321,4.726
8758223,4.81e-05,1.8929074268397087e-05,4.318,4.723
7596523,4.82e-05,1.9045203558387253e-05,4.317,4.72
3028020,4.82e-05,1.916133284837742e-05,4.317,4.718
2037216,4.83e-05,1.9277462138367585e-05,4.316,4.715
3168754,4.84e-05,1.939359142835775e-05,4.315,4.712
2037217,4.86e-05,1.9509720718347916e-05,4.313,4.71
7291611,4.86e-05,1.962585000833808e-05,4.313,4.707
9404003,4.88e-05,1.974197929832825e-05,4.312,4.705
7283875,4.89e-05,1.9858108588318417e-05,4.311,4.702
2037211,4.89e-05,1.9974237878308582e-05,4.311,4.7
7291613,4.89e-05,2.0090367168298748e-05,4.311,4.697
1787524,4.89e-05,2.0206496458288914e-05,4.311,4.695
7946484,4.9e-05,2.032262574827908e-05,4.31,4.692
7283877,4.92e-05,2.0438755038269245e-05,4.308,4.69
7283876,4.92e-05,2.055488432825941e-05,4.308,4.687
9036927,4.96e-05,2.067101361824958e-05,4.305,4.685
3373106,4.98e-05,2.0787142908239746e-05,4.303,4.682
8758039,5e-05,2.090327219822991e-05,4.301,4.68
1007276,5.01e-05,2.1019401488220077e-05,4.3,4.677
4643802,5.07e-05,2.1135530778210243e-05,4.295,4.675
6843738,5.08e-05,2.125166006820041e-05,4.294,4.673
3028035,5.08e-05,2.1367789358190574e-05,4.294,4.67
3028001,5.08e-05,2.1483918648180743e-05,4.294,4.668
3028019,5.09e-05,2.160004793817091e-05,4.293,4.666
1007273,5.1e-05,2.1716177228161075e-05,4.292,4.663
3027998,5.1e-05,2.183230651815124e-05,4.292,4.661
7528491,5.14e-05,2.1948435808141406e-05,4.289,4.659
7291605,5.19e-05,2.2064565098131572e-05,4.285,4.656
7596042,5.19e-05,2.2180694388121738e-05,4.285,4.654
7596454,5.19e-05,2.2296823678111903e-05,4.285,4.652
7291595,5.19e-05,2.2412952968102073e-05,4.285,4.65
7291604,5.19e-05,2.252908225809224e-05,4.285,4.647
7291602,5.19e-05,2.2645211548082404e-05,4.285,4.645
7291599,5.19e-05,2.276134083807257e-05,4.285,4.643
1007281,5.23e-05,2.2877470128062735e-05,4.281,4.641
7291601,5.27e-05,2.29935994180529e-05,4.278,4.638
1787537,5.35e-05,2.3109728708043067e-05,4.272,4.636
1714845,5.42e-05,2.3225857998033236e-05,4.266,4.634
8758048,5.44e-05,2.3341987288023402e-05,4.264,4.632
5254662,5.45e-05,2.3458116578013567e-05,4.264,4.63
4150060,5.49e-05,2.3574245868003733e-05,4.26,4.628
9403989,5.5e-05,2.36903751579939e-05,4.26,4.625
3263090,5.53e-05,2.3806504447984065e-05,4.257,4.623
1550661,5.55e-05,2.392263373797423e-05,4.256,4.621
8628063,5.59e-05,2.4038763027964396e-05,4.253,4.619
1007301,5.6e-05,2.4154892317954565e-05,4.252,4.617
362577,5.67e-05,2.427102160794473e-05,4.246,4.615
4722619,5.67e-05,2.4387150897934897e-05,4.246,4.613
4346903,5.69e-05,2.4503280187925062e-05,4.245,4.611
12922,5.7e-05,2.4619409477915228e-05,4.244,4.609
7596168,5.73e-05,2.4735538767905394e-05,4.242,4.607
4452460,5.73e-05,2.485166805789556e-05,4.242,4.605
1520428,5.74e-05,2.4967797347885725e-05,4.241,4.603
9134858,5.75e-05,2.5083926637875894e-05,4.24,4.601
7898283,5.76e-05,2.520005592786606e-05,4.24,4.599
7596435,5.79e-05,2.5316185217856226e-05,4.237,4.597
6566148,5.8e-05,2.543231450784639e-05,4.237,4.595
4452454,5.81e-05,2.5548443797836557e-05,4.236,4.593
7946480,5.83e-05,2.5664573087826723e-05,4.234,4.591
7596357,5.84e-05,2.578070237781689e-05,4.234,4.589
7596396,5.87e-05,2.5896831667807058e-05,4.231,4.587
7946452,5.9e-05,2.6012960957797224e-05,4.229,4.585
4899658,5.9e-05,2.612909024778739e-05,4.229,4.583
6077052,5.92e-05,2.6245219537777555e-05,4.228,4.581
7528499,5.93e-05,2.636134882776772e-05,4.227,4.579
2178938,5.93e-05,2.6477478117757886e-05,4.227,4.577
4452270,5.98e-05,2.6593607407748052e-05,4.223,4.575
5988330,6.02e-05,2.6709736697738218e-05,4.22,4.573
7898293,6.05e-05,2.6825865987728387e-05,4.218,4.571
9403993,6.07e-05,2.6941995277718553e-05,4.217,4.57
6566159,6.07e-05,2.705812456770872e-05,4.217,4.568
5988337,6.13e-05,2.7174253857698884e-05,4.213,4.566
7596366,6.17e-05,2.729038314768905e-05,4.21,4.564
6296379,6.27e-05,2.7406512437679216e-05,4.203,4.562
7596261,6.31e-05,2.752264172766938e-05,4.2,4.56
7528249,6.31e-05,2.763877101765955e-05,4.2,4.558
7328915,6.32e-05,2.7754900307649716e-05,4.199,4.557
12912,6.41e-05,2.7871029597639882e-05,4.193,4.555
7673415,6.56e-05,2.7987158887630048e-05,4.183,4.553
1520443,6.59e-05,2.8103288177620213e-05,4.181,4.551
7918460,6.61e-05,2.821941746761038e-05,4.18,4.549
4722707,6.62e-05,2.8335546757600545e-05,4.179,4.548
5988314,6.65e-05,2.845167604759071e-05,4.177,4.546
1594903,6.67e-05,2.856780533758088e-05,4.176,4.544
7528213,6.69e-05,2.8683934627571045e-05,4.175,4.542
7918418,6.7e-05,2.880006391756121e-05,4.174,4.541
7596458,6.72e-05,2.8916193207551377e-05,4.173,4.539
3027992,6.83e-05,2.9032322497541542e-05,4.166,4.537
7596516,6.83e-05,2.9148451787531708e-05,4.166,4.535
8758047,6.87e-05,2.9264581077521874e-05,4.163,4.534
8758046,6.87e-05,2.9380710367512043e-05,4.163,4.532
8758062,6.89e-05,2.949683965750221e-05,4.162,4.53
8758063,6.9e-05,2.9612968947492375e-05,4.161,4.529
8758057,6.96e-05,2.972909823748254e-05,4.157,4.527
8758053,6.96e-05,2.9845227527472706e-05,4.157,4.525
7918471,7.02e-05,2.996135681746287e-05,4.154,4.523
4041430,7.02e-05,3.0077486107453037e-05,4.154,4.522
12921,7.07e-05,3.0193615397443203e-05,4.151,4.52
6565538,7.09e-05,3.0309744687433372e-05,4.149,4.518
8758059,7.09e-05,3.0425873977423538e-05,4.149,4.517
7596484,7.1e-05,3.0542003267413704e-05,4.149,4.515
1520434,7.17e-05,3.0658132557403866e-05,4.144,4.513
7596281,7.19e-05,3.0774261847394035e-05,4.143,4.512
8758071,7.27e-05,3.0890391137384204e-05,4.138,4.51
6565567,7.37e-05,3.1006520427374367e-05,4.133,4.509
9290302,7.46e-05,3.1122649717364536e-05,4.127,4.507
896124,7.54e-05,3.12387790073547e-05,4.123,4.505
2037312,7.55e-05,3.135490829734487e-05,4.122,4.504
4412312,7.56e-05,3.147103758733503e-05,4.121,4.502
7328973,7.57e-05,3.15871668773252e-05,4.121,4.5
5988366,7.65e-05,3.170329616731537e-05,4.116,4.499
5988361,7.66e-05,3.181942545730553e-05,4.116,4.497
2037305,7.67e-05,3.19355547472957e-05,4.115,4.496
5354202,7.69e-05,3.205168403728586e-05,4.114,4.494
7328946,7.71e-05,3.216781332727603e-05,4.113,4.493
896125,7.85e-05,3.228394261726619e-05,4.105,4.491
3767578,7.87e-05,3.240007190725636e-05,4.104,4.489
7673308,7.92e-05,3.251620119724653e-05,4.101,4.488
6242014,7.95e-05,3.2632330487236693e-05,4.1,4.486
4007617,8.01e-05,3.274845977722686e-05,4.096,4.485
7795028,8.03e-05,3.2864589067217025e-05,4.095,4.483
7946465,8.06e-05,3.2980718357207194e-05,4.094,4.482
6242103,8.09e-05,3.3096847647197356e-05,4.092,4.48
2037224,8.17e-05,3.3212976937187525e-05,4.088,4.479
4567151,8.17e-05,3.3329106227177695e-05,4.088,4.477
7596543,8.18e-05,3.344523551716786e-05,4.087,4.476
7717126,8.2e-05,3.3561364807158026e-05,4.086,4.474
8116386,8.22e-05,3.367749409714819e-05,4.085,4.473
8772598,8.35e-05,3.379362338713836e-05,4.078,4.471
7946524,8.38e-05,3.390975267712852e-05,4.077,4.47
1787491,8.39e-05,3.402588196711869e-05,4.076,4.468
7946525,8.4e-05,3.414201125710885e-05,4.076,4.467
7946502,8.42e-05,3.425814054709902e-05,4.075,4.465
6242138,8.47e-05,3.437426983708919e-05,4.072,4.464
6532292,8.49e-05,3.449039912707935e-05,4.071,4.462
4184757,8.51e-05,3.460652841706952e-05,4.07,4.461
4184758,8.51e-05,3.472265770705968e-05,4.07,4.459
4643532,8.52e-05,3.483878699704985e-05,4.07,4.458
4051467,8.54e-05,3.4954916287040015e-05,4.069,4.456
7946495,8.55e-05,3.5071045577030184e-05,4.068,4.455
2236487,8.69e-05,3.518717486702035e-05,4.061,4.454
8627960,8.69e-05,3.5303304157010515e-05,4.061,4.452
4041421,8.72e-05,3.5419433447000684e-05,4.059,4.451
1714832,8.76e-05,3.553556273699085e-05,4.057,4.449
7596199,8.77e-05,3.5651692026981016e-05,4.057,4.448
1716752,8.77e-05,3.576782131697118e-05,4.057,4.447
4066337,8.8e-05,3.588395060696135e-05,4.056,4.445
7283878,8.81e-05,3.6000079896951516e-05,4.055,4.444
2037139,8.81e-05,3.611620918694168e-05,4.055,4.442
4412316,8.84e-05,3.623233847693185e-05,4.054,4.441
2037125,8.84e-05,3.634846776692201e-05,4.054,4.44
1550638,8.91e-05,3.646459705691218e-05,4.05,4.438
9134882,8.94e-05,3.658072634690234e-05,4.049,4.437
7347034,8.97e-05,3.669685563689251e-05,4.047,4.435
9134896,9.01e-05,3.681298492688268e-05,4.045,4.434
1520450,9.02e-05,3.692911421687284e-05,4.045,4.433
5301269,9.03e-05,3.704524350686301e-05,4.044,4.431
5271218,9.05e-05,3.7161372796853174e-05,4.043,4.43
12925,9.05e-05,3.727750208684334e-05,4.043,4.429
2047908,9.06e-05,3.7393631376833505e-05,4.043,4.427
5301298,9.07e-05,3.7509760666823674e-05,4.042,4.426
6532230,9.22e-05,3.7625889956813836e-05,4.035,4.425
606873,9.22e-05,3.7742019246804006e-05,4.035,4.423
9134884,9.23e-05,3.7858148536794175e-05,4.035,4.422
7946522,9.26e-05,3.797427782678434e-05,4.033,4.421
3372977,9.28e-05,3.8090407116774506e-05,4.032,4.419
3168386,9.28e-05,3.820653640676467e-05,4.032,4.418
12926,9.29e-05,3.832266569675484e-05,4.032,4.417
1520393,9.3e-05,3.8438794986745e-05,4.032,4.415
4066333,9.31e-05,3.855492427673517e-05,4.031,4.414
7596556,9.33e-05,3.867105356672534e-05,4.03,4.413
7918505,9.36e-05,3.87871828567155e-05,4.029,4.411
6242039,9.39e-05,3.890331214670567e-05,4.027,4.41
362585,9.43e-05,3.901944143669583e-05,4.025,4.409
5301268,9.44e-05,3.9135570726686e-05,4.025,4.407
1792792,9.46e-05,3.925170001667616e-05,4.024,4.406
3373335,9.49e-05,3.936782930666633e-05,4.023,4.405
3373330,9.52e-05,3.94839585966565e-05,4.021,4.404
3641606,9.53e-05,3.9600087886646664e-05,4.021,4.402
4066374,9.53e-05,3.971621717663683e-05,4.021,4.401
7946489,9.55e-05,3.9832346466626995e-05,4.02,4.4
6296400,9.59e-05,3.9948475756617164e-05,4.018,4.398
1792633,9.6e-05,4.006460504660733e-05,4.018,4.397
6296401,9.61e-05,4.0180734336597496e-05,4.017,4.396
377726,9.61e-05,4.029686362658766e-05,4.017,4.395
8758061,9.62e-05,4.041299291657783e-05,4.017,4.393
4209136,9.67e-05,4.0529122206567996e-05,4.015,4.392
8627946,9.7e-05,4.064525149655816e-05,4.013,4.391
7946487,9.73e-05,4.076138078654833e-05,4.012,4.39
1520441,9.93e-05,4.087751007653849e-05,4.003,4.389
3374114,9.96e-05,4.099363936652866e-05,4.002,4.387
1792730,0.0001,4.110976865651882e-05,4.0,4.386
1053020,0.000101,4.122589794650899e-05,3.996,4.385
7596197,0.000101,4.134202723649916e-05,3.996,4.384
7795014,0.000101,4.145815652648932e-05,3.996,4.382
362633,0.000101,4.157428581647949e-05,3.996,4.381
2037169,0.000102,4.1690415106469654e-05,3.991,4.38
1792684,0.000104,4.180654439645982e-05,3.983,4.379
2037145,0.000104,4.1922673686449985e-05,3.983,4.378
1520432,0.000104,4.2038802976440154e-05,3.983,4.376
1792683,0.000104,4.215493226643032e-05,3.983,4.375
7596097,0.000104,4.2271061556420486e-05,3.983,4.374
2955877,0.000104,4.2387190846410655e-05,3.983,4.373
1457471,0.000105,4.250332013640082e-05,3.979,4.372
2037209,0.000105,4.2619449426390986e-05,3.979,4.37
6892054,0.000105,4.273557871638115e-05,3.979,4.369
12917,0.000105,4.285170800637132e-05,3.979,4.368
2037137,0.000105,4.296783729636149e-05,3.979,4.367
2037220,0.000105,4.308396658635165e-05,3.979,4.366
1792639,0.000106,4.320009587634182e-05,3.975,4.365
6611857,0.000106,4.331622516633198e-05,3.975,4.363
4717138,0.000106,4.343235445632215e-05,3.975,4.362
1792680,0.000106,4.354848374631231e-05,3.975,4.361
1792681,0.000106,4.366461303630248e-05,3.975,4.36
1520437,0.000106,4.3780742326292643e-05,3.975,4.359
12916,0.000106,4.389687161628281e-05,3.975,4.358
12918,0.000107,4.401300090627298e-05,3.971,4.356
1792688,0.000107,4.4129130196263144e-05,3.971,4.355
12909,0.000107,4.424525948625331e-05,3.971,4.354
1792767,0.000108,4.4361388776243476e-05,3.967,4.353
6892025,0.000108,4.4477518066233645e-05,3.967,4.352
6892020,0.000108,4.459364735622381e-05,3.967,4.351
12928,0.000109,4.4709776646213976e-05,3.963,4.35
2037141,0.000109,4.4825905936204145e-05,3.963,4.348
6242149,0.000109,4.494203522619431e-05,3.963,4.347
12892,0.000109,4.505816451618448e-05,3.963,4.346
12920,0.000109,4.517429380617464e-05,3.963,4.345
12919,0.00011,4.529042309616481e-05,3.959,4.344
6242023,0.00011,4.540655238615497e-05,3.959,4.343
7918423,0.00011,4.552268167614514e-05,3.959,4.342
1787516,0.000111,4.563881096613531e-05,3.955,4.341
4064004,0.000112,4.575494025612547e-05,3.951,4.34
1792674,0.000112,4.587106954611564e-05,3.951,4.338
4041434,0.000112,4.59871988361058e-05,3.951,4.337
12923,0.000112,4.610332812609597e-05,3.951,4.336
3767577,0.000112,4.6219457416086134e-05,3.951,4.335
12910,0.000113,4.63355867060763e-05,3.947,4.334
4041432,0.000113,4.645171599606647e-05,3.947,4.333
3432925,0.000113,4.6567845286056634e-05,3.947,4.332
8628362,0.000114,4.6683974576046804e-05,3.943,4.331
5784811,0.000114,4.6800103866036966e-05,3.943,4.33
1714814,0.000114,4.6916233156027135e-05,3.943,4.329
4041346,0.000114,4.70323624460173e-05,3.943,4.328
4346895,0.000114,4.7148491736007466e-05,3.943,4.327
9290379,0.000115,4.726462102599763e-05,3.939,4.325
6296396,0.000115,4.73807503159878e-05,3.939,4.324
1053083,0.000115,4.749687960597797e-05,3.939,4.323
6242153,0.000115,4.761300889596813e-05,3.939,4.322
896140,0.000115,4.77291381859583e-05,3.939,4.321
12927,0.000116,4.784526747594846e-05,3.936,4.32
9290389,0.000116,4.796139676593863e-05,3.936,4.319
6242148,0.000116,4.807752605592879e-05,3.936,4.318
1750754,0.000116,4.819365534591896e-05,3.936,4.317
1787522,0.000116,4.830978463590913e-05,3.936,4.316
6669236,0.000116,4.842591392589929e-05,3.936,4.315
640700,0.000117,4.854204321588946e-05,3.932,4.314
6669237,0.000117,4.8658172505879624e-05,3.932,4.313
640698,0.000117,4.877430179586979e-05,3.932,4.312
6669243,0.000117,4.8890431085859956e-05,3.932,4.311
6242146,0.000118,4.9006560375850125e-05,3.928,4.31
6565451,0.000119,4.9122689665840294e-05,3.924,4.309
4722704,0.000119,4.9238818955830456e-05,3.924,4.308
1792715,0.000119,4.9354948245820625e-05,3.924,4.307
9403937,0.000119,4.947107753581079e-05,3.924,4.306
8690729,0.000119,4.958720682580096e-05,3.924,4.305
6242175,0.00012,4.970333611579112e-05,3.921,4.304
3028040,0.00012,4.981946540578129e-05,3.921,4.303
12893,0.00012,4.993559469577145e-05,3.921,4.302
2037272,0.00012,5.005172398576162e-05,3.921,4.301
12891,0.000121,5.016785327575179e-05,3.917,4.3
6265378,0.000121,5.028398256574195e-05,3.917,4.299
9138158,0.000121,5.040011185573212e-05,3.917,4.298
1520386,0.000122,5.051624114572228e-05,3.914,4.297
7348328,0.000122,5.063237043571245e-05,3.914,4.296
3207700,0.000122,5.0748499725702614e-05,3.914,4.295
1792721,0.000122,5.086462901569278e-05,3.914,4.294
2028096,0.000123,5.098075830568295e-05,3.91,4.293
7348387,0.000123,5.1096887595673115e-05,3.91,4.292
2860665,0.000124,5.1213016885663284e-05,3.907,4.291
2860664,0.000124,5.1329146175653446e-05,3.907,4.29
2027988,0.000124,5.1445275465643615e-05,3.907,4.289
3767540,0.000124,5.156140475563378e-05,3.907,4.288
7348205,0.000124,5.1677534045623947e-05,3.907,4.287
12908,0.000124,5.1793663335614116e-05,3.907,4.286
7348386,0.000125,5.190979262560428e-05,3.903,4.285
7261063,0.000125,5.202592191559445e-05,3.903,4.284
4041353,0.000125,5.214205120558461e-05,3.903,4.283
6241937,0.000125,5.225818049557478e-05,3.903,4.282
6669231,0.000126,5.237430978556494e-05,3.9,4.281
4452726,0.000126,5.249043907555511e-05,3.9,4.28
5706074,0.000127,5.260656836554528e-05,3.896,4.279
4412275,0.000127,5.272269765553544e-05,3.896,4.278
9403887,0.000127,5.283882694552561e-05,3.896,4.277
2860671,0.000127,5.295495623551577e-05,3.896,4.276
4452717,0.000127,5.307108552550594e-05,3.896,4.275
6296069,0.000128,5.3187214815496104e-05,3.893,4.274
4566937,0.000128,5.3303344105486273e-05,3.893,4.273
12895,0.000128,5.3419473395476436e-05,3.893,4.272
3168245,0.000128,5.3535602685466605e-05,3.893,4.271
7328905,0.000129,5.3651731975456774e-05,3.889,4.27
3028038,0.000129,5.3767861265446936e-05,3.889,4.269
7946504,0.00013,5.3883990555437105e-05,3.886,4.269
7348242,0.00013,5.400011984542727e-05,3.886,4.268
4041360,0.00013,5.411624913541744e-05,3.886,4.267
4041414,0.00013,5.42323784254076e-05,3.886,4.266
